taxonID,Identifier,bibliographicCitation,url
wfo-0000184723,332473,"Barneby, Rupert C. 1986. A contribution to the taxonomy of Piptadenia (Mimosaceae) in South America. Brittonia. 38: 222-229.",https://doi.org/10.2307/2807344
wfo-0000184722,332473,"Barneby, Rupert C. 1986. A contribution to the taxonomy of Piptadenia (Mimosaceae) in South America. Brittonia. 38: 222-229.",https://doi.org/10.2307/2807344
wfo-0000184722,332473,"Barneby, Rupert C. 1986. A contribution to the taxonomy of Piptadenia (Mimosaceae) in South America. Brittonia. 38: 222-229.",https://doi.org/10.2307/2807344
wfo-0000179489,332174,"Barneby, Rupert C. 1986. Notes on some Mimosae (Leguminosae: Mimosoideae) of the Chihuahuan Desert akin to M. zygophylla. Brittonia. 38: 4-8.",https://doi.org/10.2307/2807409
wfo-0000179489,332174,"Barneby, Rupert C. 1986. Notes on some Mimosae (Leguminosae: Mimosoideae) of the Chihuahuan Desert akin to M. zygophylla. Brittonia. 38: 4-8.",https://doi.org/10.2307/2807409
wfo-0001045272,264268,"Barringer, Kerry A. 1985. Two new species of Esterhazya (Scrophulariaceae) from Brazil. Brittonia. 37: 195-198.",https://doi.org/10.2307/2806108
wfo-0001045272,264268,"Barringer, Kerry A. 1985. Two new species of Esterhazya (Scrophulariaceae) from Brazil. Brittonia. 37: 195-198.",https://doi.org/10.2307/2806108
wfo-0000680902,264268,"Barringer, Kerry A. 1985. Two new species of Esterhazya (Scrophulariaceae) from Brazil. Brittonia. 37: 195-198.",https://doi.org/10.2307/2806108
wfo-0000680902,264268,"Barringer, Kerry A. 1985. Two new species of Esterhazya (Scrophulariaceae) from Brazil. Brittonia. 37: 195-198.",https://doi.org/10.2307/2806108
wfo-0000782362,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782361,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782358,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782356,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782353,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782348,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782347,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782349,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782351,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0000782363,123974,"Barringer, Kerry A. 2004. A revision of Gibsoniothamnus L. O. Williams (Schlegeliaceae). Brittonia. 56 (3): 213-237.",https://doi.org/10.1663/0007-196x(2004)056[0213:aroglo]2.0.co;2
wfo-0001225479,91158,"Barrington, David S. 2003. Polystichum lilianae sp. nov. (Dryopteridaceae) and its relationships to P. fournieri and P. turrialbae. Brittonia. 55: 317-325.",https://doi.org/10.1663/0007-196x(2003)055[0317:plsnda]2.0.co;2
wfo-0001113141,91158,"Barrington, David S. 2003. Polystichum lilianae sp. nov. (Dryopteridaceae) and its relationships to P. fournieri and P. turrialbae. Brittonia. 55: 317-325.",https://doi.org/10.1663/0007-196x(2003)055[0317:plsnda]2.0.co;2
wfo-0001020441,20033,"Benítez de Rojas, Carmen E. & Sawyer, N. W. 1999. A new species of Cestrum (Solanaceae) from the Cordillera de Mérida, Venezuela. Brittonia. 51: 163-165.",https://doi.org/10.2307/2666624
wfo-0001020441,20033,"Benítez de Rojas, Carmen E. & Sawyer, N. W. 1999. A new species of Cestrum (Solanaceae) from the Cordillera de Mérida, Venezuela. Brittonia. 51: 163-165.",https://doi.org/10.2307/2666624
wfo-0000928657,79127,"Bennett, David E. 1998. New species of Peruvian Orchidaceae IV. Brittonia. 50: 186-191.",https://doi.org/10.2307/2807850
wfo-0000929469,79127,"Bennett, David E. 1998. New species of Peruvian Orchidaceae IV. Brittonia. 50: 186-191.",https://doi.org/10.2307/2807850
wfo-0000473175,120115,"Berg, Cornelius C. 2004. A new species of Ficus (Moraceae) of uncertain provenance. Brittonia. 56 (1): 54-57.",https://doi.org/10.1663/0007-196x(2004)056[0054:ansofm]2.0.co;2
wfo-0000473175,120115,"Berg, Cornelius C. 2004. A new species of Ficus (Moraceae) of uncertain provenance. Brittonia. 56 (1): 54-57.",https://doi.org/10.1663/0007-196x(2004)056[0054:ansofm]2.0.co;2
wfo-0001286570,120115,"Berg, Cornelius C. 2004. A new species of Ficus (Moraceae) of uncertain provenance. Brittonia. 56 (1): 54-57.",https://doi.org/10.1663/0007-196x(2004)056[0054:ansofm]2.0.co;2
wfo-0001286570,120115,"Berg, Cornelius C. 2004. A new species of Ficus (Moraceae) of uncertain provenance. Brittonia. 56 (1): 54-57.",https://doi.org/10.1663/0007-196x(2004)056[0054:ansofm]2.0.co;2
wfo-0000932425,264575,"Bernal-González, Rodrigo. 1986. Aiphanes macroloba and Aiphanes monostachys (Palmae). Brittonia. 38: 65-70.",https://doi.org/10.2307/2807422
wfo-0000336276,75464,"Bezerra de Souza, E. & Sales, Margareth F. de. 2001. Mitracarpus longicalyx (Rubiaceae, Spermococeae), a new species from northeastern Brazil. Brittonia. 53: 482-486.",https://doi.org/10.1007/bf02809647
wfo-0000336276,75464,"Bezerra de Souza, E. & Sales, Margareth F. de. 2001. Mitracarpus longicalyx (Rubiaceae, Spermococeae), a new species from northeastern Brazil. Brittonia. 53: 482-486.",https://doi.org/10.1007/bf02809647
wfo-0000547845,24093,"Blanco, M. A. 2002. Aristolochia gorgona (Aristolochiaceae) a new species with giant flowers from Costa Rica and Panama. Brittonia. 54: 30-39.",https://doi.org/10.1663/0007-196x(2002)054[0030:agaans]2.0.co;2
wfo-0000547845,24093,"Blanco, M. A. 2002. Aristolochia gorgona (Aristolochiaceae) a new species with giant flowers from Costa Rica and Panama. Brittonia. 54: 30-39.",https://doi.org/10.1663/0007-196x(2002)054[0030:agaans]2.0.co;2
wfo-0001091785,311311,"Blomquist, Hugo L. 1957. A revision of Hexastylis of North America. Brittonia. 8: 255-281.",https://doi.org/10.2307/2804978
wfo-0001093417,311311,"Blomquist, Hugo L. 1957. A revision of Hexastylis of North America. Brittonia. 8: 255-281.",https://doi.org/10.2307/2804978
wfo-0001093417,311311,"Blomquist, Hugo L. 1957. A revision of Hexastylis of North America. Brittonia. 8: 255-281.",https://doi.org/10.2307/2804978
wfo-0001093624,311311,"Blomquist, Hugo L. 1957. A revision of Hexastylis of North America. Brittonia. 8: 255-281.",https://doi.org/10.2307/2804978
wfo-0000765083,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765083,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765080,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765073,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765073,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765069,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765048,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000765048,111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
wfo-0000217746,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217740,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217737,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217736,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217729,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217724,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217720,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217725,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217727,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217732,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217739,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217739,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000217742,331519,"Boom, Brian M. 1984. A revision of Isertia (Isertieae: Rubiaceae). Brittonia. 36: 425-454.",https://doi.org/10.2307/2806603
wfo-0000972794,331947,"Boom, Brian M. 1985. A new species of Gleasonia (Henriquezieae: Rubiaceae) from Brazilian Guayana. Brittonia. 37: 317-319.",https://doi.org/10.2307/2806082
wfo-0000972794,331947,"Boom, Brian M. 1985. A new species of Gleasonia (Henriquezieae: Rubiaceae) from Brazilian Guayana. Brittonia. 37: 317-319.",https://doi.org/10.2307/2806082
wfo-0000174881,264784,"Breckon, Gary J. 1979. Studies in Cnidoscolus (Euphorbiaceae) I. Jatropha tubulosa, J. liebmannii and allied taxa from central Mexico. Brittonia. 31: 125-148.",https://doi.org/10.2307/2806688
wfo-0000174881,264784,"Breckon, Gary J. 1979. Studies in Cnidoscolus (Euphorbiaceae) I. Jatropha tubulosa, J. liebmannii and allied taxa from central Mexico. Brittonia. 31: 125-148.",https://doi.org/10.2307/2806688
wfo-0001185940,258329,"Buck, William R. 1981. A re-interpretation of the Fabroniaceae, III: Anacamptodon and Fabronidium revisited, Mamillariella, Helicodontiadelphus and Bryobartlettia gen. nov. Brittonia. 33: 473-481.",https://doi.org/10.2307/2806443
wfo-0001185940,258329,"Buck, William R. 1981. A re-interpretation of the Fabroniaceae, III: Anacamptodon and Fabronidium revisited, Mamillariella, Helicodontiadelphus and Bryobartlettia gen. nov. Brittonia. 33: 473-481.",https://doi.org/10.2307/2806443
wfo-0000178316,259331,"Buck, William R. 1983. New species and new combinations in the Sematophyllum subpinnatum complex (Sematophyllaceae). Brittonia. 35: 327-330.",https://doi.org/10.2307/2805975
wfo-0000178316,259331,"Buck, William R. 1983. New species and new combinations in the Sematophyllum subpinnatum complex (Sematophyllaceae). Brittonia. 35: 327-330.",https://doi.org/10.2307/2805975
wfo-0000178314,259331,"Buck, William R. 1983. New species and new combinations in the Sematophyllum subpinnatum complex (Sematophyllaceae). Brittonia. 35: 327-330.",https://doi.org/10.2307/2805975
wfo-0000178314,259331,"Buck, William R. 1983. New species and new combinations in the Sematophyllum subpinnatum complex (Sematophyllaceae). Brittonia. 35: 327-330.",https://doi.org/10.2307/2805975
wfo-0000178312,259331,"Buck, William R. 1983. New species and new combinations in the Sematophyllum subpinnatum complex (Sematophyllaceae). Brittonia. 35: 327-330.",https://doi.org/10.2307/2805975
wfo-0000178312,259331,"Buck, William R. 1983. New species and new combinations in the Sematophyllum subpinnatum complex (Sematophyllaceae). Brittonia. 35: 327-330.",https://doi.org/10.2307/2805975
wfo-0000800348,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000800348,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000799555,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000799555,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000791826,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000791826,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000791821,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000791821,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000794004,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000794005,130106,"Cabral, Elsa L. & Bacigalupo, Nélida M. 2005. Novelties in Spermacoceae (Rubiaceae) from Bolivia and Paraguay. Brittonia. 57 (2): 129-140.",https://doi.org/10.1663/0007-196x(2005)057[0129:nisrfb]2.0.co;2
wfo-0000795400,130107,"Cabral, Elsa L. 2005. Notes on Galianthe (Spermococeae, Rubiaceae) in the Bolivian flora. Brittonia. 57 (2): 141-149.",https://doi.org/10.1663/0007-196x(2005)057[0141:nogsri]2.0.co;2
wfo-0000795400,130107,"Cabral, Elsa L. 2005. Notes on Galianthe (Spermococeae, Rubiaceae) in the Bolivian flora. Brittonia. 57 (2): 141-149.",https://doi.org/10.1663/0007-196x(2005)057[0141:nogsri]2.0.co;2
wfo-0000795397,130107,"Cabral, Elsa L. 2005. Notes on Galianthe (Spermococeae, Rubiaceae) in the Bolivian flora. Brittonia. 57 (2): 141-149.",https://doi.org/10.1663/0007-196x(2005)057[0141:nogsri]2.0.co;2
wfo-0000795397,130107,"Cabral, Elsa L. 2005. Notes on Galianthe (Spermococeae, Rubiaceae) in the Bolivian flora. Brittonia. 57 (2): 141-149.",https://doi.org/10.1663/0007-196x(2005)057[0141:nogsri]2.0.co;2
wfo-0000795396,130107,"Cabral, Elsa L. 2005. Notes on Galianthe (Spermococeae, Rubiaceae) in the Bolivian flora. Brittonia. 57 (2): 141-149.",https://doi.org/10.1663/0007-196x(2005)057[0141:nogsri]2.0.co;2
wfo-0000795396,130107,"Cabral, Elsa L. 2005. Notes on Galianthe (Spermococeae, Rubiaceae) in the Bolivian flora. Brittonia. 57 (2): 141-149.",https://doi.org/10.1663/0007-196x(2005)057[0141:nogsri]2.0.co;2
wfo-0001237909,395027,"Calder, James A. & Savile, Douglas B. O. 1959. Studies in Saxifragaceae--I. The Heuchera cylindrica complex in and adjacent to British Columbia. Brittonia. 11: 49-67.",https://doi.org/10.2307/2805172
wfo-0001135484,395027,"Calder, James A. & Savile, Douglas B. O. 1959. Studies in Saxifragaceae--I. The Heuchera cylindrica complex in and adjacent to British Columbia. Brittonia. 11: 49-67.",https://doi.org/10.2307/2805172
wfo-0000721750,395027,"Calder, James A. & Savile, Douglas B. O. 1959. Studies in Saxifragaceae--I. The Heuchera cylindrica complex in and adjacent to British Columbia. Brittonia. 11: 49-67.",https://doi.org/10.2307/2805172
wfo-0001135935,395028,"Calder, James A. & Savile, Douglas B. O. 1959. Studies in the Saxifragaceae--II. Saxifraga sect Trachyphyllum in North America. Brittonia. 11: 228-249.",https://doi.org/10.2307/2805008
wfo-4000003092,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901
wfo-0000139148,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901
wfo-0000091109,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901
wfo-0000086917,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901
wfo-0000081008,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901
