taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0000219837,"An uncommon and poorly collected taxon from Sinaloa and Michoacán, Mexico, but not reported from Jalisco, which lies between those two states. The more recently described J. dehganii, if the same as J. ortegae, would result in its distibution in the three contiguous, western states. Flowering and fruiting during active growth period of summer rainy season.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219824,"Mexico, Valles Centrales, Isthmus of Tehuantepec, and the region of Mixteca, Oaxaca and also Puebla, in thorn scrub on hillsides in xerophytic vegetation, at 750-2200 m. (See Fig. 99, below.) Flowering and fruiting spring to late summer, March to October.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219823,"Southeastern Colombia to Ecuador at ca. 500-1000 m in seasonally dry, xeric habitats.  Flowering and fruiting primarily during the active growing season but sometimes sporadically during the dry season.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219820,"Endemic to the Tehuacán Valley area in the state of Puebla, Mexico, in arid vegetation on igneous and sedimentary rocks and light red or whitish clay soils at altitude of ca. 1000-1800 m (Fig. 99). Flowering and fruiting during active growth in rainy season of late spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219810,"Endemic to a small area at Cabo San Lucas, Baja California Sur, Mexico in rocky areas at low elevation. Flowering and fruiting in late spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219789,"From Mazatlán in State of Sinaloa, south to Nayarit and Jalisco, at ca. 350 m, in rocky, deciduous woodlands and in arid valleys of Sierra de Manantlan.  Flowering and fruiting in mid-spring and early summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219787,"Endemic and uncommon in Bahia, Brazil, restricted to understory, dry sites in clay soil in thickets of caatinga vegetation but with indications of occasional flooding. Flowering and fruiting in early spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219779,Northern and western states of Mexico in thorn forests on sandy arroyos or on heavy clay soil of coastal plains at 100-600 m.  Flowering and fruiting in spring and summer.,distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219772,"Arizona, far eastern New Mexico, and northern Mexico in grassy brushlands, on hillsides and mesas, and in sandy or clay washes, at elevations of 1000-2500 m. A single collection from Presidio Co., Texas may be from cultivation or erroneously labeled: Trans-Pecos, Brite Ranch, near Valentine, 28 Jul 1938, L. C. Hinckley 1101 (NY, F). Flowering and fruiting primarily during spring and summer periods of active growth.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219770,"Contiguous areas of northern Argentina, northeastern Paraguay, and southern Bolivia, at ca. 500-1500 m on sandy loam in seasonally dry habitats. Disjunct small populations also occur in Bahia, Brazil and Santa Cruz, Bolivia. (See Fig. 49, below.) Flowering and fruiting soon after active growth begins and throughout summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219769,"Along much of the west coast departments of Peru from Cajamarca south to a libertad, Ancash, Lima, and Arequipa. It was Previously reported as endemic to Peru but recently so collected in the neighboring Province of Loja, in Ecuador. (See Fig. 49 below). It occurs at ca. 450 to 2500 m in xeric vegetation in sandy soil among rocky ledges or canyon bottoms. Flowering during the rainy season of active growth.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219704,"Peru at ca. 1000-2500 m, in arid thickets with other succulents in rocky, sunny hedgerows; on roadsides; and in ditches on dry, calcareous, steep slopes. (See Fig. 49, below.) Flowering and fruiting profusely during spring and summer months when in active growth, but inflorescences often terminate the leafless shoots during the dry season.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219696,"Southern Bolivia and neighboring provinces of Argentina and Paraguay on xeric, sandy dunes and in shrubby woodlands. (See Fig. 30, below.) Flowering and fruiting all year but particularly during the rainy season.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219691,"Argentina and Bolivia, extending into Paraguay at mid to higher elevations, scattered in moister sites of chaco vegetation in flat-lands.  Flowering during active growth in spring and summer rainy seasons.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219682,Haiti and Dominican Republic in drier forests.,distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219672,"Endemic to Dept. Caaguazú, Paraguay, in cerrado vegetation or open fields. (See Fig. 30, below.) Flowering and fruiting during active growth in spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219671,"Contiguous southern Bolivia, eastern Paraguay, and northern Argentina at ca. 500 m. In lowland, flat, clay soils and white sand in dry, deciduous, chaco, spiny vegetation. Flowering during active growth in spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219658,"South America, from Venezuela south to Gran Chaco in northern Argentina in moister areas. It is noticeably absent from wetter regions of the Amazon Basin, except where cultivated, but tolerates mesic sites. Some specimens from northern South America, particularly Venezuela and Colombia, appear to be intermediate in characteristics.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219650,"Native to Cuba but also been reported from other islands in the Greater An tilles. (See Fig. 61, below.) Flowering and fruiting all year, but more profusely in spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219639,"Originally reported endemic to Baja California Sur, Mexico, in the vicinity of Cabo San Lucas, but now known from other nearby localities on the Baja California Peninsula. (See Fig. 100, below.) Plants are generally found in sandy or weathered, granite soil in coastal areas, often on dunes, at ca. 0-50 m. Flowering and fruiting midspring to summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219638,"Mexico in Tamaulipas and south of the Isthmus of Tehuantepec and northern Guatemala and western Belize. (See Fig. 77.) Abundant, small trees in deciduous forests but shrubby in scrublands and sandy coastal areas or on heavy clay soils. Flowering and fruiting in early spring to early summer, before new leaves expand.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219637,"Mexico, Guerrero and Michoacán, in tropical, deciduous forest of Lower Basin of Río Balsa. Flowering and fruiting in spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219633,"A relatively narrow endemic from Ixtepec to Salina Cruz, Dist. Tehuantepec, Oaxaca, Mexico, on low-lying rocky hills and in coastal areas.  Flowering and fruiting mid-spring to mid-summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219611,"Endemic to a small area in Zumpango del Río, Guerrero, Mexico, in tropical, deciduous woodland to ca. 1200 m.  Flowering and fruiting in early summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219594,"Jatropha dioica var. gramínea occurs west of J. dioica var. dioica, from Texas, USA, to Chihuahua, Coahuila, San Luis Potosi, and Zacatecas, Mexico, in dry sandy soils at 150-900 m. In Texas, it is restricted to the trans-Pecos region. (See Fig. 106, below.) Flowering and fruiting in late spring and early summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219584,"Endemic to the slopes of Río Armeria, Jalisco, Mexico, in tropical, deciduous forest. Flowering and fruiting mid-spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219578,"Sonoran Desert, Arizona, United States; and Sinaloa, Sonora, and Baja California, Mexico. Abundant on dry rocky mesas of limestone and sandy areas in thorn scrub on slopes of lava boulders, ca. 500 m.  Flowering and fruiting in late spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219574,"Endemic to Guanacaste Province, Costa Rica, in deciduous thorn woodland and on rocky slopes at ca. 5-300 m. Flowering and fruiting mid-spring to summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219571,"Restricted to Oaxaca, Mexico in tropical, deciduous forests on the slopes along Río Tehuantepec. Flowering and fruiting in July and August.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000219518,"A narrow endemic known only from the type locality of Autlán, Jalisco, Mexico, in a small area of the heavily forested, rocky slopes at ca. 1800 m in mountainous regions. Flowering and fruiting in late spring and summer.",distribution,"Dehgan, Bijan. 2012. Jatropha. Fl. Neotrop. Monogr. 110: 1--274.",http://www.jstor.org/stable/23351313,The New York Botanical Garden,290596,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
