taxonID,description,type,source,identifier,reference,license
wfo-0001077345,"A fibrous herb, becoming woody below",morphology,urn:kew.org:fwta:spec:desc:10760,urn:lsid:ipni.org:names:560240-1,,
wfo-0001077345,"Flowers about 1 in. diam., pink or white, with rosy centre.",morphology,urn:kew.org:fwta:spec:desc:10761,urn:lsid:ipni.org:names:560240-1,,
wfo-0000722610,"Suffrutex, with stems up to 6 in. high, from short erect woody rhizomes",morphology,urn:kew.org:fwta:spec:desc:10762,urn:lsid:ipni.org:names:560300-1,,
wfo-0000722610,Flowers white.,morphology,urn:kew.org:fwta:spec:desc:10763,urn:lsid:ipni.org:names:560300-1,,
wfo-0000722756,A tall undershrub,morphology,urn:kew.org:fwta:spec:desc:10774,urn:lsid:ipni.org:names:560470-1,,
wfo-0000722756,Stellate-hirsute becoming glabrous,morphology,urn:kew.org:fwta:spec:desc:10775,urn:lsid:ipni.org:names:560470-1,,
wfo-0000722756,"Flowers large, yellow with purple centre.",morphology,urn:kew.org:fwta:spec:desc:10776,urn:lsid:ipni.org:names:560470-1,,
wfo-0000722763,"Shrub, or woody herb, to 6 ft. high or more",morphology,urn:kew.org:fwta:spec:desc:10777,urn:lsid:ipni.org:names:560477-1,,
wfo-0000722763,"Flowers large, yellow with deep purple centre.",morphology,urn:kew.org:fwta:spec:desc:10778,urn:lsid:ipni.org:names:560477-1,,
wfo-0000722860,"An undershrub, to 6 ft. high",morphology,urn:kew.org:fwta:spec:desc:10791,urn:lsid:ipni.org:names:560588-1,,
wfo-0000722860,"Flowers large, yellow with red-purple centre.",morphology,urn:kew.org:fwta:spec:desc:10792,urn:lsid:ipni.org:names:560588-1,,
wfo-0000722911,"A woody herb, to 6 ft. high",morphology,urn:kew.org:fwta:spec:desc:10797,urn:lsid:ipni.org:names:560643-1,,
wfo-0000722911,Spreading pungent hairs,morphology,urn:kew.org:fwta:spec:desc:10798,urn:lsid:ipni.org:names:560643-1,,
wfo-0000722911,"Flowers up to 4 in. diam., yellow, with a red base turning violet.",morphology,urn:kew.org:fwta:spec:desc:10799,urn:lsid:ipni.org:names:560643-1,,
wfo-0000723012,"Undershrub, to 10 ft. high, or half-climbing",morphology,urn:kew.org:fwta:spec:desc:10804,urn:lsid:ipni.org:names:560760-1,,
wfo-0000723012,More or less hispid and with recurved prickles,morphology,urn:kew.org:fwta:spec:desc:10805,urn:lsid:ipni.org:names:560760-1,,
wfo-0000723012,"Flowers large, yellow, with a dark purple centre.",morphology,urn:kew.org:fwta:spec:desc:10806,urn:lsid:ipni.org:names:560760-1,,
wfo-0000723020,"Erect, slightly branched with smooth or slightly hispid stem, often coloured",morphology,urn:kew.org:fwta:spec:desc:10807,urn:lsid:ipni.org:names:326388-2,,
wfo-0000723020,"Epicalyx and calyx sometimes with scattered hairs and tubercles, becoming succulent",morphology,urn:kew.org:fwta:spec:desc:10808,urn:lsid:ipni.org:names:326388-2,,
wfo-0000723020,"Flowers an inch or more long, yellow with a purple centre",morphology,urn:kew.org:fwta:spec:desc:10809,urn:lsid:ipni.org:names:326388-2,,
wfo-0000723020,Widely cultivated and variable in form and size.,morphology,urn:kew.org:fwta:spec:desc:10810,urn:lsid:ipni.org:names:326388-2,,
wfo-0000723059,"An erect, branching, pubescent herb, woody below",morphology,urn:kew.org:fwta:spec:desc:10815,urn:lsid:ipni.org:names:560818-1,,
wfo-0000723059,Flowers pale yellow less than 1 in. long.,morphology,urn:kew.org:fwta:spec:desc:10816,urn:lsid:ipni.org:names:560818-1,,
wfo-0000723087,"Stem erect, little-branched, 3 ft. or more",morphology,urn:kew.org:fwta:spec:desc:10817,urn:lsid:ipni.org:names:560853-1,,
wfo-0000723087,Scabrid-pubescent or downy,morphology,urn:kew.org:fwta:spec:desc:10818,urn:lsid:ipni.org:names:560853-1,,
wfo-0000723087,"Flowers conspicuous, pale yellow with dark purple centre",morphology,urn:kew.org:fwta:spec:desc:10819,urn:lsid:ipni.org:names:560853-1,,
wfo-0000723092,A small tree,morphology,urn:kew.org:fwta:spec:desc:10821,urn:lsid:ipni.org:names:560857-1,,
wfo-0000723092,Branches stellate-tomentose,morphology,urn:kew.org:fwta:spec:desc:10822,urn:lsid:ipni.org:names:560857-1,,
wfo-0000723092,"Flowers 1 in. or more long, much smaller than in the preceding (Hibiscus tiliaceus), yellow with a brown-purple centre",morphology,urn:kew.org:fwta:spec:desc:10823,urn:lsid:ipni.org:names:560857-1,,
wfo-0000723092,Epicalyx cup-shaped with 10 teeth 1/2 as long as the calyx.,morphology,urn:kew.org:fwta:spec:desc:10824,urn:lsid:ipni.org:names:560857-1,,
wfo-0000723123,"Herbaceous, trailing or climbing",morphology,urn:kew.org:fwta:spec:desc:10825,urn:lsid:ipni.org:names:560886-1,,
wfo-0000723123,Stems with spreading hairs and recurved prickles,morphology,urn:kew.org:fwta:spec:desc:10826,urn:lsid:ipni.org:names:560886-1,,
wfo-0000723123,Flowers yellow with red centre.,morphology,urn:kew.org:fwta:spec:desc:10827,urn:lsid:ipni.org:names:560886-1,,
wfo-0000723167,Much-branched hispid annual,morphology,urn:kew.org:fwta:spec:desc:10833,urn:lsid:ipni.org:names:122028-2,,
wfo-0000723167,Flowers yellow with a purple centre.,morphology,urn:kew.org:fwta:spec:desc:10834,urn:lsid:ipni.org:names:122028-2,,
wfo-0000723209,A tall woody herb,morphology,urn:kew.org:fwta:spec:desc:10839,urn:lsid:ipni.org:names:560986-1,,
wfo-0000723209,Sparingly stellate-pubescent,morphology,urn:kew.org:fwta:spec:desc:10840,urn:lsid:ipni.org:names:560986-1,,
wfo-0000723209,Leaves 11/2–31/2 in. long,morphology,urn:kew.org:fwta:spec:desc:10841,urn:lsid:ipni.org:names:560986-1,,
wfo-0000723209,"Bracteoles of epicalyx 10, narrow linear-lanceolate",morphology,urn:kew.org:fwta:spec:desc:10842,urn:lsid:ipni.org:names:560986-1,,
wfo-0000723209,"Corolla yellow with purple centre, about 11/2 in. long.",morphology,urn:kew.org:fwta:spec:desc:10843,urn:lsid:ipni.org:names:560986-1,,
wfo-0000356233,Prostrate or scrambling,morphology,urn:kew.org:fwta:spec:desc:10844,urn:lsid:ipni.org:names:561056-1,,
wfo-0000356233,"Flowers pink or white, with reddish or purplish centre.",morphology,urn:kew.org:fwta:spec:desc:10845,urn:lsid:ipni.org:names:561056-1,,
wfo-0000356212,"An erect, scabrid fibrous perennial, 2–3 ft. high",morphology,urn:kew.org:fwta:spec:desc:10846,urn:lsid:ipni.org:names:561069-1,,
wfo-0000356212,"Flowers white with pink veins, turning yellow, over 1 in. diam.",morphology,urn:kew.org:fwta:spec:desc:10847,urn:lsid:ipni.org:names:561069-1,,
wfo-0000356164,"Erect coarse herb, to 6 ft. high",morphology,urn:kew.org:fwta:spec:desc:10848,urn:lsid:ipni.org:names:561077-1,,
wfo-0000356164,Densely strigose-hispid,morphology,urn:kew.org:fwta:spec:desc:10849,urn:lsid:ipni.org:names:561077-1,,
wfo-0000356164,Flowers pale pink.,morphology,urn:kew.org:fwta:spec:desc:10850,urn:lsid:ipni.org:names:561077-1,,
wfo-0000356925,"Erect, or scrambling, fibrous perennial, up to 14 ft. high",morphology,urn:kew.org:fwta:spec:desc:10851,urn:lsid:ipni.org:names:561105-1,,
wfo-0000356925,"Flowers pink, about 3/4 in. diam.",morphology,urn:kew.org:fwta:spec:desc:10852,urn:lsid:ipni.org:names:561105-1,,
wfo-0000496944,"A woody herb, with branches sometimes lax and trailing",morphology,urn:kew.org:fwta:spec:desc:10878,urn:lsid:ipni.org:names:563396-1,,
wfo-0000496944,"Flowers small, white.",morphology,urn:kew.org:fwta:spec:desc:10879,urn:lsid:ipni.org:names:563396-1,,
wfo-0000501705,"An erect, softly downy perennial, up to 5 ft. high",morphology,urn:kew.org:fwta:spec:desc:10880,urn:lsid:ipni.org:names:563600-1,,
wfo-0000501705,Bright yellow flowers,morphology,urn:kew.org:fwta:spec:desc:10881,urn:lsid:ipni.org:names:563600-1,,
wfo-0000501894,"A stiff, erect, more or less hairy weed, 11/2–2 ft.",morphology,urn:kew.org:fwta:spec:desc:10885,urn:lsid:ipni.org:names:563888-1,,
wfo-0000501894,"Flowers white, sometimes pink, 1/2–3/4 in. across",morphology,urn:kew.org:fwta:spec:desc:10886,urn:lsid:ipni.org:names:563888-1,,
wfo-0000501894,Petals red-purple at the base.,morphology,urn:kew.org:fwta:spec:desc:10887,urn:lsid:ipni.org:names:563888-1,,
wfo-0000501805,"A rather hoary woody herb, 2 ft. or more high",morphology,urn:kew.org:fwta:spec:desc:10888,urn:lsid:ipni.org:names:564015-1,,
wfo-0000501805,Flowers yellow.,morphology,urn:kew.org:fwta:spec:desc:10889,urn:lsid:ipni.org:names:564015-1,,
wfo-0000505360,A widespread perennial weed,morphology,urn:kew.org:fwta:spec:desc:10894,urn:lsid:ipni.org:names:235798-2,,
wfo-0000505360,"Requiring further taxonomical study throughout its range.There appear to be three varieties in our area: — Sida rhombifolia var. α, Sida rhombifolia var. β and Sida rhombifolia var. γ",morphology,urn:kew.org:fwta:spec:desc:10895,urn:lsid:ipni.org:names:235798-2,,
wfo-0000505238,"Woody herb, to 18 in. high, or procumbent",morphology,urn:kew.org:fwta:spec:desc:10896,urn:lsid:ipni.org:names:564206-1,,
wfo-0000505238,"Flowers pale orange, larger than the other related species.",morphology,urn:kew.org:fwta:spec:desc:10897,urn:lsid:ipni.org:names:564206-1,,
wfo-0000505290,"Shrubby perennial, to 4 ft. high",morphology,urn:kew.org:fwta:spec:desc:10898,urn:lsid:ipni.org:names:329576-2,,
wfo-0000505290,Flowers yellow.,morphology,urn:kew.org:fwta:spec:desc:10899,urn:lsid:ipni.org:names:329576-2,,
wfo-0000505486,A hirsute perennial,morphology,urn:kew.org:fwta:spec:desc:10900,urn:lsid:ipni.org:names:564343-1,,
wfo-0000505486,Branches sometimes lax and trailing,morphology,urn:kew.org:fwta:spec:desc:10901,urn:lsid:ipni.org:names:564343-1,,
wfo-0000505486,Flowers whitish or pale yellow.,morphology,urn:kew.org:fwta:spec:desc:10902,urn:lsid:ipni.org:names:564343-1,,
wfo-0000505481,"A straggling wayside plant, sometimes matting the sandy soil",morphology,urn:kew.org:fwta:spec:desc:10903,urn:lsid:ipni.org:names:564352-1,,
wfo-0000505481,Pale yellow flowers.,morphology,urn:kew.org:fwta:spec:desc:10904,urn:lsid:ipni.org:names:564352-1,,
wfo-0000417231,Varying from a low woody weed to a shrub 8–10 ft. high,morphology,urn:kew.org:fwta:spec:desc:10908,urn:lsid:ipni.org:names:564786-1,,
wfo-0000417231,"Flowers rose-pink or yellow, 1 in. or less long",morphology,urn:kew.org:fwta:spec:desc:10909,urn:lsid:ipni.org:names:564786-1,,
wfo-0000417231,Cultivated in some of its forms.,morphology,urn:kew.org:fwta:spec:desc:10910,urn:lsid:ipni.org:names:564786-1,,
wfo-0000338127,Rhizomatous herb,morphology,urn:kew.org:fwta:spec:desc:10916,urn:lsid:ipni.org:names:564955-1,,
wfo-0000338127,Flowers whitish,morphology,urn:kew.org:fwta:spec:desc:10917,urn:lsid:ipni.org:names:564955-1,,
wfo-0000340806,"A herb 4 ft. high, forming tangles",morphology,urn:kew.org:fwta:spec:desc:10919,urn:lsid:ipni.org:names:564957-1,,
wfo-0000340806,Undersurface of the leaves sometimes purplish,morphology,urn:kew.org:fwta:spec:desc:10921,urn:lsid:ipni.org:names:564957-1,,
wfo-0000340806,Bracts of the congested inflorescences red or purplish,morphology,urn:kew.org:fwta:spec:desc:10922,urn:lsid:ipni.org:names:564957-1,,
wfo-0000340806,Flowers pale mauve or pinkish,morphology,urn:kew.org:fwta:spec:desc:10923,urn:lsid:ipni.org:names:564957-1,,
wfo-0000340806,Fruits red.,morphology,urn:kew.org:fwta:spec:desc:10924,urn:lsid:ipni.org:names:564957-1,,
wfo-0000434506,"Several long-petiolate leaves 3-4 ft. high arising from the rhizome, leaves sometimes reddish beneath",morphology,urn:kew.org:fwta:spec:desc:10925,urn:lsid:ipni.org:names:796815-1,,
wfo-0000434506,"Inflorescences shorter than the leaves, narrow, 1 or 2 flowers appearing at a time, decorative purple with yellow staminode",morphology,urn:kew.org:fwta:spec:desc:10926,urn:lsid:ipni.org:names:796815-1,,
wfo-0000435054,A straggling or climbing bamboo-like shrub with wiry prickly stems,morphology,urn:kew.org:fwta:spec:desc:10928,urn:lsid:ipni.org:names:565088-1,,
wfo-0000435054,Bracts white,morphology,urn:kew.org:fwta:spec:desc:10929,urn:lsid:ipni.org:names:565088-1,,
wfo-0000435054,Flowers white,morphology,urn:kew.org:fwta:spec:desc:10930,urn:lsid:ipni.org:names:565088-1,,
wfo-0000445769,"Widely branching, often about 6 ft. high but sometimes 20 ft. or more",morphology,urn:kew.org:fwta:spec:desc:10932,urn:lsid:ipni.org:names:565101-1,,
wfo-0000445769,Flowers violet and white.,morphology,urn:kew.org:fwta:spec:desc:10933,urn:lsid:ipni.org:names:565101-1,,
wfo-0000445779,"A bamboo-like climber 10-30 ft, high",morphology,urn:kew.org:fwta:spec:desc:10934,urn:lsid:ipni.org:names:565102-1,,
wfo-0000445779,Bracts and pedicels dull purplish-brown,morphology,urn:kew.org:fwta:spec:desc:10936,urn:lsid:ipni.org:names:565102-1,,
wfo-0000445779,"Flowers pale violet, white and brown in arching inflorescences.",morphology,urn:kew.org:fwta:spec:desc:10937,urn:lsid:ipni.org:names:565102-1,,
wfo-0000445789,Straggling climber with slender stems branching at all angles forming a tangle in forest about 12 ft. high,morphology,urn:kew.org:fwta:spec:desc:10938,urn:lsid:ipni.org:names:565103-1,,
wfo-0000445789,Flowers violet and white.,morphology,urn:kew.org:fwta:spec:desc:10939,urn:lsid:ipni.org:names:565103-1,,
wfo-0000445799,A bamboo-like plant in forest.,morphology,urn:kew.org:fwta:spec:desc:10940,urn:lsid:ipni.org:names:565104-1,,
wfo-0000468159,"A slender rhizomatous branched herb, erect, usually only a few feet high",morphology,urn:kew.org:fwta:spec:desc:10942,urn:lsid:ipni.org:names:565149-1,,
wfo-0000468159,Flowers white or yellowish,morphology,urn:kew.org:fwta:spec:desc:10943,urn:lsid:ipni.org:names:565149-1,,
wfo-0000468171,Little-branched herb 2-6 ft. high,morphology,urn:kew.org:fwta:spec:desc:10945,urn:lsid:ipni.org:names:565151-1,,
wfo-0000468171,Flowers yellow,morphology,urn:kew.org:fwta:spec:desc:10946,urn:lsid:ipni.org:names:565151-1,,
wfo-0000468173,"Branched herb more or less climbing, up to 8 ft. high",morphology,urn:kew.org:fwta:spec:desc:10948,urn:lsid:ipni.org:names:565152-1,,
wfo-0000468173,Flowers white,morphology,urn:kew.org:fwta:spec:desc:10950,urn:lsid:ipni.org:names:565152-1,,
wfo-0000468173,"Fruits red, splitting and exposing 3 black seeds.",morphology,urn:kew.org:fwta:spec:desc:10951,urn:lsid:ipni.org:names:565152-1,,
wfo-0000468182,"More or less scrambling herb up to 12 ft. high, often much less",morphology,urn:kew.org:fwta:spec:desc:10954,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468182,Rather large leaves,morphology,urn:kew.org:fwta:spec:desc:10955,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468182,Swollen nodes,morphology,urn:kew.org:fwta:spec:desc:10956,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468182,Branched inflorescences,morphology,urn:kew.org:fwta:spec:desc:10957,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468182,Flowers whitish,morphology,urn:kew.org:fwta:spec:desc:10958,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468182,Fruits whitish or reddish,morphology,urn:kew.org:fwta:spec:desc:10959,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468182,Seeds black,morphology,urn:kew.org:fwta:spec:desc:10960,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468194,"A herb up to 8 ft. high, with several leaves",morphology,urn:kew.org:fwta:spec:desc:10962,urn:lsid:ipni.org:names:565158-1,,
wfo-0000468194,Clustered pink flowers,morphology,urn:kew.org:fwta:spec:desc:10963,urn:lsid:ipni.org:names:565158-1,,
wfo-0000468204,A swamp forest herb 4-8 ft. high,morphology,urn:kew.org:fwta:spec:desc:10965,urn:lsid:ipni.org:names:565161-1,,
wfo-0000468204,Bracts pale pink,morphology,urn:kew.org:fwta:spec:desc:10966,urn:lsid:ipni.org:names:565161-1,,
wfo-0000468204,Petals and outer staminodes deep purple (pink in Congo and Uganda plants); with stamen appendage and inner staminode yellow,morphology,urn:kew.org:fwta:spec:desc:10967,urn:lsid:ipni.org:names:565161-1,,
wfo-0000468204,Fruits scarlet.,morphology,urn:kew.org:fwta:spec:desc:10968,urn:lsid:ipni.org:names:565161-1,,
wfo-0000468206,"Stems much branched, 4-8 ft. high",morphology,urn:kew.org:fwta:spec:desc:10969,urn:lsid:ipni.org:names:565162-1,,
wfo-0000468206,Calyx rosy white,morphology,urn:kew.org:fwta:spec:desc:10970,urn:lsid:ipni.org:names:565162-1,,
wfo-0000468206,Flowers white tinged pink with yellow centre.,morphology,urn:kew.org:fwta:spec:desc:10971,urn:lsid:ipni.org:names:565162-1,,
wfo-0000470987,Leaves and inflorescences 3 or 4 ft. high,morphology,urn:kew.org:fwta:spec:desc:10974,urn:lsid:ipni.org:names:565166-1,,
wfo-0000470987,Flowers yellow with a red spot.,morphology,urn:kew.org:fwta:spec:desc:10975,urn:lsid:ipni.org:names:565166-1,,
wfo-0000524842,Herb in forest 11/2-5 ft. high,morphology,urn:kew.org:fwta:spec:desc:10983,urn:lsid:ipni.org:names:565243-1,,
wfo-0000524842,Single long-petioled leaf arising in groups from the rhizome,morphology,urn:kew.org:fwta:spec:desc:10984,urn:lsid:ipni.org:names:565243-1,,
wfo-0000524842,Flowers white,morphology,urn:kew.org:fwta:spec:desc:10985,urn:lsid:ipni.org:names:565243-1,,
wfo-0000524842,Fruits red.,morphology,urn:kew.org:fwta:spec:desc:10986,urn:lsid:ipni.org:names:565243-1,,
wfo-0000570563,"Erect herb with several stems arising from each plant, stems and petioles spongy in the lower part",morphology,urn:kew.org:fwta:spec:desc:10995,urn:lsid:ipni.org:names:798282-1,,
wfo-0000570563,Leaves usually about 3 ft. high,morphology,urn:kew.org:fwta:spec:desc:10996,urn:lsid:ipni.org:names:798282-1,,
wfo-0000570563,Lax inflorescence up to 8 ft. high bearing purple flowers opening in the morning,morphology,urn:kew.org:fwta:spec:desc:10997,urn:lsid:ipni.org:names:798282-1,,
wfo-0000571353,A herb up to 10 ft. high,morphology,urn:kew.org:fwta:spec:desc:10999,urn:lsid:ipni.org:names:798285-1,,
wfo-0000571353,"Rhizome slender, creeping",morphology,urn:kew.org:fwta:spec:desc:11000,urn:lsid:ipni.org:names:798285-1,,
wfo-0000571353,"Spikes arising from the base, rough with the scars of fallen flowers, the latter pale purple",morphology,urn:kew.org:fwta:spec:desc:11001,urn:lsid:ipni.org:names:798285-1,,
wfo-0000571353,"Fruit crimson, at or below ground-level",morphology,urn:kew.org:fwta:spec:desc:11002,urn:lsid:ipni.org:names:798285-1,,
wfo-0000571353,"Seeds black, hard, shining",morphology,urn:kew.org:fwta:spec:desc:11003,urn:lsid:ipni.org:names:798285-1,,
wfo-0000588382,"Straggling herb forming a tangle in forest, up to 10 ft. high",morphology,urn:kew.org:fwta:spec:desc:11005,urn:lsid:ipni.org:names:798287-1,,
wfo-0000588382,Flowers white,morphology,urn:kew.org:fwta:spec:desc:11006,urn:lsid:ipni.org:names:798287-1,,
wfo-0000588382,Fruits orange-yellow.,morphology,urn:kew.org:fwta:spec:desc:11007,urn:lsid:ipni.org:names:798287-1,,
wfo-0001078701,An understorey tree,morphology,urn:kew.org:fwta:spec:desc:11022,urn:lsid:ipni.org:names:565408-1,,
wfo-0001078701,Inflorescences conspicuous on account of the long white staminodes,morphology,urn:kew.org:fwta:spec:desc:11024,urn:lsid:ipni.org:names:565408-1,,
wfo-0001078701,"Fruits at first white with green persistent calyx, becoming brown when dry",morphology,urn:kew.org:fwta:spec:desc:11025,urn:lsid:ipni.org:names:565408-1,,
wfo-0001078701,Locally abundant.,morphology,urn:kew.org:fwta:spec:desc:11026,urn:lsid:ipni.org:names:565408-1,,
wfo-0001078698,"Shrub or tree, to 30 ft. high",morphology,urn:kew.org:fwta:spec:desc:11027,urn:lsid:ipni.org:names:365976-1,,
wfo-0001078698,Petals white,morphology,urn:kew.org:fwta:spec:desc:11028,urn:lsid:ipni.org:names:365976-1,,
wfo-0001078698,Stamens bluish.,morphology,urn:kew.org:fwta:spec:desc:11029,urn:lsid:ipni.org:names:365976-1,,
wfo-0001078695,"Small tree or shrub, to 10 ft. high",morphology,urn:kew.org:fwta:spec:desc:11030,urn:lsid:ipni.org:names:675630-1,,
wfo-0001078695,Flowers white.,morphology,urn:kew.org:fwta:spec:desc:11031,urn:lsid:ipni.org:names:675630-1,,
