taxonID,description,type,source,identifier,reference,license
wfo-0001236577,Growing on riverbanks and sometimes completely submerged in rainy season,ecology,urn:kew.org:fwta:spec:desc:17699,urn:lsid:ipni.org:names:784459-1,,
wfo-0001236579,In forest.,ecology,urn:kew.org:fwta:spec:desc:17709,urn:lsid:ipni.org:names:784460-1,,
wfo-0001236578,In forest.,ecology,urn:kew.org:fwta:spec:desc:17712,urn:lsid:ipni.org:names:784462-1,,
wfo-0000325491,In deciduous forest.,ecology,urn:kew.org:fwta:spec:desc:17748,urn:lsid:ipni.org:names:785956-1,,
wfo-0000411160,In transition forest between rain and deciduous forest.,ecology,urn:kew.org:fwta:spec:desc:17751,urn:lsid:ipni.org:names:785970-1,,
wfo-0000856999,In dense rain forest.,ecology,urn:kew.org:fwta:spec:desc:17778,urn:lsid:ipni.org:names:786519-1,,
wfo-0000235928,In gallery forest.,ecology,urn:kew.org:fwta:spec:desc:17810,urn:lsid:ipni.org:names:787676-1,,
wfo-0000235942,Along lagoons and streams in small groups.,ecology,urn:kew.org:fwta:spec:desc:17813,urn:lsid:ipni.org:names:787681-1,,
wfo-0000250175,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:17824,urn:lsid:ipni.org:names:788111-1,,
wfo-0000525406,In drier parts of swamps,ecology,urn:kew.org:fwta:spec:desc:17869,urn:lsid:ipni.org:names:798766-1,,
wfo-0000525446,"Semi-parasitic weed of cultivation, particularly of Papilionaceae, in savanna",ecology,urn:kew.org:fwta:spec:desc:17892,urn:lsid:ipni.org:names:798801-1,,
wfo-0000538889,In semi-desert.,ecology,urn:kew.org:fwta:spec:desc:17899,urn:lsid:ipni.org:names:798975-1,,
wfo-0000541028,In semi-desert.,ecology,urn:kew.org:fwta:spec:desc:17903,urn:lsid:ipni.org:names:799388-1,,
wfo-0000549895,In water and marshy places,ecology,urn:kew.org:fwta:spec:desc:17906,urn:lsid:ipni.org:names:799419-1,,
wfo-0000558234,In swamps and ditches.,ecology,urn:kew.org:fwta:spec:desc:17910,urn:lsid:ipni.org:names:799497-1,,
wfo-0000558237,In brackish swamps and rice fields.,ecology,urn:kew.org:fwta:spec:desc:17913,urn:lsid:ipni.org:names:28301-2,,
wfo-0000558245,On muddy river and stream sides.,ecology,urn:kew.org:fwta:spec:desc:17916,urn:lsid:ipni.org:names:28308-2,,
wfo-0000558250,In damp places.,ecology,urn:kew.org:fwta:spec:desc:17918,urn:lsid:ipni.org:names:799512-1,,
wfo-0000558297,In rice swamps and margins of lakes.,ecology,urn:kew.org:fwta:spec:desc:17928,urn:lsid:ipni.org:names:799545-1,,
wfo-0000560913,In montane grassland,ecology,urn:kew.org:fwta:spec:desc:17933,urn:lsid:ipni.org:names:799658-1,,
wfo-0000560938,In montane grassland,ecology,urn:kew.org:fwta:spec:desc:17937,urn:lsid:ipni.org:names:799678-1,,
wfo-0000573552,In pools on ironstone plateau,ecology,urn:kew.org:fwta:spec:desc:17941,urn:lsid:ipni.org:names:799914-1,,
wfo-0000573566,In wet places amongst grass,ecology,urn:kew.org:fwta:spec:desc:17946,urn:lsid:ipni.org:names:799928-1,,
wfo-0000573639,In waste sandy places,ecology,urn:kew.org:fwta:spec:desc:17950,urn:lsid:ipni.org:names:76904-3,,
wfo-0000573661,Roadsides and moist places,ecology,urn:kew.org:fwta:spec:desc:17955,urn:lsid:ipni.org:names:799999-1,,
wfo-0000585310,In waste places.,ecology,urn:kew.org:fwta:spec:desc:17959,urn:lsid:ipni.org:names:800773-1,,
wfo-0000625650,In marshes.,ecology,urn:kew.org:fwta:spec:desc:17968,urn:lsid:ipni.org:names:801727-1,,
wfo-0000625668,In marshes.,ecology,urn:kew.org:fwta:spec:desc:17973,urn:lsid:ipni.org:names:801742-1,,
wfo-0000632176,Amongst grass,ecology,urn:kew.org:fwta:spec:desc:17977,urn:lsid:ipni.org:names:801767-1,,
wfo-0000445593,In stagnant pools.,ecology,urn:kew.org:fwta:spec:desc:18018,urn:lsid:ipni.org:names:804308-1,,
wfo-0000445814,In mud or submerged sometimes in masses.,ecology,urn:kew.org:fwta:spec:desc:18021,urn:lsid:ipni.org:names:804330-1,,
wfo-0000445846,In semi-desert.,ecology,urn:kew.org:fwta:spec:desc:18029,urn:lsid:ipni.org:names:804417-1,,
wfo-0001243867,A montane plant.,ecology,urn:kew.org:fwta:spec:desc:18034,urn:lsid:ipni.org:names:805077-1,,
wfo-0000446460,Weed of gardens and waste places.,ecology,urn:kew.org:fwta:spec:desc:18037,urn:lsid:ipni.org:names:805110-1,,
wfo-0000446481,In damp places.,ecology,urn:kew.org:fwta:spec:desc:18040,urn:lsid:ipni.org:names:805114-1,,
wfo-0000446369,"Weed of paths and damp places, usually in hilly districts.",ecology,urn:kew.org:fwta:spec:desc:18050,urn:lsid:ipni.org:names:805196-1,,
wfo-0000446394,In swampy places.,ecology,urn:kew.org:fwta:spec:desc:18054,urn:lsid:ipni.org:names:805200-1,,
wfo-0001241063,In wet places.,ecology,urn:kew.org:fwta:spec:desc:18056,urn:lsid:ipni.org:names:805242-1,,
wfo-0000450916,In moist grassland in savanna,ecology,urn:kew.org:fwta:spec:desc:18061,urn:lsid:ipni.org:names:805827-1,,
wfo-0000450915,In moist grassland in savanna and rice-fields,ecology,urn:kew.org:fwta:spec:desc:18065,urn:lsid:ipni.org:names:805828-1,,
wfo-0000450810,In upland savanna.,ecology,urn:kew.org:fwta:spec:desc:18069,urn:lsid:ipni.org:names:805954-1,,
wfo-0001240745,"In Coconut Palm Plantation On Degraded Sands In Furrows Between Ridges. coconut palm plantation on degraded sands in furrows between ridges.""",ecology,urn:kew.org:fwta:spec:desc:18072,urn:lsid:ipni.org:names:808484-1,,
wfo-0000463589,In swamps and damp places in savanna,ecology,urn:kew.org:fwta:spec:desc:18076,urn:lsid:ipni.org:names:808679-1,,
wfo-0000463606,In wet grassland,ecology,urn:kew.org:fwta:spec:desc:18080,urn:lsid:ipni.org:names:808703-1,,
wfo-0000495164,In moist montane habitats.,ecology,urn:kew.org:fwta:spec:desc:18086,urn:lsid:ipni.org:names:809676-1,,
wfo-0000495154,In damp grassland,ecology,urn:kew.org:fwta:spec:desc:18095,urn:lsid:ipni.org:names:809771-1,,
wfo-0000495151,In savanna woodland or grasay places,ecology,urn:kew.org:fwta:spec:desc:18099,urn:lsid:ipni.org:names:809772-1,,
wfo-0000495185,In moist grassland in savanna,ecology,urn:kew.org:fwta:spec:desc:18103,urn:lsid:ipni.org:names:809777-1,,
wfo-0001137763,From cracks in large rocks,ecology,urn:kew.org:fwta:spec:desc:18112,urn:lsid:ipni.org:names:809974-1,,
wfo-0000496054,Parasitic on grass roots in moist grassland,ecology,urn:kew.org:fwta:spec:desc:18129,urn:lsid:ipni.org:names:809997-1,,
wfo-0000496212,"Weed of cultivation, drying brown.",ecology,urn:kew.org:fwta:spec:desc:18145,urn:lsid:ipni.org:names:809999-1,,
wfo-0000496307,To wet places,ecology,urn:kew.org:fwta:spec:desc:18147,urn:lsid:ipni.org:names:810008-1,,
wfo-0001138078,In wet places,ecology,urn:kew.org:fwta:spec:desc:18151,urn:lsid:ipni.org:names:810017-1,,
wfo-0000496020,In waste places and cultivated land,ecology,urn:kew.org:fwta:spec:desc:18155,urn:lsid:ipni.org:names:810019-1,,
wfo-0000496120,In wet places or amongst grass,ecology,urn:kew.org:fwta:spec:desc:18162,urn:lsid:ipni.org:names:810030-1,,
wfo-0000496124,Moist ground in savanna grassland,ecology,urn:kew.org:fwta:spec:desc:18166,urn:lsid:ipni.org:names:810033-1,,
wfo-0000496126,Amongst tall grass,ecology,urn:kew.org:fwta:spec:desc:18170,urn:lsid:ipni.org:names:810035-1,,
wfo-0001139196,In rocky places,ecology,urn:kew.org:fwta:spec:desc:18174,urn:lsid:ipni.org:names:810043-1,,
wfo-0001139237,In waste places and moist sandy ground.,ecology,urn:kew.org:fwta:spec:desc:18181,urn:lsid:ipni.org:names:810393-1,,
wfo-0000458554,Weed of cultivation and waste places in savanna.,ecology,urn:kew.org:fwta:spec:desc:18186,urn:lsid:ipni.org:names:810484-1,,
wfo-0000419719,In montane grassland and scrub beside small streams.,ecology,urn:kew.org:fwta:spec:desc:18193,urn:lsid:ipni.org:names:811562-1,,
wfo-0000419789,In wet places.,ecology,urn:kew.org:fwta:spec:desc:18196,urn:lsid:ipni.org:names:811680-1,,
wfo-0001139838,In montane grassland.,ecology,urn:kew.org:fwta:spec:desc:18201,urn:lsid:ipni.org:names:812279-1,,
wfo-0001109648,"On ground in mossy forest zone on mountains, 3, 200 to 6, 000 ft. alt.; locally abundant.",ecology,urn:kew.org:fwta:spec:desc:18225,urn:lsid:ipni.org:names:90781-3,,
wfo-0001111787,"On wet rocks especially near waterfalls or on forest floor in moderate shade, sometimes epiphytic; sometimes in fringing forest; sea level to 5, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:18238,urn:lsid:ipni.org:names:60467443-2,,
wfo-0000572703,In clearings in lowland rain forest,ecology,urn:kew.org:fwta:spec:desc:18247,urn:lsid:ipni.org:names:813609-1,,
wfo-0000715900,Characteristic of areas marginal between forest and savannah.,ecology,urn:kew.org:fwta:spec:desc:18270,urn:lsid:ipni.org:names:813729-1,,
wfo-0000733352,In forest.,ecology,urn:kew.org:fwta:spec:desc:18278,urn:lsid:ipni.org:names:814004-1,,
wfo-0000742564,Often in secondary forest.,ecology,urn:kew.org:fwta:spec:desc:18283,urn:lsid:ipni.org:names:541545-1,,
wfo-0000507980,On mud beside pools.,ecology,urn:kew.org:fwta:spec:desc:18418,urn:lsid:ipni.org:names:145461-1,,
wfo-0000507981,"In rice-fields, beside rivers and open swamps, often gregarious in tidal creeks.",ecology,urn:kew.org:fwta:spec:desc:18421,urn:lsid:ipni.org:names:145463-1,,
wfo-0000614384,In forest.,ecology,urn:kew.org:fwta:spec:desc:18444,urn:lsid:ipni.org:names:822663-1,,
wfo-0000614393,In forest,ecology,urn:kew.org:fwta:spec:desc:18454,urn:lsid:ipni.org:names:822671-1,,
wfo-0000614394,In forest.,ecology,urn:kew.org:fwta:spec:desc:18460,urn:lsid:ipni.org:names:822672-1,,
wfo-0000614414,In forest,ecology,urn:kew.org:fwta:spec:desc:18475,urn:lsid:ipni.org:names:822688-1,,
wfo-0000614420,In rain forest,ecology,urn:kew.org:fwta:spec:desc:18478,urn:lsid:ipni.org:names:822691-1,,
wfo-0000614434,In forest.,ecology,urn:kew.org:fwta:spec:desc:18496,urn:lsid:ipni.org:names:822704-1,,
wfo-0000614448,On river banks,ecology,urn:kew.org:fwta:spec:desc:18508,urn:lsid:ipni.org:names:822718-1,,
wfo-0000614478,"In drier parts of the forest region, especially in secondary forest",ecology,urn:kew.org:fwta:spec:desc:18524,urn:lsid:ipni.org:names:822743-1,,
wfo-0000614516,In forest,ecology,urn:kew.org:fwta:spec:desc:18544,urn:lsid:ipni.org:names:822778-1,,
wfo-0000614527,In forest by streams.,ecology,urn:kew.org:fwta:spec:desc:18553,urn:lsid:ipni.org:names:822791-1,,
wfo-0000522689,In forest.,ecology,urn:kew.org:fwta:spec:desc:18704,urn:lsid:ipni.org:names:826261-1,,
wfo-0000710393,"Of the drier savannah regions, often on rocky hills",ecology,urn:kew.org:fwta:spec:desc:18896,urn:lsid:ipni.org:names:834635-1,,
wfo-0000332390,In seasonally flooded ground.,ecology,urn:kew.org:fwta:spec:desc:19262,urn:lsid:ipni.org:names:865505-1,,
wfo-0000333061,Savanna woodland and open country.,ecology,urn:kew.org:fwta:spec:desc:19273,urn:lsid:ipni.org:names:865694-1,,
wfo-0000723302,"In drier parts of the forest regions, especially on rocky hills.",ecology,urn:kew.org:fwta:spec:desc:18578,urn:lsid:ipni.org:names:824035-1,,
wfo-0000444817,In forest,ecology,urn:kew.org:fwta:spec:desc:18590,urn:lsid:ipni.org:names:824160-1,,
wfo-0000444812,In forest.,ecology,urn:kew.org:fwta:spec:desc:18593,urn:lsid:ipni.org:names:824167-1,,
wfo-0001141154,In forest.,ecology,urn:kew.org:fwta:spec:desc:18596,urn:lsid:ipni.org:names:824168-1,,
wfo-0001141155,In forest.,ecology,urn:kew.org:fwta:spec:desc:18604,urn:lsid:ipni.org:names:824169-1,,
wfo-0000452175,More common in wet places.,ecology,urn:kew.org:fwta:spec:desc:18622,urn:lsid:ipni.org:names:824444-1,,
wfo-0000387957,In forest,ecology,urn:kew.org:fwta:spec:desc:18633,urn:lsid:ipni.org:names:824626-1,,
wfo-0000492472,Of the open parts or edges of forests,ecology,urn:kew.org:fwta:spec:desc:18680,urn:lsid:ipni.org:names:825497-1,,
wfo-0000427365,Common in open places.,ecology,urn:kew.org:fwta:spec:desc:18699,urn:lsid:ipni.org:names:320781-2,,
wfo-0000459439,Of maritime and dry inland sandy situations.,ecology,urn:kew.org:fwta:spec:desc:18714,urn:lsid:ipni.org:names:828214-1,,
wfo-0000764829,"Of the rain-forest floor, often gregarious",ecology,urn:kew.org:fwta:spec:desc:18716,urn:lsid:ipni.org:names:429674-1,,
wfo-0001108273,In wet open places.,ecology,urn:kew.org:fwta:spec:desc:18718,urn:lsid:ipni.org:names:1128601-2,,
wfo-0001118449,"On ground in ravine and high forest; at 1, 000 to 4, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:18720,urn:lsid:ipni.org:names:17383810-1,,
wfo-0001107271,"Roadside banks and palm groves on damp ground, often by streams in secondary growth; up to 3, 800 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:18721,urn:lsid:ipni.org:names:73759-2,,
wfo-0001108267,"On ground in shade, in forest; 1, 500 to 7, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:18726,urn:lsid:ipni.org:names:17385680-1,,
wfo-0001114710,"In shade usually, in secondary growth or cultivated areas; at low elevations.",ecology,urn:kew.org:fwta:spec:desc:18727,urn:lsid:ipni.org:names:17385990-1,,
wfo-0001228417,"In forest fringe, 1, 500 to 7, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:18729,urn:lsid:ipni.org:names:17402470-1,,
wfo-0001223733,Appearing in savannah after bush fires.,ecology,urn:kew.org:fwta:spec:desc:18771,urn:lsid:ipni.org:names:831806-1,,
wfo-0000445422,Of montane open woodland,ecology,urn:kew.org:fwta:spec:desc:18776,urn:lsid:ipni.org:names:832117-1,,
wfo-0000445417,"Frequent in savannah woodland, especially in N. Nigeria.",ecology,urn:kew.org:fwta:spec:desc:18781,urn:lsid:ipni.org:names:832128-1,,
wfo-0000387927,By river banks in inundated forest.,ecology,urn:kew.org:fwta:spec:desc:18787,urn:lsid:ipni.org:names:832258-1,,
wfo-0000501032,On dry stony soil in savannah.,ecology,urn:kew.org:fwta:spec:desc:18797,urn:lsid:ipni.org:names:832965-1,,
wfo-0000603628,"Often by streams, mainly in the drier parts of the forest regions.",ecology,urn:kew.org:fwta:spec:desc:18802,urn:lsid:ipni.org:names:833421-1,,
wfo-0000608482,Usually in marshy places,ecology,urn:kew.org:fwta:spec:desc:18804,urn:lsid:ipni.org:names:833436-1,,
wfo-0000608483,In dry places.,ecology,urn:kew.org:fwta:spec:desc:18808,urn:lsid:ipni.org:names:833437-1,,
wfo-0000620125,Cultivated or subspontaneous,ecology,urn:kew.org:fwta:spec:desc:18818,urn:lsid:ipni.org:names:320796-2,,
wfo-0000130961,Mainly in regrowth forest.,ecology,urn:kew.org:fwta:spec:desc:18838,urn:lsid:ipni.org:names:834027-1,,
wfo-0000709772,In the drier savannahs,ecology,urn:kew.org:fwta:spec:desc:18845,urn:lsid:ipni.org:names:834087-1,,
wfo-0000710072,In forest regions,ecology,urn:kew.org:fwta:spec:desc:18873,urn:lsid:ipni.org:names:834354-1,,
wfo-0000710110,In savannah,ecology,urn:kew.org:fwta:spec:desc:18882,urn:lsid:ipni.org:names:332097-2,,
wfo-0000710340,In the driest savannahs,ecology,urn:kew.org:fwta:spec:desc:18892,urn:lsid:ipni.org:names:834590-1,,
wfo-0000457172,In savannah.,ecology,urn:kew.org:fwta:spec:desc:18911,urn:lsid:ipni.org:names:835869-1,,
wfo-0000740069,Among dead leaves in damp sandy places on the forest floor,ecology,urn:kew.org:fwta:spec:desc:18924,urn:lsid:ipni.org:names:836306-1,,
wfo-0000595006,Growing on the edge of permanent water and invading bare or cultivated land.,ecology,urn:kew.org:fwta:spec:desc:18934,urn:lsid:ipni.org:names:836843-1,,
wfo-0000595260,In permanent water.,ecology,urn:kew.org:fwta:spec:desc:18937,urn:lsid:ipni.org:names:836870-1,,
wfo-0000593452,In drier parts of the forest regions.,ecology,urn:kew.org:fwta:spec:desc:18944,urn:lsid:ipni.org:names:836954-1,,
wfo-0000593570,Mainly in the drier savannah regions.,ecology,urn:kew.org:fwta:spec:desc:18948,urn:lsid:ipni.org:names:851084-1,,
wfo-0000724297,In the drier parts of the forest region.,ecology,urn:kew.org:fwta:spec:desc:18964,urn:lsid:ipni.org:names:837069-1,,
wfo-0001143179,"Mainly in regrowth vegetation in the forest regions, where it is often abundant and grows rapidly",ecology,urn:kew.org:fwta:spec:desc:18966,urn:lsid:ipni.org:names:856746-1,,
wfo-0001143179,Also in moist situations in the savannah regions.,ecology,urn:kew.org:fwta:spec:desc:18967,urn:lsid:ipni.org:names:856746-1,,
wfo-0001068176,In montane grasslands.,ecology,urn:kew.org:fwta:spec:desc:18974,urn:lsid:ipni.org:names:839964-1,,
wfo-0000594096,In damp grassy places.,ecology,urn:kew.org:fwta:spec:desc:18977,urn:lsid:ipni.org:names:1197718-2,,
wfo-0000726495,In damp montane habitats,ecology,urn:kew.org:fwta:spec:desc:18993,urn:lsid:ipni.org:names:843590-1,,
wfo-0000726583,In moist upland grassland,ecology,urn:kew.org:fwta:spec:desc:18995,urn:lsid:ipni.org:names:843698-1,,
wfo-0001068307,In montane habitats.,ecology,urn:kew.org:fwta:spec:desc:19002,urn:lsid:ipni.org:names:846533-1,,
wfo-0001068931,In upper montane grasslands.,ecology,urn:kew.org:fwta:spec:desc:19007,urn:lsid:ipni.org:names:846945-1,,
wfo-0001068309,In open savannah among rocks.,ecology,urn:kew.org:fwta:spec:desc:19010,urn:lsid:ipni.org:names:846977-1,,
wfo-0000433368,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19016,urn:lsid:ipni.org:names:847828-1,,
wfo-0000431547,In marshy places.,ecology,urn:kew.org:fwta:spec:desc:19019,urn:lsid:ipni.org:names:849046-1,,
wfo-0000431247,In savannah.,ecology,urn:kew.org:fwta:spec:desc:19022,urn:lsid:ipni.org:names:849204-1,,
wfo-0000409709,In montane vegetation.,ecology,urn:kew.org:fwta:spec:desc:19024,urn:lsid:ipni.org:names:849502-1,,
wfo-0000656823,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19029,urn:lsid:ipni.org:names:851678-1,,
wfo-0000665862,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19033,urn:lsid:ipni.org:names:852040-1,,
wfo-0000666214,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19037,urn:lsid:ipni.org:names:852271-1,,
wfo-0000445386,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19049,urn:lsid:ipni.org:names:854222-1,,
wfo-0001235677,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19053,urn:lsid:ipni.org:names:854936-1,,
wfo-0000473026,Growing on wet rocks in shady places.,ecology,urn:kew.org:fwta:spec:desc:19055,urn:lsid:ipni.org:names:855217-1,,
wfo-0001143670,Terrestrial or epiphytic; in montane forest.,ecology,urn:kew.org:fwta:spec:desc:19057,urn:lsid:ipni.org:names:855302-1,,
wfo-0001143659,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:19061,urn:lsid:ipni.org:names:855814-1,,
wfo-0000472436,In montane vegetation.,ecology,urn:kew.org:fwta:spec:desc:19063,urn:lsid:ipni.org:names:855836-1,,
wfo-0000472261,"In open places, mainly in the forest regions.",ecology,urn:kew.org:fwta:spec:desc:19065,urn:lsid:ipni.org:names:856159-1,,
wfo-0000416509,In forest vegetation.,ecology,urn:kew.org:fwta:spec:desc:19078,urn:lsid:ipni.org:names:857049-1,,
wfo-0000840608,In semi-desert.,ecology,urn:kew.org:fwta:spec:desc:19092,urn:lsid:ipni.org:names:60464250-2,,
wfo-0000882935,Introduced and occasionally naturalised.,ecology,urn:kew.org:fwta:spec:desc:19145,urn:lsid:ipni.org:names:862167-1,,
wfo-0000886685,In forest.,ecology,urn:kew.org:fwta:spec:desc:19164,urn:lsid:ipni.org:names:862410-1,,
wfo-0000229007,In savanna.,ecology,urn:kew.org:fwta:spec:desc:19216,urn:lsid:ipni.org:names:863736-1,,
wfo-0000270345,Of moist places,ecology,urn:kew.org:fwta:spec:desc:19224,urn:lsid:ipni.org:names:194567-2,,
wfo-0000282654,Often in secondary forest.,ecology,urn:kew.org:fwta:spec:desc:19237,urn:lsid:ipni.org:names:864275-1,,
wfo-0000282807,In thickets.,ecology,urn:kew.org:fwta:spec:desc:19245,urn:lsid:ipni.org:names:864395-1,,
wfo-0000314780,In moist places.,ecology,urn:kew.org:fwta:spec:desc:19250,urn:lsid:ipni.org:names:243296-2,,
wfo-0000333121,In high or secondary forest.,ecology,urn:kew.org:fwta:spec:desc:19281,urn:lsid:ipni.org:names:865743-1,,
wfo-0001146220,Sometimes abundant in upland wet places.,ecology,urn:kew.org:fwta:spec:desc:19429,urn:lsid:ipni.org:names:871644-1,,
wfo-0000613624,In seasonal flushes on rock outcrops and sand-dunes.,ecology,urn:kew.org:fwta:spec:desc:19433,urn:lsid:ipni.org:names:871662-1,,
wfo-0000333251,In savanna.,ecology,urn:kew.org:fwta:spec:desc:19287,urn:lsid:ipni.org:names:865856-1,,
wfo-0000333456,In savanna.,ecology,urn:kew.org:fwta:spec:desc:19301,urn:lsid:ipni.org:names:866006-1,,
wfo-0000333490,In forest.,ecology,urn:kew.org:fwta:spec:desc:19305,urn:lsid:ipni.org:names:866032-1,,
wfo-0000712804,In dense forest,ecology,urn:kew.org:fwta:spec:desc:19310,urn:lsid:ipni.org:names:866591-1,,
wfo-0001220055,"In deep shade, near water",ecology,urn:kew.org:fwta:spec:desc:19325,urn:lsid:ipni.org:names:867100-1,,
wfo-0001144961,In marsh forest,ecology,urn:kew.org:fwta:spec:desc:19328,urn:lsid:ipni.org:names:867124-1,,
wfo-0000464363,Locally abundant in forest undergrowth.,ecology,urn:kew.org:fwta:spec:desc:19341,urn:lsid:ipni.org:names:867190-1,,
wfo-0000464615,Common in understorey of forest.,ecology,urn:kew.org:fwta:spec:desc:19357,urn:lsid:ipni.org:names:867262-1,,
