wfo-0000679638,Lilium wallichianum var. neilgherrense (Wight) H.Hara,Fl. E. Himalaya 3rd. Rep. 132. 1975. 
wfo-0000681533,Lloydia longiscapa Hook.,Icon. Pl. 9: t. 834. 1851. 
wfo-0000681094,Lloydia tibetica Baker ex Oliv.,Hooker’s Icon. Pl. 23: t. 2216. 1892. 
wfo-0000681053,Lloydia yunnanensis Franch.,J. Bot. 12: 192. 1898. 
wfo-0000699552,Notholirion bulbuliferum (Lingelsh.) Stearn,Kew Bull. 5(3): 421. 1951.
wfo-0000699615,Notholirion macrophyllum (D.Don) Boiss.,Fl. Orient. 5(1): 190. 1882. 
wfo-0000699370,Notholirion thomsonianum (Royle) Stapf,Bull. Misc. Inform. Kew 1934: 95. 1934.
wfo-0000738163,Streptopus parasimplex H.Hara & H.Ohashi,J. Jap. Bot. 48(4): 101. 1973. 
wfo-0000738143,Streptopus simplex D.Don,Prodr. Fl. Nepal. 48. 1825.
wfo-0000750451,Tricyrtis maculata (D.Don) J.F.Macbr.,Contr. Gray Herb. 53: 5. 1918.
wfo-0001426257,Acampe praemorsa (Roxb.) Blatt. & McCann,J. Bombay Nat. Hist. Soc. 35: 495. 1932. 
wfo-0001426240,Acampe praemorsa var. longepedunculata (Trimen) Govaerts,Skvortsovia 4(3): 75. 2018.
wfo-0000262136,Acanthophippium striatum Lindl.,Edward’s Bot. Reg. 24(Misc.): 41. 1838.
wfo-0000867573,Aerides multiflora Roxb.,Pl. Coromandel 3(3): 68. 1820.
wfo-0000868224,Aerides odorata Lour.,Fl. Cochinch. 2: 525. 1790. 
wfo-0000926168,Agrostophyllum callosum Rchb.f.,Fl. Vit. 296. 1868.
wfo-0000927305,Agrostophyllum planicaule Rchb.f.,Ann. Bot. Syst. 6(6): 909. 1864.
wfo-0000981383,Ania penangiana (Hook.f.) Summerh.,Bot. Mag. 161: sub pl. 9553. 1939.
wfo-0000216393,Anoectochilus brevilabris Lindl.,Gen. Sp. Orchid. Pl.: 499. 1840.
wfo-0000217261,Anoectochilus roxburghii (Wall.) Lindl.,Ill. Bot. Himal. Mts. 368. 1839.
wfo-0000219340,Anthogonium gracile Wall. ex Lindl.,Gen. Sp. Orchid Pl. 426. 1840.
wfo-0000243388,Aphyllorchis alpina King & Pantl.,Ann. Roy. Bot. Gard. (Calcutta) 8: 261. 1898.
wfo-0000250068,Apostasia wallichii R.Br.,"Pl. Asiat. Rar. 1: 75, pl. 84. 1830."
wfo-0000253158,Arachnis cathcartii (Lindl.) J.J.Sm.,Natuurk. Tijdschr. Ned.-Indië 72: 75. 1913.
wfo-0000253178,Arachnis clarkei J.J.Sm.,Natuurk. Tijdschr. Ned.-Indië 72(1): 76. 1912.
wfo-0000282008,Arundina graminifolia (D.Don) Hochr.,Bull. New York Bot. Gard. 6: 270. 1910.
wfo-0000379738,Brachycorythis galeandra (Rchb.f.) Summerh.,Kew Bull. 10(2): 241. 1955. 
wfo-0000381072,Brachycorythis obcordata (Lindl.) Summerh.,Kew Bull. 10(2): 243. 1955. 
wfo-0000451989,Bulbophyllum affine Wall. ex Lindl.,Gen. Sp. Orchid Pl. 48. 1830.
wfo-0001365633,Bulbophyllum ambrosia subsp. nepalensis J.J.Wood,Kew Bull. 41(4): 820. 1986. 
wfo-0000464547,Bulbophyllum bisetum Lindl.,Ann. Mag. Nat. Hist. 10: 186. 1842.
wfo-0000469964,Bulbophyllum careyanum (Hook.) Spreng.,Syst. Veg. 3: 732. 1826. 
wfo-0000470085,Bulbophyllum cariniflorum Rchb.f.,Ann. Bot. Syst. 6(2): 258. 1861.
wfo-0000470632,Bulbophyllum caudatum Lindl.,Gen. Sp. Orchid Pl. 48. 1830. 
wfo-0000470821,Bulbophyllum cauliflorum Hook.f.,Fl. Brit. India 5: 758. 1890.
wfo-0001339892,"Bulbophyllum crabro (C.S.P.Parish & Rchb.f.) J.J.Verm., Schuit. & de Vogel",Phytotaxa 166(2): 106. 2014.
wfo-0000482777,Bulbophyllum cylindraceum Lindl.,Gen. Sp. Orchid. Pl. 53. 1830.
wfo-0000490754,Bulbophyllum elatum (Hook.f.) J.J.Sm.,"Bull. Jard. Bot. Buitenzorg, sér. 2, 8: 23. 1912. "
wfo-0000491573,Bulbophyllum emarginatum (Finet) J.J.Sm.,"Bull. Jard. Bot. Buitenzorg, sér. 2, 8: 24. 1912."
wfo-0000493197,Bulbophyllum eublepharum Rchb.f.,Ann. Bot. Syst. 6(2): 252. 1861.
wfo-0000501913,Bulbophyllum gamblei (Hook.f.) Hook.f.,Fl. Brit. India 6: 188. 1890.
wfo-0000506128,Bulbophyllum griffithii (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 247. 1861.
wfo-0000506926,Bulbophyllum guttulatum (Hook.f.) N.P.Balakr.,J. Bombay Nat. Hist. Soc. 67: 66. 1970. 
wfo-0000509001,Bulbophyllum helenae (Kuntze) J.J.Sm.,"Bull. Jard. Bot. Buitenzorg, sér. 2, 8: 24. 1912."
wfo-0000510985,Bulbophyllum hirtum (Sm.) Lindl.,Gen. Sp. Orchid. Pl. 51. 1830.
wfo-0000523319,Bulbophyllum khaoyaiense Seidenf.,Bot. Tidsskr. 65: 342. 1970.
wfo-0000523956,Bulbophyllum kingii Hook.f.,Fl. Brit. India. 5: 760. 1890.
wfo-0001088122,Bulbophyllum leopardinum (Wall.) Lindl.,Gen. Sp. Orchid. Pl. 48. 1830.
wfo-0000555492,Bulbophyllum moniliforme C.S.P.Parish & Rchb.f.,Trans. Linn. Soc. London 30(1): 151. 1874. 
wfo-0000558512,Bulbophyllum muscicola Rchb.f.,Flora 55: 275. 1872.
wfo-1200024893,Bulbophyllum nepalense Raskoti & Ale,Edinburgh J. Bot. 70(2): 381. 2013. 
wfo-0001088317,Bulbophyllum odoratissimum (Sm.) Lindl.,Gen. Sp. Orchid. Pl. 55. 1830. 
wfo-0000589163,Bulbophyllum polyrrhizum Lindl.,Gen. Sp. Orchid. Pl. 53. 1830.
wfo-0001339886,Bulbophyllum purpureofuscum J.J.Verm.,Phytotaxa 166(2): 105. 2014.
wfo-0001339885,"Bulbophyllum raskotii J.J.Verm., Schuit. & de Vogel",Phytotaxa 166(2): 105. 2014. 
wfo-0000600753,Bulbophyllum reptans (Lindl.) Lindl.,Gen. Sp. Orchid. Pl. 51. 1830.
wfo-0000601678,Bulbophyllum retusiusculum Rchb.f.,Gard. Chron. 1869: 1182. 1869.
wfo-0000604765,Bulbophyllum rigidum King & Pantl.,Ann. Roy. Bot. Gard. (Calcutta) 8: 169. 1898.
wfo-0000605520,Bulbophyllum rolfei (Kuntze) Seidenf.,Dansk Bot. Ark. 33(3): 149. 1979.
wfo-0001339889,"Bulbophyllum roseopictum J.J.Verm., Schuit. & de Vogel",Phytotaxa 166(2): 105. 2014. 
wfo-0000606588,Bulbophyllum roxburghii (Lindl.) Rchb.f.,Ann. Bot. Syst. (Walpers) 6(2): 263. 1861. 
wfo-0000612017,Bulbophyllum sarcophyllum (King & Pantl.) J.J.Sm.,"Bull. Jard. Bot. Buitenzorg, sér. 2, 8: 27. 1912."
wfo-0000613899,Bulbophyllum scabratum Rchb.f.,Ann. Bot. Syst. 6(2): 259. 1861. 
wfo-0000617172,Bulbophyllum secundum Hook.f.,Fl. Brit. India 5: 764. 1890.
wfo-0000627314,Bulbophyllum striatum (Griff.) Rchb.f.,Ann. Bot. Syst. 6(2): 257. 1861.
wfo-0001339887,"Bulbophyllum sunipia J.J.Verm., Schuit. & de Vogel",Phytotaxa 166(2): 105. 2014. 
wfo-0000642153,Bulbophyllum triste Rchb.f.,Ann. Bot. Syst. 6(2): 257. 1861.
wfo-0000643701,Bulbophyllum umbellatum Lindl.,Gen. Sp. Orchid Pl. 56. 1830.
wfo-0000643914,Bulbophyllum umbellatum var. fuscescens (Hook.f.) P.K.Sarkar,J. Econ. Taxon. Bot. 5: 1007. 1984.
wfo-0000651476,Bulbophyllum viridiflorum (Hook.f.) Schltr.,Orchis 4: 108. 1910. 
wfo-0000652815,Bulbophyllum wallichii (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 259. 1861. 
wfo-0000656842,Bulbophyllum yoksunense J.J.Sm.,"Bull. Jard. Bot. Buitenzorg sér. 2, 8: 29. 1912."
wfo-0000657355,Bulbophyllum yunnanense Rolfe,"J. Linn. Soc., Bot. 36: 14. 1903."
wfo-0000761470,Calanthe alpina Hook.f. ex Lindl.,Fol. Orchid. 6/7(Calanthe): 4. 1855.
wfo-0000761628,Calanthe arcuata Rolfe,Bull. Misc. Inform. Kew. 1896(119): 196. 1896. 
wfo-0000761933,Calanthe biloba Lindl.,Fol. Orchid. 6/7 (Calanthe): 3. 1855.
wfo-0000762011,Calanthe brevicornu Lindl.,Gen. Sp. Orchid Pl. 251. 1833.
wfo-0000762259,Calanthe chloroleuca Lindl.,Fol. Orchid. 6/7 (Calanthe): 10. 1855.
wfo-0000762550,Calanthe davidii Franch.,"Nouv. Arch. Mus. Hist. Nat. sér. 2, 10: 85. 1888."
wfo-0000762585,Calanthe densiflora Lindl.,Gen. Sp. Orchid. Pl. 250. 1833. 
wfo-0000763322,Calanthe griffithii Lindl.,Paxton's Fl. Gard. 3: 37. 1852.
wfo-1000020759,Calanthe himalaica Raskoti,"Phytotaxa 394(4): 257. 2019, 'as himalaicum'."
wfo-0000763866,Calanthe longipes Hook.f.,Fl. Brit. India 6: 195. 1890.
wfo-0000763963,Calanthe mannii Hook.f.,Fl. Brit. India 5: 850. 1890.
wfo-0000763985,Calanthe masuca (D.Don) Lindl.,Gen. Sp. Orchid. Pl. 249. 1833.
wfo-0000764076,Calanthe metoensis Z.H.Tsi & K.Y.Lang,"Acta Phytoax. Sin. 16(4): 129, pl. 5. 1978."
wfo-0000764631,Calanthe plantaginea Lindl.,Gen. Sp. Orchid Pl. 250. 1833.
wfo-0000764718,Calanthe puberula Lindl.,Gen. Sp. Orchid. Pl. 252. 1833.
wfo-1000021551,"Calanthe tankervilleae (Banks) M.W.Chase, Christenh. & Schuit.",Phytotaxa 472(2): 165. 2020.
wfo-0000765634,Calanthe tricarinata Lindl.,Gen. Sp. Orchid Pl. 252. 1833.
wfo-0000765714,Calanthe trulliformis King & Pantl.,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 64: 337. 1895."
wfo-1000021560,Calanthe woodfordii (Hook.) M.W.Chase,Phytotaxa 472(6): 166. 2020.
wfo-0000778748,Callostylis rigida Blume,"Bijdr. Fl. Ned. Ind. 7: 340, 341. 1825."
wfo-0000829039,Cephalanthera erecta (Thunb.) Blume,Coll. Orchid. 188. 1859.
wfo-0000829212,Cephalanthera longifolia (L.) Fritsch,Oesterr. Bot. Z. 38: 81. 1888.
wfo-0000833205,Ceratostylis himalaica Hook.f.,Fl. Brit. India 5: 826. 1890.
wfo-0000841587,Cheirostylis griffithii Lindl.,"J. Proc. Linn. Soc., Bot. 1: 188. 1857."
wfo-0000844211,Chiloschista lunifera (Rchb.f.) J.J.Sm.,Orch. Java: 553. 1905.
wfo-0000844231,Chiloschista parishii Seidenf.,Opera Bot. 95: 176. 1988.
wfo-0000844338,Chiloschista usneoides (D.Don) Lindl.,Edwards's Bot. Reg. 18: sub t. 1522. 1832. 
wfo-0000844349,Chiloschista viridiflava Seidenf.,Opera Bot. 95: 175. 1988.
wfo-0000853621,Chrysoglossum ornatum Blume,Bijdr. Fl. Ned. Ind. 7: 338. 1825.
wfo-0000873237,Cleisostoma aspersum (Rchb.f.) Garay,Bot. Mus. Leafl. 23(4): 169. 1972. 
wfo-0000873880,Cleisostoma filiforme (Lindl.) Garay,Bot. Mus. Leafl. 23(4): 171. 1972.
wfo-0000874779,Cleisostoma racemiferum (Lindl.) Garay,Bot. Mus. Leafl. 23(4): 173. 1972.
wfo-0000875050,Cleisostoma simondii (Gagnep.) Seidenf.,Dansk Bot. Ark. 29(3): 66. 1975. 
wfo-0000906638,Coelogyne alba (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 236. 1861.
wfo-0000906776,Coelogyne articulata (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 238. 1861.
wfo-0000906818,Coelogyne barbata Lindl. ex Griff.,Itin. Pl. Khasyah Mts.: 72. 1848.
wfo-0000907404,Coelogyne corymbosa Lindl.,Fol. Orchid. 5(Coelogyne): 7. 1854.
wfo-0000907447,Coelogyne cristata Lindl.,Coll. Bot. 7: sub t. 33. 1821.
wfo-1000026210,Coelogyne demissa (D.Don) M.W.Chase & Schuit.,Phytotaxa 510(2): 108. 2021.
wfo-0000907802,Coelogyne fimbriata Lindl.,Bot. Reg. 11: pl. 868. 1825.
wfo-0000907823,Coelogyne flaccida Lindl.,Gen. Sp. Orchid Pl. 39. 1830.
wfo-0000907918,Coelogyne fusca (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 236. 1861.
wfo-0000907929,Coelogyne fuscescens Lindl.,Sp. Orchid Pl. 41. 1830. 
wfo-0000908273,Coelogyne imbricata (Hook.) Rchb.f.,Ann. Bot. Syst. (Walpers) 6(2): 238. 1861.
wfo-1000031454,Coelogyne lancilabia (Seidenf.) R.Rice,Photo Intro Asian Bulbophyllum Coelogyne Dendrobium Orchids 173. 2019.
wfo-0000908423,Coelogyne longipes Lindl.,Fol. Orchid. 5(Coelogyne): 10. 1854. 
wfo-0000908562,Coelogyne nitida (Wall. ex D.Don) Lindl.,Gen. Sp. Orchid Pl. 40. 1830.
wfo-0000908643,Coelogyne ovalis Lindl.,Edwards's Bot. Reg. 24(Misc.): 91. 1838. 
wfo-0000908699,Coelogyne pallida (Lindl.) Rchb.f.,Ann. Bot. Syst. 6: 288. 1861.
wfo-1000026352,Coelogyne panchaseensis (Subedi) M.W.Chase & Schuit.,Phytotaxa 510(2): 122. 2021.
wfo-0000908882,Coelogyne porrecta (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 236. 1861.
wfo-0000908934,Coelogyne prolifera Lindl.,Gen. Sp. Orchid Pl. 40. 1830.
wfo-1000031464,Coelogyne protracta (Hook.f.) R.Rice,Photo Intro Asian Bulbophyllum Coelogyne Dendrobium Orchids 175. 2019.
wfo-0000908973,Coelogyne punctulata Lindl.,Coll. Bot. 7: subt. 33. 1821.
wfo-0000909073,Coelogyne raizadae S.K.Jain & S.Das,"Proc. Indian Acad. Sci., B 87(5): 119. 1978. "
wfo-0000909092,Coelogyne recurva (Lindl.) Rchb.f.,Ann. Bot. Syst. 6: 237. 1861.
wfo-0000909246,Coelogyne schultesii S.K.Jain & S.Das,"Proc. Indian Acad. Sci., B 87(5): 121. 1978."
wfo-0000909340,Coelogyne stricta (D.Don) Schltr.,Repert. Spec. Nov. Regni Veg. Beih. 4: 184. 1919. 
wfo-1000026438,Coelogyne tricallosa (Rolfe) M.W.Chase & Schuit.,Phytotaxa 510: 130. 2021.
wfo-0000909563,Coelogyne uniflora Lindl.,Gen. Sp. Orchid Pl. 42. 1830. 
wfo-0000924382,Corallorhiza trifida Châtel.,Spec. Inaug. Corallorhiza 8. 1760.
wfo-0000926764,Cremastra appendiculata (D.Don) Makino,Bot. Mag. (Tokyo) 18: 24. 1904. 
wfo-0000926794,Crepidium acuminatum (D.Don) Szlach.,Fragm. Florist. Geobot. Supp. 3: 123. 1995.
wfo-0000926815,Crepidium biauritum (Lindl.) Szlach.,Fragm. Florist. Geobot. Supp. 3: 124. 1995.
wfo-0000926829,Crepidium calophyllum (Rchb.f.) Szlach.,"Fragm. Florist. Geobot., Suppl. 3: 125. 1995."
wfo-0000364031,Crepidium josephianum (Rchb.f.) Marg.,Ann. Bot. Fenn. 39: 65. 2002.
wfo-0000926906,Crepidium khasianum (Hook.f.) Szlach.,"Fragm. Florist. Geobot., Suppl. 3: 127. 1995."
wfo-0000926938,Crepidium mackinnonii (Duthie) Szlach.,"Fragm. Florist. Geobot., Suppl. 3: 128. 1995."
wfo-0000927004,Crepidium purpureum (Lindl.) Szlach.,Fragm. Florist. Geobot. Supp. 3: 131. 1995.
wfo-0001426823,"Cryptochilus acuminatus (Griff.) Schuit., Y.P.Ng & H.A.Pedersen",Bot. J. Linn. Soc. 186(2): 194. 2018.
wfo-0000933155,Cryptochilus luteus Lindl.,"J. Prodc. Linn. Soc, Bot. 3: 21. 1858."
wfo-0000933159,Cryptochilus sanguineus Wall.,"Tent. Fl. Napal. 2: 36, pl. 26. 1826."
wfo-0001424727,"Cryptochilus strictus (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",Bot. J. Linn. Soc. 186(2): 195. 2018.
wfo-0000934297,Cymbidium aloifolium (L.) Sw.,Nova Acta Regiae Soc. Sci. Upsal. 6: 73. 1799.
wfo-1200024894,Cymbidium crassifolium Herb.,Proc. Hort. Soc. London 1838: 42. 1838.
wfo-0000934358,Cymbidium cyperifolium Wall. ex Lindl.,Gen. Sp. Orchid. Pl. 163. 1833.
wfo-0000367346,Cymbidium cyperifolium var. szechuanicum (Y.S.Wu & S.C.Chen) S.C.Chen & Z.J.Liu,Acta Phytotax. Sin. 41: 83. 2003.
wfo-0000934646,Cymbidium szechuanicum Y.S.Wu & S.C.Chen,
wfo-0000934366,Cymbidium devonianum Paxton,Paxton's Mag. Bot. 10(113): 97. 1843.
wfo-0000934368,Cymbidium eburneum Lindl.,Edwards's Bot. Reg. 33: t. 67. 1847.
wfo-0000934372,Cymbidium elegans Lindl.,Gen. Sp. Orchid Pl. 163. 1833.
wfo-0000934385,Cymbidium erythraeum Lindl.,"J. Proc. Linn. Soc., Bot. 3: 30. 1858. "
wfo-4000010363,Cymbidium × gammieanum King & Pantl.,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 64: 339. 1896."
wfo-0000934455,Cymbidium hookerianum Rchb.f.,Gard. Chron. 1866: 7. 1866.
wfo-0000934474,Cymbidium iridioides D.Don,Prodr. Fl. Nepal. 36. 1825.
wfo-0000934485,Cymbidium lancifolium Hook.,Exot. Fl. 1(4): pl. 51. 1823.
wfo-0000934515,Cymbidium macrorhizon Lindl.,Gen. Sp. Orchid. Pl.: 162. 1833.
wfo-0000793554,Cymbidium micranthum Z.J.Liu & S.C.Chen,J. Wuhan Bot. Res. 22: 500. 2004.
wfo-1000021941,Cymbilabia undulata (Lindl.) D.K.Liu & Ming H.Li,Molec. Phylogen. Evol. 145-106729: 7. 2020.
wfo-0000935276,Cypripedium cordigerum D.Don,Prodr. Fl. Nepal. 37. 1825.
wfo-0000935328,Cypripedium elegans Rchb.f.,Flora 69: 561. 1886. 
wfo-0000935404,Cypripedium himalaicum Rolfe ex Hemsl.,"J. Linn. Soc., Bot. 29: 319. 1892."
wfo-0000936182,Cyrtosia lindleyana Hook.f. & J.W.Thomson,"Ill. Himal. Pl., pl. 22. 1855."
wfo-0000936626,Dactylorhiza hatagirea (D.Don) Soó,Nom. Nov. Gen. Dactylorhiza 4. 1962.
wfo-0000936941,"Dactylorhiza viridis (L.) R.M.Bateman, Pridgeon & M.W.Chase",Lindleyana 12(3): 129. 1997.
wfo-0000938389,Dendrobium amoenum Wall. ex Lindl.,Gen. Sp. Orchid. Pl. 78. 1830. 
wfo-0000938391,Dendrobium amplum Lindl.,Gen. Sp. Orchid. Pl. 74. 1830.
wfo-0000938393,Dendrobium anceps Sw.,Kongl. Vetensk. Acad. Nya Handl. 21: 246. 1800.
wfo-0000938421,Dendrobium aphyllum (Roxb.) C.E.C.Fisch.,Fl. Madras 1416. 1928.
wfo-0000938534,Dendrobium bicameratum Lindl.,Edwards's Bot. Reg. 25(Misc.): 59. 1839.
wfo-1200024896,Dendrobium chrysanthum Wall. ex Lindl.,Edward’s Bot. Reg. 15: t. 1299. 1830. 
wfo-0000938756,Dendrobium chryseum Rolfe,"Gard. Chron., ser. 3, 3: 233. 1888. "
wfo-0000938878,Dendrobium crepidatum Lindl. & Paxton,"Paxton's Fl. Gard. 1: 63, f. 45. 1853. "
wfo-0000938887,Dendrobium crispum Dalzell,Hooker's J. Bot. Kew Gard. Misc. 4: 111. 1852.
wfo-0000938909,Dendrobium cumulatum Lindl.,Gard. Chron. 1855: 756. 1855.
wfo-0000938959,Dendrobium darjeelingense Pradhan,Indian Orchids: Guide to Identification 2: 336. 1979. 
wfo-0000938986,Dendrobium denneanum Kerr,"J. Siam Soc., Nat. Hist. Suppl. 9: 229. 1933."
wfo-0000938987,Dendrobium densiflorum Lindl.,"Pl. Asiat. Rar. 1: 34, pl. 40. 1830."
wfo-0000938991,Dendrobium denudans D.Don,Prodr. Fl. Nepal. 34. 1825.
wfo-0000939085,Dendrobium eriiflorum Griff.,Not. Pl. Asiat. 3: 316. 1851. 
wfo-0000939140,Dendrobium farmeri Paxton,in Paxton's Mag. Bot. 15: 241. 1849.
wfo-0000939155,Dendrobium fimbriatum Hook.,Exot. Fl. 1(5): pl. 71. 1823.
wfo-0000939200,Dendrobium formosum Roxb. ex Lindl.,Pl. Asiat. Rar. 1: 24. 1830.
wfo-0000939215,Dendrobium fugax Rchb.f.,Gard. Chron. 1871: 1257. 1871.
wfo-0000939232,Dendrobium fuscescens Griff.,Not. Pl. Asiat. 3: 308. 1851.
wfo-0000939265,Dendrobium gibsonii Paxton,Paxton's Mag. Bot. 5(56): 169. 1838.
wfo-0000939379,Dendrobium heterocarpum Wall. ex Lindl.,Gen. Sp. Orchid. Pl. 78. 1830. 
wfo-0000939406,Dendrobium hookerianum Lindl.,"J. Proc. Linn. Soc., Bot. 3: 8. 1858."
wfo-0000939715,Dendrobium longicornu Lindl.,Edward’s Bot. Reg. 16: t. 1315. 1830.
wfo-0000939749,Dendrobium macraei Lindl.,Gen. Sp. Orchid. Pl. 75. 1830.
wfo-0000939888,Dendrobium moniliforme (L.) Sw.,Nova Acta Regiae Soc. Sci. Upsal. 6: 85. 1799.
wfo-0000939894,Dendrobium monticola P.F.Hunt & Summerh.,Taxon 10(4): 110. 1961. 
wfo-0000939908,Dendrobium moschatum (Buch.-Ham.) Sw.,Neues J. Bot. 1: 94. 1805.
wfo-0000939982,Dendrobium nobile Lindl.,Gen. Sp. Orchid. Pl. 79. 1830.
wfo-0000940023,Dendrobium ochreatum Lindl.,Edwards's Bot. Reg. 21: t. 1756. 1835.
wfo-0000940221,Dendrobium polyanthum Wall. ex Lindl.,Gen. Sp. Orchid. Pl. 81. 1830.
wfo-0000940238,Dendrobium porphyrochilum Lindl.,"J. Proc. Linn. Soc., Bot. 3: 18. 1858."
wfo-0000940297,Dendrobium pulchellum Roxb. ex Lindl.,Gen. Sp. Orchid. Pl.: 82. 1830.
wfo-0000940450,Dendrobium rotundatum (Lindl.) Hook.f.,Fl. Brit. India 5: 712. 1890.
wfo-0000940835,Dendrobium transparens Wall. ex Lindl.,Gen. Sp. Orchid. Pl. 79. 1830.
wfo-0000917564,Dendrolirium lasiopetalum (Willd.) S.C.Chen & J.J.Wood,Fl. China 25: 351. 2009. 
wfo-0000943254,Didymoplexis pallens Griff.,"Calcutta J. Nat. Hist. 4: 383, pl. 17. 1844"
wfo-0000943409,Dienia cylindrostachya Lindl.,Gen. Sp. Orchid. Pl. 22. 1830 
wfo-0000943418,Dienia ophrydis (J.Koenig) Seidenf.,Contrib. Orchid Fl. Thailand 8: 18. 1997.
wfo-0000944062,Diplomeris hirsuta (Lindl.) Lindl.,Gen. Sp. Orchid. Pl. 331. 1835.
wfo-0000944064,Diplomeris pulchella D.Don,Prodr. Fl. Nepal.: 26. 1825.
wfo-0000952061,Epipactis helleborine (L.) Crantz,"Stirp. Austr. Fasc. 2: 467, pl. 57. 1769. "
wfo-0000952250,Epipactis royleana Lindl.,Gen. Sp. Orchid. Pl. 461. 1840.
wfo-0000952300,Epipactis veratrifolia Boiss. & Hohen.,Diagn. Pl. Orient. 13: 11. 1853.
wfo-0000952334,Epipogium aphyllum Sw.,Summa Veg. Scand. 32. 1814.
wfo-0000952343,Epipogium japonicum Makino,Bot. Mag. (Tokyo) 18: 131. 1904. 
wfo-0000952351,Epipogium roseum (D.Don) Lindl.,"J. Proc. Linn. Soc., Bot. 1: 177. 1857."
wfo-0000952894,Eria clausa King & Pantl.,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 65: 121. 1896. "
wfo-0000952933,Eria coronaria (Lindl.) Rchb.f.,Ann. Bot. Syst. 6(2): 271. 1861.
wfo-0000408638,Eria nepalensis Bajrach. & K.K.Shrestha,J. Jap. Bot. 78(3): 158. 2003. 
wfo-0000953474,Eria scabrilinguis Lindl.,"J. Proc. Linn. Soc., Bot. 3: 51. 1858."
wfo-0000959699,Eulophia bicallosa (D.Don) P.F.Hunt & Summerh.,Kew Bull. 20(1): 60. 1966. 
wfo-0000959806,Eulophia dabia (D.Don) Hochr.,Bull. New York Bot. Gard. 6: 270. 1910. 
wfo-0000959867,Eulophia explanata Lindl.,Gen. Sp. Orchid. Pl. 180. 1833.
wfo-0000959882,Eulophia flava (Lindl.) Hook.f.,Fl. Brit. India 6: 7. 1890.
wfo-0000959912,Eulophia graminea Lindl.,Gen. Sp. Orchid. Pl. 182. 1833.
wfo-0000959933,Eulophia herbacea Lindl.,Gen. Sp. Orchid. Pl. 182. 1833.
wfo-0000960045,Eulophia mackinnonii Duthie,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 71(1): 40, as mackinnoni 1902."
wfo-0000960114,Eulophia nuda Lindl.,Gen. Sp. Orchid. Pl. 180. 1833.
wfo-0000960123,Eulophia obtusa (Lindl.) Hook.f.,Fl. Brit. India 6: 3. 1890.
wfo-0000917860,"Galearis roborovskii (Maxim.) S.C.Chen, P.J.Cribb & S.W.Gale",Fl. China 25: 92. 2009. 
wfo-0000967865,Galearis spathulata (Lindl.) P.F.Hunt,Kew Bull. 26(1): 172. 1971.
wfo-0000971362,Gastrochilus acutifolius (Lindl.) Kuntze,Revis. Gen. Pl. 2: 661. 1891.
wfo-0000971363,Gastrochilus affinis (King & Pantl.) Schltr.,Repert. Spec. Nov. Regni Veg. 12: 314. 1913. 
wfo-0000971376,Gastrochilus calceolaris (Buch.-Ham. ex Sm.) D.Don,Prodr. Fl. Nepal. 32. 1825. 
wfo-0000971390,Gastrochilus dasypogon (Sm.) Kuntze,Revis. Gen. Pl. 2: 661. 1891.
wfo-0000971395,Gastrochilus distichus (Lindl.) Kuntze,Revis. Gen. Pl. 2: 661. 1891.
wfo-0000971423,Gastrochilus inconspicuus (Hook.f.) Kuntze,Revis. Gen. Pl. 2: 661. 1891.
wfo-0000971448,Gastrochilus obliquus (Lindl.) Kuntze,Revis. Gen. Pl. 2: 661. 1891.
wfo-0000971468,Gastrochilus pseudodistichus (King & Pantl.) Schltr.,Repert. Spec. Nov. Regni Veg. 12: 315. 1913. 
wfo-0000971542,Gastrodia elata Blume,Mus. Bot. 2: 174. 1856.
wfo-0000971551,Gastrodia falconeri D.L.Jones & M.A.Clem.,Orchadian 12(8): 350. 1998. 
wfo-0000971965,Geodorum densiflorum (Lam.) Schltr.,Repert. Spec. Nov. Regni Veg. Beih. 4: 259. 1919. 
wfo-0000974607,Goodyera biflora (Lindl.) Hook.f.,Fl. Brit. India 6: 114. 1890.
wfo-0001033510,Goodyera foliosa (Lindl.) Benth. ex C.B.Clarke,"J. Linn. Soc., Bot. 25: 73. 1889. "
wfo-0000974664,Goodyera fusca (Lindl.) Hook.f.,Fl. Brit. India 6: 112. 1890.
wfo-0000974679,Goodyera hemsleyana King & Pantl.,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 64: 342. 1896. "
wfo-0000974680,Goodyera henryi Rolfe,Bull. Misc. Inform. Kew 1896(119): 201. 1896. 
wfo-0000974683,Goodyera hispida Lindl.,"J. Proc. Linn. Soc., Bot. 1: 183. 1857."
wfo-0000974707,Goodyera marginata Lindl.,Gen. Sp. Orchid. Pl. 493. 1840. 
