WFO_ID,Country,distribution,TaxonName,namepublishedin,rights,license,bibliographicCitation,compiler
wfo-0001229594,NP,"Nepal, W Himalaya, E Himalaya and Tibetan Plateau. ",Rhododendron campanulatum D.Don,Mem. Wern. Nat. Soc. 3: 410. 1821.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229373,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron campylocarpum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 30. 1851. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000749229,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia.",Rhododendron chamberlainii Craven,Blumea 56(1): 34. 2011.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048052,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron ciliatum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 24. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230677,NP,"Nepal, E Himalaya and Tibetan Plateau. ",Rhododendron cinnabarinum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 8. 1849. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000403122,NP,Endemic to Nepal.,Rhododendron cowanianum Davidian,Notes Roy. Bot. Gard. Edinburgh 21: 99. 1952.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048039,NP,"Nepal, E Himalaya, Tibetan Plateau and S Asia. ",Rhododendron dalhousieae Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 1 & 2. 1849. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000400818,NP,"Nepal, E Himalaya and Assam-Burma.",Rhododendron falconeri Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 10. 1849.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229698,NP,"Nepal, E Himalaya, Tibetan Plateau and Assam-Burma. ",Rhododendron fulgens Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 24. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000400633,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron glaucophyllum Rehder,J. Arnold Arbor. 26: 73. 1945.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229352,NP,"Nepal, E Himalaya and Tibetan Plateau. ",Rhododendron grande Wight ,Calcutta J. Nat. Hist. 8: 176. 1847.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229303,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron griffithianum Wight ,"Icon. Pl. Ind. Orient. 4: 6, pl. 1203. 1848.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229368,NP,"Nepal, E Himalaya, Tibetan Plateau and Assam-Burma. ",Rhododendron hodgsonii Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 15. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229708,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron hookeri Nutt. ,Hooker's J. Bot. Kew Gard. Misc. 5: 359. 1853.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048741,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron lanatum Hook.f.,Rhododendr. Sikkim-Himalaya pl. 16. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230889,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia. ",Rhododendron lepidotum Wall. ex G.Don,Gen. Syst. 3: 845. 1834.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048043,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and S Asia.",Rhododendron lindleyi T.Moore ,Gard. Chron. 1864: 364. 1864.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000399931,NP,Endemic to Nepal. ,Rhododendron lowndesii Davidian,Notes Roy. Bot. Gard. Edinburgh 21: 99. 1952.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001220772,NP,"Nepal, E Himalaya, Tibetan Plateau,  E Asia. and Assam-Burma.",Rhododendron mekongense Franch.,J. Bot. (Morot) 12: 263. 1898.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048235,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau and E Asia. ",Rhododendron nivale Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 26(B). 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048031,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron pendulum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 13. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230560,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia.",Rhododendron pumilum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 14. 1851. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048259,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron setosum D.Don,Mem. Wern. Nat. Soc. 3: 408. 1821.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048752,NP,"Nepal, E Himalaya, Tibetan Plateau and Assam-Burma.",Rhododendron thomsonii Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 12. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048153,NP,"Nepal, E Himalaya, Tibetan Plateau and Assam-Burma.",Rhododendron triflorum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 19. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001250632,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia.",Rhododendron vaccinioides Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 3. 1851. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230690,NP,"Nepal, E Himalaya, Tibetan Plateau and E Asia.",Rhododendron virgatum Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 26(A). 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001229552,NP,"Nepal, E Himalaya and Tibetan Plateau.",Rhododendron wightii Hook.f. ,Rhododendr. Sikkim-Himalaya pl. 27. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048413,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma, E Asia and SE Asia.",Vaccinium dunalianum Wight ,Calcutta J. Nat. Hist. 8: 175. 1847.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048397,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia. ",Vaccinium gaultheriifolium (Griff.) Hook.f. ex C.B.Clarke ,Fl. Brit. India 3: 736. 1882. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048396,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia.",Vaccinium glaucoalbum Hook.f. ex C.B.Clarke ,Fl. Brit. India 3: 453. 1882. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048544,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia.",Vaccinium nummularia Hook.f. & Thomson ex C.B.Clarke ,Fl. Brit. India 3: 736. 1882. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001048552,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma, E Asia and SE Asia.",Vaccinium retusum (Griff.) Hook.f. ex C.B.Clarke ,Fl. Brit. India 3: 451. 1881. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
