taxonID,description,type,source,language,created
wfo-0000674765,"<b>Herbs,</b> erect, 1-4 dm; glabrous, grayish. <b>Stems:</b> aerial flowering stems erect, 0.5-1 dm, glabrous. <b>Leaves</b> basal; petiole 0.3-3 cm, thinly tomentose; blade oblong or rounded to subcordate, 0.3-1.5 × 0.3-1.5 cm, densely white-tomentose abaxially, mostly tomentose and grayish or greenish adaxially. <b>Inflorescences</b> cymose, occasionally distally uniparous due to suppression of secondary branches, open to somewhat diffuse, 5-3.5 × 5-30 cm; branches glabrous; bracts 0.5-2 × 1-2 mm. <b>Peduncles</b> absent. <b>Involucres</b> somewhat appressed to branches, turbinate, 1-1.5 × 0.6-0.8 mm, glabrous; teeth 5, erect, 0.2-0.3 mm. <b>Flowers</b> 1-1.5 mm; perianth white to rose, glabrous; tepals slightly dimorphic, those of outer whorl oblong-obovate, those of inner whorl oblong; stamens included, 1 mm; filaments pilose proximally. <b>Achenes</b> brown, 3-gonous, 1-1.5 mm.",general,019210AA-06E4-4BEA-8071-7438C8D0E425,English,2005-04-07
wfo-0000674676,"<b>Herbs,</b> erect, 1-5 dm, glabrous, greenish to grayish. <b>Stems:</b> aerial flowering stems erect, 0.5-1.5(-2) dm, glabrous. <b>Leaves</b> basal; petiole 1-5 cm, floccose; blade round to reniform, (0.3-)1-2(-4) × (0.3-)1-2(-4) cm, densely white-tomentose abaxially, floccose to glabrate and mostly greenish adaxially. <b>Inflorescences</b> cymose, occasionally distally uniparous due to suppression of secondary branches, open, 5-40 × 5-35 cm; branches straight or nearly so, infrequently inwardly curved distally, glabrous; bracts 1-3 × 1-2 mm. <b>Peduncles</b> absent. <b>Involucres</b> appressed to branches, cylindric-turbinate, 3-4 × 2-2.5 mm, glabrous; teeth 5, erect, 0.2-0.3 mm. <b>Flowers</b> 1.5-2 mm; perianth white to pink or red, rarely yellow, glabrous; tepals monomorphic, oblong-obovate; stamens included, 1-1.5 mm; filaments pilose proximally. <b>Achenes</b> brown, 3-gonous, 2 mm. <b>2<i>n</i></b> = 40.",general,EFFB2432-45D2-424F-9C35-2386EB636718,English,2005-04-07
wfo-0000675069,"<b>Herbs,</b> erect or prostrate to spreading, 0.5-6 dm, glabrous or occasionally tomentose, greenish to reddish. <b>Stems:</b> aerial flowering stems prostrate to erect, 0.2-2 dm, glabrous or occasionally tomen-tose. <b>Leaves</b> basal or basal and cauline; basal: petiole 1-8 cm, floccose, blade oblong-ovate, reniform, or rounded to cordate, 0.5-5 × 0.5-3.5 cm, densely white-tomentose abaxially, floccose or glabrous and reddish or greenish adaxially; cauline: petiole 0.5-3 cm, floccose, blade cordate to reniform or orbiculate, 0.5-3 × 0.5-3 cm, similar to basal blade. <b>Inflorescences</b> cymose, occasionally distally uniparous due to suppression of secondary branches, open, 2-50 × 3-40 cm; branches glabrous or occasionally tomentose; bracts 1-3(-4) × 1-2 mm. <b>Peduncles</b> absent or erect, straight, slender, 0.1-0.5 cm, glabrous. <b>Involucres</b> terminal at tips of slender branchlets proximally or appressed to branches, cylindric or occasionally turbinate, 2-4 × 1.5-2.5 mm, glabrous or rarely floccose; teeth 5, erect, 0.3-0.5 mm. <b>Flowers</b> 1-2.5 mm; perianth white to rose or yellow, glabrous; tepals monomorphic, obovate; stamens included, 1-1.5 mm; filaments glabrous. <b>Achenes</b> light brown, 3-gonous, 1-2 mm.",general,679042F5-37CB-40E5-9D1A-5D38FC28EE7B,English,2005-04-07
wfo-0000675175,"<b>Herbs,</b> spreading, 0.5-2 dm, glabrous, usually reddish. <b>Stems:</b> aerial flowering stems prostrate to ascending or weakly erect, 0.1-0.3 dm, glabrous. <b>Leaves</b> basal and cauline; basal: petiole 1-3 cm, tomentose, blade round to reniform, 0.5-1.5 × 0.5-1.5 cm, densely white-tomentose abaxially, subglabrous or glabrous and green adaxially; cauline: petiole and blade similar to basal leaves. <b>Inflorescences</b> cymose, not distally uniparous due to suppression of secondary branches, open, 4-18 × 10-30 cm; branches glabrous; bracts 1-2 × 1-2 mm. <b>Peduncles</b> absent. <b>Involucres</b> terminal at tips of slender branchlets proximally, not appressed to branches, broadly turbinate, 3-4 × 2.5-3.5 mm, glabrous; teeth 6-8, erect, 0.4-0.8 mm. <b>Flowers</b> 1-2 mm; perianth white to rose, glabrous; tepals mono-morphic, obovate; stamens included, 1-1.5 mm; filaments glabrous. <b>Achenes</b> light brown, 3-gonous, 1-1.3 mm.",general,BDA76FE8-6C68-4FB5-9767-A2B921627CE7,English,2005-04-07
wfo-0000675372,"<b>Herbs,</b> erect, matted, 0.5-3 × 1-2 dm, tomentose to floccose. <b>Stems:</b> caudex absent; aerial flowering stems erect or nearly so, stout, solid, not fistulose, usually arising directly from a taproot, 0.5-1.2(-1.6) dm, tomentose to floccose. <b>Leaves</b> basal, in well-defined rosettes; petiole 1-4(-5.5) cm, tomentose to floccose; blade ovate to obovate, 2.5-4(-5) × 1.6-2.5(-3.5) cm, densely white- to grayish- or reddish-tomentose abaxially, less so to floccose or glabrous and greenish adaxially, margins entire, plane. <b>Inflorescences</b> 2-umbellate, 5-10 × 5-10 cm; branches tomentose to floccose; bracts 3-5 at proximal node, leaflike, 1.5-2.5(-3.5) × 0.3-0,8(-1) cm, sometimes absent immediately below involucre. <b>Involucres</b> 1 per node, campanulate, 8-11(-13) × 8-12 mm, thinly tomentose to lanate; teeth 6-10, usually lobelike, mostly reflexed, 2-6 mm. <b>Flowers</b> 7-9 mm, including 0.1-0.4 mm stipelike base; perianth creamy yellow to pale yellowish, glabrous; tepals monomorphic, oblong-obovate; stamens exserted, 7-9 mm; filaments pilose proximally. <b>Achenes</b> light brown to brown, 6-8 mm, glabrous.",general,B696B005-4E52-42C0-BFF8-DCF7EA3CB933,English,2005-04-07
wfo-0000675560,"<b>Subshrubs,</b> spreading, 2.5-5 × 3-6 dm, glabrate. <b>Stems:</b> caudex spreading to somewhat erect; aerial flowering stems erect, slender, solid, not fistulose, arising at nodes of caudex branches and at distal nodes of short, nonflowering aerial branches, 2-3 dm, glabrate. <b>Leaves</b> in compact basal rosettes; petiole 0.2-0.4 cm, tomentose; blade narrowly oblanceolate, 1.5-2(-2.5) × 0.5-1 cm, densely white-tomentose on both surfaces, margins entire, plane. <b>Inflorescences</b> umbellate, 0.4-1 × 0.4-1 cm; branches glabrate; bracts 4-8, leaflike, occasionally midway along branch, lanceolate, 0.5-1.5 × 0.3-0.7 cm. <b>Involucres</b> 1 per node, campanulate, 3-4 × 3-4.5 mm, tomentose; teeth 6-10, lobelike, spreading, 1-1.5 mm. <b>Flowers</b> 4-5 mm, including 1-1.5 mm stipelike base; perianth bright yellow, villous abaxially; tepals monomorphic, obovate; stamens included to slightly exserted, 3-4 mm; filaments pilose proximally. <b>Achenes</b> light brown, 2.5-3 mm, glabrous except for sparsely pubescent beak.",general,3F413945-B530-4A6A-9F2C-3A2A77F65E98,English,2005-04-07
wfo-0000652768,"<b>Plants</b> 5-30(-40) cm; scape usually glabrous, sometimes glandular-puberulent proxi-mally. <b>Caudices</b> not obvious at anthesis; roots whitish; bulblets absent. <b>Leaves</b> 3-13(-18) × 0.7-2.5(-4) cm; petiole slender (at least proximally); blade narrowly oblanceolate to spatulate or obovate, base usually not decurrent onto stem, usually abruptly tapering to petiole, margins entire, surfaces glabrous or glandular-puberulent. <b>Inflorescences</b> 1-7(-10)-flowered; bracts lanceolate to broadly lanceolate, 3-10 mm, glandular-puberulent. <b>Pedicels</b> 1-5 cm, glabrous or glandular-puberulent. <b>Flowers:</b> calyx light green to yellowish, sometimes finely purple-speckled or -dotted, 5-12 mm, glabrous or glandular-puberulent, tube 2-6 mm, lobes 5, 3-7 mm; corolla tube yellowish with purplish red, thin, wavy ring, lobes 5, usually magenta, sometimes white, 7-25(-35) mm; filaments usually distinct, yellowish or dark maroon, 0.5-1.5 mm, rarely partially connate and tube 0.5-1.5 × 1.5-5 mm; anthers 5-9 mm; pollen sacs usually maroon or yellow, sometimes yellowish and speckled maroon, rarely with reddish purple to purple speckles, connective usually maroon, sometimes yellowish or light blue to whitish, transversely rugose; stigma not enlarged compared to style. <b>Capsules</b> tan, often striped with purple, usually operculate, rarely valvate, cylindric-ovoid, 8-17(-22) × 4-6(-8) mm, glabrous; walls thin, pliable. <b>Seeds</b> without membrane along edges. <b>2<i>n</i></b> = 44.",general,B8A891F3-E1EC-40C2-BBF4-B1685910AF74,English,2009-09-27
wfo-0000652762,"<b>Plants</b> (7-)10-40 cm; scape glabrous, usually glandular-puberulent apically. <b>Caudices</b> not obvious at anthesis; roots tannish; bulblets absent. <b>Leaves</b> (1-)3-18(-20) × 0.5-4(-5) cm; petiole usually slender; blade oblanceolate to spatulate, base usually not decurrent onto stem, narrowing abruptly to petiole, margins usually entire, rarely finely denticulate, surfaces usually glabrous, sometimes with sessile glands. <b>Inflorescences</b> (1-)5-18-flowered; bracts usually narrowly lanceolate to lanceolate, rarely oblanceolate, 3-22 mm, usually glandular, sometimes glabrous. <b>Pedicels</b> 2-5 cm, sparsely to moderately glandular-puberulent. <b>Flowers:</b> calyx light greenish, 5.5-8.5 mm, glandular-pubescent abaxially, tube 1.5-2.5 mm, lobes 5, 3-6 mm; corolla tube yellow with dark maroon, thick, often wavy ring, lobes 5, magenta or white, 6-25(-30) mm; filaments connate, tube yellow or dark maroon to black, 2.5-4 × 3-4 mm; anthers 3-5 mm; pollen sacs yellow or dark purple, connective yellow or maroon to black, transversely rugose; stigma not enlarged compared to style. <b>Capsules</b> yellowish or reddish tan, often suffused with purple, valvate or operculate, cylindric-ovoid, 8-16 × 4-7 mm, glabrous or glandular-puberulent; walls thin, pliable. <b>Seeds</b> without membrane along edges. <b>2<i>n</i></b> = 44, 66, 88.",general,230D05A2-9C20-49F1-A65E-9F338FE30C06,English,2009-09-27
wfo-0001105388,"<b>Plants</b> 10-20 cm, herbaceous; rhizomes stout, short; rosettes often clumped; vegetative parts farinose only on pedicels and calyx, with prominent farina stripes on calyx. <b>Leaves</b> not aromatic, indistinctly petiolate; petiole broadly winged; blade without deep reticulate veins abaxially, lanceolate to spatulate, 4-15 × 1-2 cm, thick, margins distinctly and evenly denticulate, apex obtuse to somewhat acute, surfaces glabrous. <b>Inflorescences</b> 4-12-flowered; involucral bracts plane, unequal. <b>Pedicels</b> arcuate, moderately thick, 10-35 mm, length 1-5 times bracts, flexuous. <b>Flowers</b> heterostylous; calyx green, with white farinose ridges, cylindric to campanulate, 4-8 mm; corolla rose-magenta, tube 5-15 mm, length 1.2-2 times calyx, glandular, limb 15-25 mm diam., lobes 7-12 mm, apex emarginate. <b>Capsules</b> ellipsoid to ovoid, length 1 times calyx. <b>Seeds</b> without flanged edges, reticulate. <b>2<i>n</i></b> = 44.",general,915A3D9D-AE50-4C93-A483-127192EE0A45,English,2009-09-27
wfo-4000017637,"Herbs  annual, short-caulescent, subscapose, distinctly pubescent, from fibrous roots; sap clear.  Stems  leafy at and near base, erect, branching from base.  Leaves  opposite, sessile; blade broadly linear, unlobed.  Inflorescences  axillary or terminal, 1-flowered; bracts absent; bud nodding.  Flowers:  sepals 3, with overlapping, loosely connivent flaps; petals 6, occasionally more on robust specimens; stamens 12 or more, usually in several series; filaments dilated distally; pistil 3-carpellate; ovary 1-locular; stigmas 3.  Capsules  erect, 3-valved, dehiscing from apex.  Seeds  many, aril absent.  x  = 7.",general,E6226A80-568E-4FDC-ACBC-EE3B89C80F23,English,2003-02-28
wfo-0000680518,"Plants  annual, scapose, erect, 5-15 cm, glabrous.  Leaves  basal; blade glabrous, ultimate lobes acute.  Inflorescences  1-flowered; buds erect.  Flowers:  receptacle obconic, cup without spreading free rim; calyx acute, glabrous; petals yellow, 7-12 mm.  Capsules  4-7 cm.  Seeds  brown, spheric to ellipsoid, 1.4-2 mm, burlike with raised ridges. 2 n  = 12.",general,BE7101FD-59F1-4EA2-964F-34AB3178F093,English,2003-02-28
wfo-0000680509,"Plants  annual, caulescent, erect or spreading, 5-30 cm, glabrous to sparsely pubescent.  Leaves  basal and cauline; blade with ultimate lobes generally obtuse.  Inflorescences  cymose or 1-flowered; buds erect or nodding.  Flowers:  receptacle turbinate, distally translucent and somewhat swollen, more than 1.5 mm broad, cup without spreading free rim; calyx acute, glabrous or pubescent; petals orange or deep yellow, 15-40 mm.  Capsules  3-7 cm.  Seeds  brown, 1.3-1.8 mm, reticulate. 2 n  = 12.",general,AFD7A05C-DF72-4FB1-B9E0-FAE09202EB87,English,2003-02-28
wfo-0000680493,"Plants  annual, scapose, erect, 5-25 cm, glabrous, sometimes glaucous.  Leaves  basal; blade with ultimate lobes acute.  Inflorescences  1-flowered; buds nodding or sometimes erect.  Flowers:  receptacle conic, cup without spreading free rim; calyx acuminate, glabrous, sometimes glaucous; petals yellow, (10-)12-25 mm.  Capsules  4-7 cm.  Seeds  tan to brown, spheric, 1.2-1.8 mm, minutely pitted. 2 n  = 14.",general,5860D3C3-9838-44E5-BB74-A1D3E7AD35DC,English,2003-02-28
wfo-0000680572,"Plants  annual, caulescent, erect, 5-30 cm, glabrous.  Leaves  basal and cauline; blade glabrous; ultimate lobes generally obtuse.  Inflorescences  cymose or 1-flowered; buds erect or nodding.  Flowers:  receptacle turbinate to obconic, distally translucent and somewhat swollen, more than 2 mm broad, cup without spreading free rim; calyx acute or acuminate, glabrous, sometimes glaucous; petals yellow, 3-15 mm.  Capsules  4-7 cm.  Seeds  black, spheric, 1.3-1.8 mm, reticulate.",general,7BE86873-D455-4B2E-9791-9C8FCB517EF4,English,2003-02-28
wfo-0000680550,"Plants  annual, caulescent, erect, 5-30 cm.  Leaves  basal and cauline; blade bright green or yellow-green, glabrous; ultimate lobes obtuse except terminal one slender, acute.  Inflorescences  cymose or 1-flowered; buds nodding.  Flowers:  receptacle obconic, cup without spreading free rim; calyx apiculate, glabrous, sometimes glaucous; petals yellow, 15-30 mm.  Capsules  5-7 cm.  Seeds  tan to brown, spheric to ellipsoid, 1-1.4 mm, reticulate. 2 n  = 12.",general,C6F56B38-27D2-4451-813A-801515D350D4,English,2003-02-28
wfo-0000547094,"Plants  annual to short-lived perennial.  Stems  4-8(-12) dm, sparingly prickly.  Leaf blades:  abaxial surface moderately prickly on veins, adaxial surface unarmed to sparingly prickly on main veins; basal and proximal lobed to 4/5 distance to midrib.  Inflorescences:  buds broadly ellipsoid-oblong, body 12-20 × 10-15 mm, somewhat prickly; sepal horns often angular in cross section, 5-10 mm, slightly prickly basally.  Flowers  6-9 cm broad, usually closely subtended by 1-2 foliaceous bracts; petals white or lavender; stamens 150 or more; filaments lemon yellow to red; pistil 3-6-carpellate.  Capsules  narrowly to broadly ellipsoid, 25-40(-50) × 8-15(-18) mm (including stigma and excluding prickles), prickly, surface clearly visible; prickles unequal, longest 5-7(-10) mm.  Seeds  ca. 1.5 mm. 2 n  = 28, 56.",general,53553B57-32FD-4C54-B361-3489D56339A7,English,2003-02-28
wfo-0000547098,"Plants  perennial.  Stems  widely branching, 4-8 dm, moderately to copiously prickly throughout.  Leaf blades:  abaxial surface prickly on main veins, adaxial surface prickly or unarmed on main veins, densely prickly-hispid to glabrous between veins; basal lobed 2/3-4/5 distance to midrib, lobe apices angular, marginal teeth 3 mm or more; distal clasping.  Inflorescences:  buds subglobose to oblong, body 16-25 × 15-20 mm, prickly; sepal horns angular in cross section, 8-14(-18) mm, apical prickle indurate.  Flowers  8-11 cm broad, closely subtended by 1-2 foliaceous bracts; petals white; stamens 150 or more; filaments pale yellow; pistil 4-5-carpellate.  Capsules  ellipsoid, oblong or lance-ovoid, 25-50 × 10-18 mm (including stigma and excluding prickles); prickles basally herbaceous, spreading or reflexed, unequal, longest branched, 8-15 mm.  Seeds  2-2.5 mm.",general,D1FB9E33-3043-430A-B11C-3EB5618A9E3C,English,2003-02-28
wfo-0000547083,"Plants  annual or perennial.  Stems  branched, 5-12 dm, sparingly to closely prickly.  Leaf blades:  abaxial surface sparingly prickly on veins, adaxial surface unarmed or sparingly prickly on veins, apices of lobes angular, marginal teeth prominent; proximal lobed ca. 3/4 distance to midrib; distal sometimes clasping.  Inflorescences:  buds oblong-obovoid or subglobose, body 14-20 × 11-18 mm, prickly, prickles simple or branched; sepal horns terete or adaxially flattened, 4-12 mm.  Flowers  8-12(-16) cm broad; petals white; stamens ca. 150; filaments pale yellow to red; pistil 3-4-carpellate.  Capsules  ovoid to ellipsoid-lanceoloid, 25-45 × 10-16 mm (including stigma and excluding prickles), closely to sparingly prickly, longest prickles 4-6(-8) mm.  Seeds  2-2.5 mm.",general,5ECD794B-2225-4831-8EFF-4821889D4EA0,English,2003-02-28
wfo-0001090293,"Plants  loosely cespitose, with persistent leaf bases.  Leaves:  petiole to 3/4 length of leaf; blade lanceolate, 1-2×-lobed; primary lobes generally lanceolate, sometimes strap-shaped, apex acute or obtuse.  Inflorescences:  scapes erect.  Capsules  more than 4 times longer than broad.",general,DE9C9BDE-1FAE-4BFC-BC1C-07479D38B807,English,2003-02-28
