wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0001330381,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2312,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001330382,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2316,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001330383,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2320,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000825194,Distribution,Borneo. Endemic to Sabah.,Chong F.Y. et al.,,2327,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000825194,Distribution,Borneo. Endemic to Sabah. Found in the Kinabatangan District (Bukit Panggi); Lahad Datu District (Danum Valley Conservation Area); and Tawau District. ,"Repin R., Sampang K. & Limbawang S.",,2541,CC0 1.0 Universal (CC0 1.0),"Repin R., Sampang K. & Limbawang S. 2015, Begonia (Begoniaceae) from Tawau Hills Park, Sabah, Malaysia, including Ten New Species, Sandakania. Vol.20 , pp.165-204 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001330385,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2328,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001330387,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2332,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039734,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2336,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039776,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2340,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001330388,Distribution,"Borneo. Endemic to Sabah (Danum Valley Conservation Area, Lahad Datu).",Chong F.Y. et al.,,2344,CC0 1.0 Universal (CC0 1.0),"Chong F.Y. et al. 2015, Begonia (Begoniaceae) in the Danum Valley Conservation Area, Sabah, Borneo, including Eleven New Species, Sandakania. Vol.20 , pp.51-85 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000824324,Distribution,Borneo. Endemic to Sarawak (Kubah National Park).,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2348,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000824506,Distribution,Borneo. Endemic to Sarawak (Kuching Division).,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2358,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000824506,Distribution,"Endemic in Kuching Division, Sarawak.","Yiing L.C., Sang J. & Kiew R.",,3962,CC0 1.0 Universal (CC0 1.0),"Yiing L.C., Sang J. & Kiew R. 2018, Begonia species (Begoniaceae) from Gunung Penrissen, Sarawak, Borneo, including two new species and a new subspecies, Phytotaxa. Vol.381(1) , pp.012-021 (https://doi.org/10.11646/phytotaxa.381.1.5)",https://doi.org/10.11646/phytotaxa.381.1.5
wfo-1000039684,Distribution,Borneo. Endemic to Sarawak (Matang Wildlife Centre).,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2359,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000822291,Distribution,"Kuching Division, Sarawak, on the Padawan-Serian limestone and Kubah National Park (Sang et al., 2015b), and in the foothills of Gunung Bawang and Gunung Niut in Bengkayang Regency, West Kalimantan (Fig. 2.).","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4462,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-0000822291,Distribution,Borneo. Endemic to Sarawak (Kuching Division).,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2365,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000825221,Distribution,Borneo. Endemic to Sarawak.,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2370,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000825234,Distribution,Borneo. Endemic to Sarawak (Kuching District).,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2375,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0000825954,Distribution,Borneo. Endemic to Sarawak (Kubah National Park).,"Sang J., Kiew R., Yiing L.C. & Geri C.",,2380,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R., Yiing L.C. & Geri C. 2015, Begonia (Begoniaceae) from Kubah National Park and Environs, Sarawak, Borneo, including a New Species, Sandakania. Vol.20 , pp.87-108 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001330389,Distribution,"Borneo. Endemic to Sarawak (Sg. Chak in Murum, Belaga District).",Sang J. & Ling C.Y.,,2385,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344812,Distribution,Borneo. Endemic to Sarawak (Sg. Danum).,Sang J. & Ling C.Y.,,2389,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344813,Distribution,Borneo. Endemic to Sarawak (Murum area).,Sang J. & Ling C.Y.,,2394,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039698,Distribution,Borneo. Endemic to Sarawak (Murum area).,Sang J. & Ling C.Y.,,2397,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039720,Distribution,Borneo. Endemic to Sarawak (Murum area).,Sang J. & Ling C.Y.,,2401,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344827,Distribution,Borneo. Endemic to Sarawak (Murum area).,Sang J. & Ling C.Y.,,2405,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344828,Distribution,Borneo. Endemic to Sarawak (Murum area).,Sang J. & Ling C.Y.,,2409,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039778,Distribution,Borneo. Endemic to Sarawak (Sg. Plieran).,Sang J. & Ling C.Y.,,2413,CC0 1.0 Universal (CC0 1.0),"Sang J. & Ling C.Y. 2015, Eight New Species of Begonia (Begoniaceae) from Murum Dam, Sarawak, Borneo, Sandakania. Vol.20 , pp.107-128 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039572,Distribution,Borneo. Endemic to Sarawak (Bakun area in Belaga District).,"Sang J., Kiew R. & Yiing L.C.",,2417,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344830,Distribution,Borneo. Endemic to Sarawak (Padawan).,"Sang J., Kiew R. & Yiing L.C.",,2425,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344831,Distribution,"Borneo. Endemic to Sarawak (Gunung Gading National Park, Lundu District).","Sang J., Kiew R. & Yiing L.C.",,2429,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344832,Distribution,Borneo. Endemic to Sarawak (Bukit Mina Wildlife Corridor in Tatau District).,"Sang J., Kiew R. & Yiing L.C.",,2433,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344833,Distribution,"Borneo. Endemic to Sarawak (Lambir Hills National Park, Miri District).","Sang J., Kiew R. & Yiing L.C.",,2437,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039670,Distribution,"Borneo. Endemic to Sarawak (Sungai Linau, Belaga District).","Sang J., Kiew R. & Yiing L.C.",,2441,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344834,Distribution,Borneo. Endemic to Sarawak (Gunung Gaharu).,"Sang J., Kiew R. & Yiing L.C.",,2445,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-1000039763,Distribution,Borneo. Endemic to Sarawak (Bintulu District).,"Sang J., Kiew R. & Yiing L.C.",,2449,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344835,Distribution,Borneo. Endemic to Sarawak (Belaga area).,"Sang J., Kiew R. & Yiing L.C.",,2453,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2015, A Decade of Begonia (Begoniaceae) from Sarawak, Borneo, Sandakania. Vol.20 , pp.129-154 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344836,Distribution,"Borneo. Endemic to Sabah (Mt. Kinabalu, near the Kineteki River).","Repin R., Karim R. M. & Mujih H.",,2469,CC0 1.0 Universal (CC0 1.0),"Repin R., Karim R. M. & Mujih H. 2015, Three New Begonia (Begoniaceae) Species from Ultramafic Outcrops in Kinabalu Park, Sabah, Malaysia, Sandakania. Vol.20 , pp.155-164 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344836,Distribution,"Borneo. Endemic to Sabah (Mt. Kinabalu, near the Kineteki River).",Rimi R. et al.,,2457,CC0 1.0 Universal (CC0 1.0),"Rimi R. et al. 2015, Three New Begonia (Begoniaceae) Species from Ultramafic Outcrops in Kinabalu Park, Sabah, Malaysia, Sandakania. Vol.20 , pp.155-164 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
wfo-0001344837,Distribution,"Borneo. Endemic to Sabah (Kinabalu Park, Nalumad trail from Ranau to Sayap village).","Repin R., Karim R. M. & Mujih H.",,2473,CC0 1.0 Universal (CC0 1.0),"Repin R., Karim R. M. & Mujih H. 2015, Three New Begonia (Begoniaceae) Species from Ultramafic Outcrops in Kinabalu Park, Sabah, Malaysia, Sandakania. Vol.20 , pp.155-164 (https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf)",https://forest.sabah.gov.my/images/pdf/publication/sandakania/Sandakania.20.pdf
