wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000047083,Diagnostic,"Close to B. langsonensis C.-I Peng& C.W.Lin in its subglabrous laminae, bracts with a denticulate margin and zygomorphic androecium. It differs in having a stoloniferous growth habit (vs. rhizome not elongated), stipules with a ciliate margin (vs. entire), the upper surface of the lamina with a velvety texture (vs. waxy texture) and maculation (vs. uniformly green), pistillate flowers 3 or 4 tepals (vs. only 3 tepals) and capsule with semi-persistent (vs. caducous) tepals.Begonia wiformis can be recognized by its rhizomes that send out elongate stolons, subglabrous leaves with velvety texture above, bracts with a denticulate margin and zygomorphic androecium. In its geographical distribution and morphological characters, the new species is most closely related to B. langsonensis C.-I Peng& C.W.Lin (Peng et al., 2015) but it differs in sufficient characters to be considered a distinct species. Begonia yizhouensis D.K.Tian, B.M.Wang& Y.Tong (Tong et al., 2019) is probably another closely related species, with both species sharing several similar morphological characters such as ciliate stipules, glabrous upper leaf surface that is variegated, glabrous tepals and zygomorphic androecium. However, the new species cannot be mistaken for B. yizhouensis, which has a stoloniferous rhizomes (vs. only rhizome), leaf texture velvety (vs. waxy), stipules reddish-brown (vs. whitish-green), petiole glabrous or sparsely villous (vs. densely hirsute-villous), capsule abaxial wing truncate to cordate proximally (vs. cuneate) and flowering around May (vs. November to December). Among the rhizomatous begonias on limestone karsts in Sino-Vietnamense, B. wiformis is also superficially similar to B. pseudodryadis C.Y.Wu (Wu& Ku, 1995) and B. pseudodryadis var. bitepala Aver. (Averyanov et al., 2020) in having ovate, velvety leaves and 4-tepaled staminate flowers, however, B. wiformis differs in having bracts with a denticulate margin (vs. entire), zygomorphic androecium (vs. actinomorphic) and pistillate flowers with 3 tepals (vs. 5).",Hoang T.S. & Lin C-W.,,2825,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2023, A new species Begonia wiformis, and a new record of B. filiformis (B. sect. Coelocentrum, Begoniaceae) from nothern Vietnam, Phytotaxa. Vol.591(4) , pp.292-300.",
wfo-0000824002,Diagnostic,"Begonia filiformis is recognized by its rugose ovate leaves, densely glandular-hispid peduncles and flowers with pale green tepals and staminate flowers with an actinomorphic androecium. Begonia filiformis was initially discovered in Lungchow, southern Guangxi. This species has long been suspected to also exist in Vietnam, as existing collections are known from near the Vietnamese border. The specimens referred to in this study were collected within the Vi Xuyen District of Ha Giang Province. There are only two known populations of this species in the area, and neither of them is located within any protected forests (Fig. 1). The Vietnamese population roughly fits morphologically into the type, except that stipules sometimes have an entire margin (vs. shallowly and densely serrate), the tepals are tinged with yellowish-green (vs. pale green to white), and the abaxial wing of capsule is nearly trapezoidal (vs. lunate).",Hoang T.S. & Lin C-W.,,2830,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2023, A new species Begonia wiformis, and a new record of B. filiformis (B. sect. Coelocentrum, Begoniaceae) from nothern Vietnam, Phytotaxa. Vol.591(4) , pp.292-300.",
wfo-0000823379,Diagnostic,"Similar to Begonia labordei, this species differs by its large, somewhat rugulose leaves and 5-tepaled pistillate flowers (in B. labordei, the pistillate flowers have 3(or 4) tepals). Some specimens of intermediate size and lacking pistillate flowers are difficult to identify.","Gu C., Peng C.I. & Turland N.J.",,5290,CC0 1.0 Universal (CC0 1.0),"Gu C., Peng C.I. & Turland N.J., 2007, 14. Begoniaceae, in Gu C., Peng C.I. & Turland N.J., Flora of China Vol.13(14)., pp.8-56.",
wfo-1200023675,Diagnostic,Blade and petiole pubescent.,"Gu C., Peng C.I. & Turland N.J.",,5268,CC0 1.0 Universal (CC0 1.0),"Gu C., Peng C.I. & Turland N.J., 2007, 14. Begoniaceae, in Gu C., Peng C.I. & Turland N.J., Flora of China Vol.13(14)., pp.8-56.",
wfo-1200023675,Diagnostic,"This variety is easy to distinguish from the typical variety by having short hairs covering the leaves, pedicels and ovaries (vs. glabrous). In addition, the leaf blade often has a brownish centre with dark veins, whereas the typical variety has pure green leaves. Camfield and Hughes (2018) did not record variety hirtifolia for northeast India; it is here recorded as a new taxon for the country.",Wahlsteen E. & Borah D.,,2842,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. & Borah D. 2022, A Checklist with Three New Species and Two New Country Records of Begonia from Dibang Valley, Arunachal Pradesh, India, Brittonia. Vol.74(4) , pp.403-418.",
wfo-1000044608,Diagnostic,"The new species is similar to B. difformis (Irmsch.) W.C.Leong, C.I Peng& K.F.Chung in the shape of the leaves and in its axillary inflorescence but differs in the shorter upper wing of the capsule (5–7 mm vs. 12 mm), the lower wings reduced to ridges (versus pronounced wings), the rhizome prostrate (versus erect), the ovary red-tubercular and with sparse arachnoid hairs (versus setulose to glabrous), and the stems with capitate–clavate, stiff, protruding hairs (versus no such hairs).The new species belongs to Begonia sect. Platycentrum. In our phylogeny, it is nested within paraphyletic groups dominated by fleshy fruited species, but its morphology suggests a closer relationship with some dry capsular members of section Platycentrum, and we suspect that its placement in our phylogeny reflects a chloroplast capture event",Wahlsteen E. & Borah D.,,2844,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. & Borah D. 2022, A Checklist with Three New Species and Two New Country Records of Begonia from Dibang Valley, Arunachal Pradesh, India, Brittonia. Vol.74(4) , pp.403-418.",
wfo-1000044610,Diagnostic,"The new species is similar to Begonia koelzii R.Camfield in its deeply dissected leaves, but differs from that species in the leaves caulescent (versus basal) and the rhizome and petioles with long, dense setae (versus glabrous). It is also similar to B. difformis (Irmsch.) W.C.Leong, C.I Peng& K.F.Chung in leaf dissection and shape of the capsule but it differs from that species in the flowers yellow (versus pinkish-white), the leaf lobes divided to the base (versus divided a third to half of leaf width), and the rhizome and petioles with long, dense setae (versus glabrous or hirsute). Finally, it is similar to B. flaviflora Hara in the yellow color of the tepals but it differs in the habit semi-deciduous (versus evergreen), and the leaves dissected almost to the base (versus shallowly lobed), with the lamina unicoloured green (versus with darker centre).The new species belongs to the Begonia sect. Platycentrum and is placed in the phylogeny close to B. palmata, B. sikkimensis and B. diressine (Fig. 2).",Wahlsteen E. & Borah D.,,2849,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. & Borah D. 2022, A Checklist with Three New Species and Two New Country Records of Begonia from Dibang Valley, Arunachal Pradesh, India, Brittonia. Vol.74(4) , pp.403-418.",
wfo-1000020592,Diagnostic,"Among the Asian Begonia of sect. Platycentrum with a cane-like habit and berry-like fruit, the new species is unique in its berry-like fruit having three long horns. It is similar to B. longifolia in its narrow leaves, white, four tepaled male flowers, narrow elliptic anthers and berry-liked fruit, but differs mainly in its long horned fruits (vs. short horned) and irregular placentae segments (vs. regular). Regarding the morphology of its fruits, it is similar to B. heydei from Central America, but differs in having axile placentation with two segments per locule (vs. axile placentation with a single, un-lobed segment).","Chen W.H., et al.",,2966,CC0 1.0 Universal (CC0 1.0),"Chen W.H., et al. 2019, A new berry-fruited species of Begonia (Begoniaceae) from Xizang (Tibet) in China, Phytotaxa. Vol.407(1) , pp.029-035 (https://doi.org/10.11646/phytotaxa.407.1.5)",https://doi.org/10.11646/phytotaxa.407.1.5
wfo-1000020592,Diagnostic,Begonia pseudoheydei and B. acetosella var. hirtifolia form a highly supported clade that is well separated from the morphologically similar B. acetosella var. acetosella and B. roxburghii (Fig. 2). Begonia pseudoheydei was previously known only from Motuo County in Tibet. Our discovery of the species in Upper Dibang District represents a new species record for India.,Wahlsteen E. & Borah D.,,2856,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. & Borah D. 2022, A Checklist with Three New Species and Two New Country Records of Begonia from Dibang Valley, Arunachal Pradesh, India, Brittonia. Vol.74(4) , pp.403-418.",
wfo-1000044612,Diagnostic,"The new species is similar to B. sikkimensis DC. in leaf dissection and capsule shape but differs in more shallowly dissected leaf lobes, shorter stems to about 40 cm (versus 30–200 cm) and more than 80 stamens (versus 40–80).The new species belongs to Begonia section Platycentrum. The three samples of B. rushforthii form a phylogenetically distinct clade together with B. lorentzonii, B. palmata and B. difformis (Fig. 2). Begonia rushforthii seems to have evolved a deciduous habit, adapted to a cold climate at high elevations, with only the rhizomes overwintering.",Wahlsteen E. & Borah D.,,2857,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. & Borah D. 2022, A Checklist with Three New Species and Two New Country Records of Begonia from Dibang Valley, Arunachal Pradesh, India, Brittonia. Vol.74(4) , pp.403-418.",
wfo-0000825528,Diagnostic,"Remarks: There has been much confusion over the delimitation of this species and how it can be separated from its nearest relative, B. aborensis, by using hair characters. Begonia silletensis is described as being glabrous (Tebbitt& Guan 2002; Dash& Mao 2011; Morris 2011c, 2012b), however, close examination of specimens cited in Tebbitt& Guan (2002) reveal some with short sparse pubescence, and one (Mann s.n.) with 5 mm long hairs we consider to belong to B. aborensis. After consulting all available specimens including two sheets of type material and the Kew specimen (K000634631) designated as the lectotype, it is clear that B. silletensis has soft short tomentose hairs along the veins on the lamina underside and petiole. The upper surface of the leaf looks glabrous at a glance, but with a hand lens or microscope small, sparsely spread hairs are often visible especially near the petiole attachment and along the veins. The same short tomentose pubescence is also found on the young ovaries but lost as the fruit ripens. The most reliable character for separating the two species is the longer peduncle in B. silletensis, and the longer, red indumentum on B. aborensis. In this account it has been decided to leave them as separate but very closely related species. Further studies on good flowering material and possibly a genetic analysis would be useful to give insight into whether they could be considered as a single, variable taxon. The plant photographed in Morris (2011c) identified as B. aborensis is referable to our concept of B. silletensis considering its very short indumentum and distinct peduncle. Morris (2012b) shows photographs of a very large glabrous Begonia from Arunachal-Pradesh, referred to as B. silletensis. The plant has 5-locular fruit and flowers with 5–6 styles, and very large solitary female flowers over 10 cm diameter with up to 10 fringed tepals. This differs considerably from the type of B. silletensis and raises the possibility that the plant in the photograph is a new species.&nbsp;There is variety of this species, B. silletensis var. mengyangensis Tebbitt& K.Y.Guan (Tebbitt& Guan 2002), found in Yunnan, China. All specimens viewed for this account are of the type variety B.silletensis var. silletensis.",Camfield R. & Hughes M.,,3789,CC0 1.0 Universal (CC0 1.0),"Camfield R. & Hughes M. 2018, A revision and one new species of Begonia L. (Begoniaceae, Cucurbitales) in Northeast India, Eur. J. Taxon. Vol.396 , pp.1-116 (https://doi.org/10.5852/ejt.2018.396)",https://doi.org/10.5852/ejt.2018.396
wfo-0000825528,Diagnostic,"The huge size of this species seems to have been overlooked in the literature (Camfield& Hughes, 2018; Gu et al., 2007; Tebbitt& Kaiyun, 2002); the petioles can reach more than 100 cm in length, the leaf blades are often about 50 cm wide, and the rhizome 5–6 cm thick. In its natural habitat, the species forms large stands covering several square meters. The Dibang accessions are monoecious (reported to be dioecious elsewhere by Tebbitt& Kaiyun, 2002) with the heavily scented male flowers appearing after the females.",Wahlsteen E. & Borah D.,,2863,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. & Borah D. 2022, A Checklist with Three New Species and Two New Country Records of Begonia from Dibang Valley, Arunachal Pradesh, India, Brittonia. Vol.74(4) , pp.403-418.",
wfo-0000824723,Diagnostic,"Merrill (1912) originally described Begonia malindangensis based on two type gatherings, one collected from Mt. Malindang in the Province of Misamis (E.A. Mearns& W.J. Hutchinson 4563) and the other from Mt. Apo in the District of Davao (Copeland 1284). We choose the most complete sheet of the former [P01900667] as the lectotype. The allied species B. merrittii from Luzon is noted as being “absolutely confined to the wet mossy forest” which is “above the altitudinal distribution of Pinus insularis” (Merrill 1912), and it seems that B. malindangensis could be a vicariant sister species, being restricted to high montane habitats in the south of the Philippines. Both species share conspicuous bracteoles covering the ovary.","Naive M.A., Cababan, M.A.L., Lubos L.C. & Hughes M.",,2867,CC0 1.0 Universal (CC0 1.0),"Naive M.A., Cababan, M.A.L., Lubos L.C. & Hughes M. 2022, Taxonomy of the genus Begonia (Begoniaceae) in Mindanao, Philippines III: New insights into the morphology and distribution of Begonia malindangensis and B. mindanaensis, Phytotaxa. Vol.564(2) , pp.265-272.",
wfo-0000824828,Diagnostic,"Begonia mindanaensis was originally described by Warburg (1904) based on his material from Mt. Dagatpan. At present, only a single sheet of the type gathering is known and we here designate it as the lectotype since Warburg (1904) did not indicate how many specimens were preserved and duplicates may therefore yet surface.The name B. mindanaensis has been broadly applied to specimens belonging to various species of B. sect. Petermannia from Mindanao and Leyte (in Hughes et al, 2015–), likely in part due to its geographic epithet. Closer examination of the material under this name shows a considerable variation in vestition, petiole length and leaf dentition. The type specimen is vegetative, and the protologue correspondingly lacks descriptions of the staminate and pistillate flowers. However, the hair characters mentioned in the description offer diagnostic information. The stem hairs are described in the protologue as pilis fulvis hispido, and short erect hairs are visible on the image of the type in Berlin. These differ from the much longer curled hairs which form a dense indumentum on B. ciliifera Merr. (1912: 376), which has a similar leaf shape and habit. The hairs on the leaves are more clearly diagnostic, and described by Warburg as pilis punctiformibus parce interspersis (with sparsely dispersed punctiform hairs) which match those seen in Cababan 001 (Fig. 1B& C). Specimens previously determined as B. mindanaensis from near the Agusan River and Mt. Urdaneta (Elmer 13367; Merrill 7310) have leaves that are smooth and glabrous above. Here we consider B. mindanaensis to be a narrow endemic to the mountains running north-south in central Mindanao (viz. Mt. Malantaw of Bukidnon and Mt. Apo of Davao del Sur)","Naive M.A., Cababan, M.A.L., Lubos L.C. & Hughes M.",,2872,CC0 1.0 Universal (CC0 1.0),"Naive M.A., Cababan, M.A.L., Lubos L.C. & Hughes M. 2022, Taxonomy of the genus Begonia (Begoniaceae) in Mindanao, Philippines III: New insights into the morphology and distribution of Begonia malindangensis and B. mindanaensis, Phytotaxa. Vol.564(2) , pp.265-272.",
wfo-1000045132,Diagnostic,"Begonia fritschiana resembles B. caramoanensis in having male flowers with 4 tepals and female flowers with 5 tepals, glandular hairy pedicels and peduncles, a capsule that is pendent, recurved with unequal wings, but differs by having leaves that are ovate (vs. almost orbicular), with a petiole that is 5–9 cm long (vs. 12–26 cm), and with the abaxial surface of the lamina glaucous with marginal hairs (vs. not glaucous and absent marginal hairs) solitary to singly-branched inflorescence (vs. dichotomously branched, 5 times), a peduncle and pedicels with white glandular hairs (vs. white to green and brown glandular hairs), one of the outer tepals dark pink abaxially (vs. uniformly pinkish), and a glabrous ovary (vs. with glandular hairs).The species shares having glandular hairs on the peduncles with B. droseriodes but B. fritschiana differs in having a light green creeping rhizome (vs. crimson); long arista on the stipule (4–7 mm) (vs. 2 mm); petioles up to 9 cm long with white non-glandular hairs (vs. petioles up to 12 cm long with dense pale brown appressed sericeous hairs); lamina margin with white hairs (vs. lamina margin with puberulous red hairs); lamina apex mucronate (vs. obtuse to rounded); peduncle up to 11 cm long (vs. puduncle up to 19 cm long); inflorescence mostly solitary, rarely singly branched (vs. branched 2–3 times); and with one pink outer tepal of staminate flowers (vs. uniformly white).","Amoroso V.B., Lamparas, R.J.V., Lagunday N.E., Lloyd M, Dapar G. & Rubite R",,2875,CC0 1.0 Universal (CC0 1.0),"Amoroso V.B., Lamparas, R.J.V., Lagunday N.E., Lloyd M, Dapar G. & Rubite R 2023, Begonia fritschiana (Begoniaceae, Begonia section Baryandra), a new species from Quezon, Bukidnon, Philippines, Phytotaxa. Vol.587(1) , pp.39-46.",
