WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000613423,habit,EN,"<i>Coccoloba tenuifolia</i> grows as a shrub to small tree to 6 meters in height.  The leaves are arranged alternately, to 12 cm in length, ovate with an acute leaf apex and entire margin. The petioles have small trichomes that help to distinguish it from <i>C. diversifolia</i>.  There is a small deciduous sheathing ocrea extending from the petiole surrounding the stem above the internode when there are new leaves. </p><i>Coccoloba tenuifolia</i> is dioecious. The incomplete, imperfect, actinomorphic flowers are arranged in racemes.  The calyx has 5 green sepals. The corolla has 5 whitish petals.  There are 8 stamens.  In staminate flowers the stamens are fertile and are 3 times the size of the infertile ovary.  In carpellate flowers the stamens are infertile and shorter than the ovary.  In both types of flowers the calyx, corolla, and stamens are fused to form a shallow hypanthium.  At the base of the hypanthium are nectaries.  The ovary is superior with a single locule.  The fruit is a drupe that turns reddish-black at maturity.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000613423.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000613437,habit,EN,"<i>Coccoloba uvifera</i> grows as a low small shrub to large trees over 17 meters in height.  The leaves are arranged alternately, to 25 cm in length, ovate to cordate to orbicular with a rounded leaf apex and entire margin.  There is an ocrea extending from the petiole surrounding the stem above the node. </p><i>Coccoloba uvifera</i> is dioecious. The incomplete, imperfect, actinomorphic flowers are arranged in racemes. The inflorescence is longer than the length of the leaves. The calyx has 5 green sepals. The corolla has 5 whitish petals.  There are 8 stamens.  In staminate flowers the stamens are fertile and are 3 times the size of the infertile ovary.  In carpellate flowers the stamens are infertile and shorter than the ovary.  In both types of flowers the calyx, corolla, and stamens are fused to form a shallow hypanthium.  At the base of the hypanthium are nectaries.  The ovary is superior with a single locule.  The fruit is a drupe that turns reddish-purple at maturity and occurs in large long clusters.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000613437.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000620951,habit,EN,"<i>Cordia sebestena</i> grows as a medium size tree to 10 m in height, usually shorter.  The leaves are arranged alternately and covered with numerous short, very stiff hairs.  The leaves are ovate, up to 25 cm long with an acute leaf apex and margin that is slightly dentate towards the apex. </p>The complete, perfect, slightly zygomorphic flowers are arranged in corymbs or cymes.  The calyx has 5 fused sepals forming a tube half the length of the corolla.  The corolla has 5 fused orange petals.  There are 5-7 stamens fused to the top of the corolla tube.  The ovary is superior and has 2 locules.  The fruit is a nut enclosed in a white fleshy swollen calyx.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000620951.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000626424,habit,EN,"<i>Crossopetalum aquifolium</i> grows along the ground rarely above 15 cm in height, spreading in patches up to 75 cm in diameter.  The leaves are arranged oppositely, ovate, with a margin that is spinose with extended pointed teeth. The leaves are twisted and not flat. </p>The complete, perfect, actinomorphic flowers are arranged in few-flowered groups in leaf axils.  The calyx has 2 unfused greenish sepals.  The corolla has 4 unfused greenish-white petals.  There are 4 stamens.  The inferior ovary has 4 locules.  The fruit is a red berry at maturity that is sessile on the stem.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000626424.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000626468,habit,EN,"<i>Crossopetalum rhacoma</i> grows as a medium size shrub/tree to 8 meters in height (typically much shorter).  The trunk is thin (to 10 cm in diameter) with gray bark.  The leaves, which are arranged alternately, oppositely or whorled, are linear to lanceolate to obovate in shape, to 5 cm long with an emarginate or apiculate leaf apex and a crenulate or notched margin. </p>The complete, perfect, actinomorphic flowers are arranged in few-flowered panicles in the leaf axils. The calyx has 2 unfused greenish sepals.  The corolla has 4 unfused greenish-red petals.  There are 4 stamens. The ovary has 4 locules. The flower structure changes over time with the ovary inferior during the early male stage becoming superior during the later female stage. The fruit is a red drupe at maturity.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000626468.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000648730,habit,EN,"<i>Diospyros crassinervis</i> grows as a shrub to small tree to 8 meters in height (typically smaller). The leaves are arranged alternately, ovate, to 8 cm long, with a rounded apex and entire margin.  The leaves are very chartaceous, dark green adaxially and light green to yellow abaxially. </p>The actinomorphic, dioecious, flowers emerge in groups (staminate) or solitarily (carpellate) from the axils of leaves on separate plants.  The calyx has 3 fused hairy sepals forming a short tube.  The corolla has 3 fused glabrous petals forming a tube. In staminate flowers there are 9 stamens and no ovary.  In carpellate flowers there are 3 staminodes and a superior ovary. The ovary has 6 locules.  The fruit is a yellow berry that turns black with age.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000648730.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000679681,habit,EN,"<i>Erythroxylum areolatum</i> grows as a shrub or small tree to 10 meters in height and a trunk to 25 cm in diameter.  The leaves are arranged alternately, are elliptical, to 15 cm in length and 5 cm in width.  The abaxial side of the leaf shows two faint lines running parallel to the mid vein. The lines are caused by differences in the areole size between the inner and outer portions of the leaf. The leaf margin is entire and the apex is acute.  There are two stipules at the base of the petiole. </p> <i>Erythroxylum areolatum<i> is monoecious. The incomplete, imperfect, actinomorphic flowers appear to be on the stems but actually arise from the axils above leaf scars.  The calyx has 5 unfused green sepals.  The corolla has 5 white unfused petals with nectaries at their base.  There are 10 stamens.  In the staminate flowers there is no functional ovary.  In carpellate flowers there are no functional stamens, and the superior ovary has 1 locule. The fruit is a red drupe at maturity.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000679681.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000680090,habit,EN,"<i>Erythroxylum rotundifolium</i> grows as a shrub or small tree to 7 meters in height. The leaves are arranged alternately, and are ovate to sub-orbicular, to 3 cm in length (usually smaller), with a rounded leaf apex and entire margin. </p> <i>Erythroxylum rotundifolium</i> is monoecious. The incomplete, imperfect, actinomorphic flowers emerge in groups (1-4 flowers) from leaf axils. The calyx has 5 unfused green sepals.  The corolla has 5 whitish-green unfused petals with nectaries at their base.  There are 10 stamens.  In the staminate flowers there is no functional ovary.  In carpellate flowers there are no functional stamens and a superior ovary with 1 locule. The fruit is a red drupe at maturity.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000680090.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000684512,habit,EN,"<i>Exothea paniculata</i> grows as a medium to large tree to 20 meters in height with a trunk to 50 cm in diameter.  The evenly bipinnate leaves are arranged alternately with 4- 6 leaflets. The leaflets are oblong to lanceolate, to 14 cm in length with an entire margin and acuminate leaf apex. </p><i>Exothea paniculata</i> can be hermaphroditic or monoecious. The complete and incomplete, perfect and imperfect, actinomorphic flowers are arranged in panicles. The calyx has 5 green unfused sepals.  The corolla has 5 unfused white petals. There are 5 unfused stamens.  The ovary is superior with 2 locules and numerous seeds.  The fruit is a berry that is dark purple or black at maturity.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000684512.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000687419,habit,EN,"<i>Ficus aurea</i> grows as a large tree to 20 meters in height, a trunk to 1.25 meters in diameter, with branches producing aerial roots that can become secondary trunks.  The leaves are arranged alternately, to 25 cm in length, oblong with an entire margin and an acuminate leaf apex. Where the petiole attaches to the stem there is a prominent ring on the stem formed from the dehiscent apical sheath.  The apical sheath has a slight hook at its tip known as a “cat’s claw.” Vegetative material produces a milky latex when broken. </p><i>Ficus aurea</i> is monoecious. The highly reduced, incomplete, imperfect, actinomorphic flowers are borne entirely within a structure known as a synconium (fig) and are fertilized by wasps. Staminate flowers have a perianth of 2-6 parts and 2 anthers.  The carpellate flowers have no perianth or stamens and a single superior carpel. The berry-like “fruit” is without a stalk, being sessile on the stem and turns yellowish-red at maturity. </p><i>Ficus aurea</i> is distinguished from <i>F. citrifolia</i> by having leaves that are a lighter green and the “fruit” is sessile on the stem.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000687419.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000687833,habit,EN,"<i>Ficus citrifolia</i> grows as a large tree to 15 meters in height, a trunk to 50 cm in diameter.  Aerial roots occasionally form from the branches but rarely become secondary trunks. The leaves are arranged alternately, to 15 cm in length, ovate to elliptic with an entire margin, an acuminate leaf apex and often with a chordate leaf base. Where the petiole attaches to the stem there is a prominent ring on the stem formed from the dehiscent apical sheath.  The apical sheath has a slight hook at its tip known as a “cat’s claw.” Vegetative material produces a milky latex when broken. </p>The highly reduced actinomorphic, monoecious, flowers are borne entirely within a structure known as a synconium (fig) and are fertilized by wasps. Staminate flowers have a perianth of 2-6 parts and 2 anthers.  The carpellate flowers have no perianth or stamens and a single superior carpel. The berry-like “fruit” has a long stalk and turns purple-red at maturity. </p><i>Ficus citrifolia</i> is distinguished from F. aurea by having leaves that are a darker green and the “fruit” is stalked. </p><i>Ficus citrifolia</i> is distinguished from <i>F. aurea</i> by having leaves that are a darker green and the “fruit” is pedicillate.",Ethan Freid,,,2012-09-13,Ethan Freid,ref-0000687833.01,Leon Levy Native Plant Preserve.,All rights Preserved
