WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000943132,use,EN,"<i>Allamanda blanchetii</i> is not known to have been used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental for its large, showy flowers.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000943132.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000950668,use,EN,<i>Acalypha hispida</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is grown as an ornamental for its showy red hanging inflorescences.,Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000950668.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000021604,use,EN,<i>Youngia japonica</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The leaves are known to be edible.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000021604.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000173754,use,EN,<i>Acacia auriculiformis</i> is not known to be used medicinally in the Bahamas. </p>It is considered a NON- NATIVE INVASIVE in many countries including The Bahamas.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000173754.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000178440,use,EN,"<i>Sesbania sericea</i> s is not known to be used medicinally in the Lucayan Archipelago.  </p><i>Sesbania sericea</i> has been used elsewhere in agriculture for feedstock, soil improvement, and organic composting. </p><i>Sesbania sericea</i> produces large numbers of seeds and can be considered INVASIVE in some systems.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000178440.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000179858,use,EN,<i>Sesbania herbacea</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000179858.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000182273,use,EN,<i>Vachellia farnesiana</i> is not known to be used medicinally in the Bahamas. ,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000182273.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000315010,use,EN,<i>Stachytarpheta urticifolia</i> is not known to be used medicinally in the Bahamas. </p>It is grown as an ornamental for its interesting leaves and attractive inflorescences. </p>It easily escapes cultivation and can be locally weedy or invasive.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000315010.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000316663,use,EN,<i>Stenostomum lucidum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000316663.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000326329,use,EN,<i>Tolumnia bahamensis</i> is not used medicinally in the Bahamas.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000326329.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000415750,use,EN,<i>Utricularia cornuta</i> is not used medicinally in the Bahamas. <i>Utricularia cornuta</i> is a carnivorous plant that traps small aquatic insects in the bladders that form on the stems.  When insects swim close it triggers a mechanism that sucks the insect inside and then digests it.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000415750.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000433977,use,EN,<i>Stenandrium droseroides<i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000433977.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000456304,use,EN,<i>Trichostigma octandrum</i> is not known to be used medicinally in the Bahamas. </p>Elsewhere it has been used as a source of fiber and new vegetation is edible if cooked.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000456304.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000502260,use,EN,<i>Stigmaphyllon ellipticum</i> is not used in the Bahamas medicinally. </p>It is grown as an ornamental.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000502260.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000779994,use,EN,<i>Tecomaria capensis</i> has no known medicinal plant usage in the Bahamas. </p>It is used in the horticultural industry because it is drought and semi-salt tolerant. </p>It is considered an invasive in many island areas.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000779994.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001031795,use,EN,<i>Solanum torvum</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Solanum torvum</i> is used medicinally and as a food crop in other parts of the Caribbean region and in Asia.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0001031795.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001251112,use,EN,<i>Tradescantia zebrina</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental.,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0001251112.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001284776,use,EN,<i>Vachellia nilotica</i> is not known to be used medicinally in the Bahamas. ,Ethan Freid,,,2024-05-23,Ethan Freid,ref-0001284776.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000280069,use,EN,<i>Polyscias guilfoylei</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental as a hedge.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000280069.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000464211,use,EN,<i>Russelia equisetiformis</i>  It is not known to be used medicinally in the Bahamas. </p>It is a common ornamental used in gardens.  It attracts hummingbirds and is not invasive.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000464211.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000473619,use,EN,<i>Pseudabutilon umbellatum</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000473619.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000486544,use,EN,<i>Plantago major</i> is not known to be used medicinally in the Bahamas. </p>The young leaves are edible and crushed boiled leaves have been used elsewhere in poultices for stings and general sores.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000486544.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000486603,use,EN,<i>Plantago lanceolata</i> is not known to be used medicinally in the Bahamas. </p>It has been used medicinally in Europe to treat respiratory issues and dermatological problems.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000486603.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000501039,use,EN,<i>Pontederia crassipes</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental but escapes cultivation into natural areas as an INVASIVE SPECIES.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000501039.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001109293,use,EN,<i>Pteris longifolia</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001109293.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001356738,use,EN,<i>Pseuderanthemum maculatum</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is grown as an ornamental.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001356738.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001423901,use,EN,<i>Plectrocarpa arborea</i> is not known to be used medicinally in the Bahamas. </p>It is grown as an ornamental.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001423901.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001425557,use,EN,<i>Pleopeltis marginata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001425557.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000768270,use,EN,<i>Furcraea hexapetala</i> is not used medicinally in the Bahamian Archipelago. It is grown ornamentally.,Ethan Freid,,,2025-09-26,Ethan Freid,ref-0000768270.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000164126,use,EN,<i>Cassia javanica</i> is not known to be used in the Lucayan Archipelago. It is grown as an ornamental for its showy flowers and interesting dangling fruits.,Ethan Freid,,,2025-09-30,Ethan Freid,ref-0000164126.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000615212,use,EN,<i>Colubrina asiatica</i> is not known to be used medicinally or economically in the Bahamas. It has the potential to be INVASIVE.,Ethan Freid,,,2025-09-30,Ethan Freid,ref-0000615212.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000184288,use,EN,<i>Neltuma juliflora</i> is not known to be used medicinally in The Bahamas. The pulp is edible and slightly sweet.,Ethan Freid,,,2025-10-01,Ethan Freid,ref-0000184288.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000178454,use,EN,<i>Chamaecrista caribaea</i> var. <i>lucayana</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2026-01-16,Ethan Freid,ref-0000178454.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000379355,use,EN,<i>Nama jamaicensis</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2026-01-17,Ethan Freid,ref-0000379355.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000682800,use,EN,<i>Euploca procumbens</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2026-01-17,Ethan Freid,ref-0000682800.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001297200,use,EN,<i>Cuscuta campestris</i> is used not known to be medicinally in the Bahamas. It can be an agricultural problem infecting crop plants.,Ethan Freid,,,2026-01-25,Ethan Freid,ref-0001297200.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000017704,use,EN,<i>Emilia sonchifolia</i> is not used medicinally in the Bahamas.,Ethan Freid,,,2026-01-26,Ethan Freid,ref-0000017704.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000116399,use,EN,<i>Eupatorium capillifolium</i> is not used medicinally in the Bahamas.,Ethan Freid,,,2026-01-26,Ethan Freid,ref-0000116399.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000373464,use,EN,<i>Cyperus flavescens</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2026-01-26,Ethan Freid,ref-0000373464.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000747940,use,EN,<i> Ipomoea nil</i> is not known to be used medicinally in the Lucayan Archipelago. It is grown as an ornamental.,Ethan Freid,,,2026-01-26,Ethan Freid,ref-0000747940.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001297241,use,EN,<i>Evolvulus sericeus</i> is not used medicinally in the Bahamian Archipelago. ,Ethan Freid,,,2026-01-26,Ethan Freid,ref-0001297241.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001297260,use,EN,<i>Ipomoea sagittata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2026-01-26,Ethan Freid,ref-0001297260.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000040173,use,EN,<i>Erechtites hieracifolia</i> is not used medicinally in the Bahamas.,Ethan Freid,,,2026-01-27,Ethan Freid,ref-0000040173.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000671074,use,EN,<i>Hypoxis wrightii</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2026-01-27,Ethan Freid,ref-0000671074.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000718525,use,EN,<i>Heliotropium diffusum</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0000718525.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000718773,use,EN,<i>Heliotropium nanum</i> is not known to be used medicinally in the Bahamas.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0000718773.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000729281,use,EN,<i>Ilex cassine</i> has no known medicinal uses in the Bahamas. <i>Ilex cassine</i> is used in landscaping.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0000729281.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000865220,use,EN,<i>Echinochloa colona</i> is not known to be used medicinally in the Lucayan Archipelago. The seeds can be eaten.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0000865220.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000865236,use,EN,<i>Echinochloa crus-galli</i> is not known to be used medicinally in the Lucayan Archipelago. The seeds can be eaten.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0000865236.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001032983,use,EN,<i>Ilex nitida</i> var. <i>repanda</i> has no known medicinal uses in the Bahamas.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0001032983.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001078442,use,EN,<i>Ilex krugiana</i> has no known medicinal uses in the Bahamas. <i>Ilex krugiana</i> has been occasionally used in the landscape/horticulture industry.,Ethan Freid,,,2026-01-28,Ethan Freid,ref-0001078442.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000224450,use,EN,<i>Lemna obscura</i> has not been used medicinally in the Bahamas.,Ethan Freid,,,2026-01-30,Ethan Freid,ref-0000224450.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000961297,use,EN,"<i>Euphorbia centunculoides</i> is not used medicinally in the Bahamas. <i>Euphorbia centunculoides</i> is a Globally Endangered species as Red listed by the IUCN due to its narrow habitat size behind dunes, low population numbers, and small distribution area.</p><p>Oviedo, R., Becquer, E. & Freid, E.H. 2020. Euphorbia centunculoides. The IUCN Red List of Threatened Species 2020: e.T158457619A158499776.</p> <p>https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T158457619A158499776.en.  All parts of the species are extremely toxic and should not be ingested!!",Ethan Freid,,,2026-01-30,Ethan Freid,ref-0000961297.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000964275,use,EN,<i>Euphorbia pulcherrima</i> is not known to be used medicinally in the Bahamas.  All parts of the species are extremely toxic and should not be ingested!! It has been used in the floral and horticultural trade for its showy red floral bracts predominately at Christmas time.,Ethan Freid,,,2026-01-30,Ethan Freid,ref-0000964275.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000964288,use,EN,<i>Euphorbia punicea</i> is not known to be used medicinally in the Bahamas. <i>Euphorbia punicea</i> is in the landscaping/horticultural industry due to its showy red bracts. All parts of the species are extremely toxic and should not be ingested!!,Ethan Freid,,,2026-01-30,Ethan Freid,ref-0000964288.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001102221,use,EN,<i>Metastelma bahamense</i> is not known to be used medicinally in the Bahamian Archipelago.,Ethan Freid,,,2026-01-30,Ethan Freid,ref-0001102221.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001102223,use,EN,<i>Metastelma blodgetti</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2026-01-30,Ethan Freid,ref-0001102223.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000402993,use,EN,<i>Eleocharis bahamensis</i> is not used medicinally in the Bahamas.,Ethan Freid,,,2026-02-02,Ethan Freid,ref-0000402993.04,Leon Levy Native Plant Preserve.,All rights Preserved
