wfo_ID,Formaciones vegetales,Familia,Nombre,Autor,Pub.,biblographicCitation,url
wfo-0000677870,"Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Umbelliferae,Eryngium ebracteatum, Lam.,"Encycl. [J. Lamarck & al.] 4(2): 759, 1798.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-ebracteatum
wfo-1200068957,"Ambientes ruderales, Algarrobales, Palmares, Pastizales mesófilos, Pastizales higrófilos, Herbazales hidrófilos",Umbelliferae,Eryngium eburneum, Decne. ex Hérincq,"Hort. Franc. 1872(8): 230, 1872.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-eburneum
wfo-0000677874,"Bosques ribereños, Algarrobales, Palmares, Pastizales higrófilos, Herbazales halófilos",Umbelliferae,Eryngium echinatum, Urb.,"Fl. Bras. [Martius] 11(1): 305, 1879.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-echinatum
wfo-0000677877,Herbazales hidrófilos,Umbelliferae,Eryngium elegans, Cham. & Schltdl.,"Linnaea 1(3): 348, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-elegans
wfo-0000677888,Pastizales xerófilos,Umbelliferae,Eryngium eriophorum, Cham. & Schltdl.,"Linnaea 1(3): 342, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-eriophorum
wfo-0000677904,"Bosques higrófilos, Herbazales hidrófilos",Umbelliferae,Eryngium floribundum, Cham. & Schltdl.,"Linnaea 1(3): 345, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-floribundum
wfo-0000677967,"Algarrobales, Palmares, Matorrales xerófilos, Matorrales mesófilos, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Umbelliferae,Eryngium horridum, Malme,"Ark. Bot. 3(13): 15, pl. 1, f. 1, 1904.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-horridum
wfo-0000678047,"Matorrales xerófilos, Pastizales xerófilos",Umbelliferae,Eryngium luzulifolium, Cham. & Schltdl.,"Linnaea 1(3): 340, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-luzulifolium
wfo-0000678063,"Matorrales xerófilos, Pastizales xerófilos",Umbelliferae,Eryngium megapotamicum, Malme,"Ark. Bot. 3(13): 13, pl. 2, f. 3, 1904.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-megapotamicum
wfo-0000678064,Herbazales hidrófilos,Umbelliferae,Eryngium mesopotamicum, Pedersen,"Bonplandia (Corrientes) 9(3-4): 252, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-mesopotamicum
wfo-0000678085,"Ambientes ruderales, Ambientes urbanos, Algarrobales, Palmares, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Umbelliferae,Eryngium nudicaule, Lam.,"Encycl. [J. Lamarck & al.] 4(2): 759, 1798.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-nudicaule
wfo-0000678117,"Bosques ribereños, Bosques higrófilos, Palmares, Herbazales hidrófilos",Umbelliferae,Eryngium pandanifolium, Cham. & Schltdl.,"Linnaea 1(3): 336, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-pandanifolium
wfo-0000678168,"Matorrales xerófilos, Pastizales xerófilos",Umbelliferae,Eryngium pristis, Cham. & Schltdl.,"Linnaea 1(3): 337, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-pristis
wfo-0000678209,Pastizales xerófilos,Umbelliferae,Eryngium regnellii, Malme,"Ark. Bot. 3(13): 9, t. 3, f. 4, 1904.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-regnellii
wfo-0000678224,"Palmares, Matorrales xerófilos, Matorrales psamófilos, Pastizales xerófilos, Pastizales mesófilos",Umbelliferae,Eryngium sanguisorba, Cham. & Schltdl.,"Linnaea 1(3): 339, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-sanguisorba
wfo-0000678241,"Pastizales higrófilos, Herbazales hidrófilos",Umbelliferae,Eryngium serra, Cham. & Schltdl.,"Linnaea 1(3): 346, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-serra
wfo-0000678257,Herbazales hidrófilos,Umbelliferae,Eryngium stenophyllum, Urb.,"Fl. Bras. [Martius] 11(1): 330, 1879.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-stenophyllum
wfo-0000691487,Ambientes ruderales,Umbelliferae,Foeniculum vulgare, Mill.,"Gard. Dict., ed. 8. 2: s.n.,  Foeniculum no. 1, 1768.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/foeniculum-vulgare
wfo-0000719285,"Ambientes ruderales, Herbazales hidrófilos",Umbelliferae,Helosciadium nodiflorum, (L.) W.D.J.Koch,"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 12(1): 126, 1824.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/helosciadium-nodiflorum
wfo-0000361245,Herbazales hidrófilos,Umbelliferae,Lilaeopsis attenuata, (Hook. & Arn.) Fernald,"Rhodora 26: 94, 1924.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lilaeopsis-attenuata
wfo-0001251137,"Bosques higrófilos, Herbazales hidrófilos",Umbelliferae,Lilaeopsis brasiliensis, (Glaz.) Affolter,"Syst. Bot. Monogr. 6: 83, 1985.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lilaeopsis-brasiliensis
wfo-0000361216,"Herbazales hidrófilos, Dulce y salobre",Umbelliferae,Lilaeopsis carolinensis, J.M.Coult. & Rose,"Bot. Gaz. 24: 48, 1897.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lilaeopsis-carolinensis
wfo-0001251149,"Algarrobales, Pastizales xerófilos, Pastizales mesófilos, Herbazales halófilos",Umbelliferae,Notiosciadium pampicola, Speg.,"Comun. Mus. Nac. B. Aires 2: 80, 1924.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/notiosciadium-pampicola
wfo-0000384635,"Ambientes ruderales, Ambientes urbanos, Pastizales higrófilos",Umbelliferae,Oenanthe globulosa, L.,"Sp. Pl. [Linnaeus] 1: 255, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/oenanthe-globulosa
wfo-0000391752,"Ambientes ruderales, Ambientes urbanos",Umbelliferae,Pastinaca sativa, L.,"Sp. Pl. [Linnaeus] 1: 262, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pastinaca-sativa
wfo-0000409709,"Ambientes ruderales, Ambientes urbanos",Umbelliferae,Torilis arvensis, (Huds.) Link,"Enum. Hort. Berol. Alt. 1: 265, 1821.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/torilis-arvensis
wfo-0000411340,Ambientes ruderales,Umbelliferae,Torilis nodosa, (L.) Gaertn.,"Fruct. Sem. Pl. 1: 82, t. 20, f. 6, 1788.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/torilis-nodosa
wfo-0000421889,"Ambientes ruderales, Pastizales xerófilos",Umbelliferae,Visnaga daucoides, Gaertn.,"Fruct. Sem. Pl. 1: 92, t. 21, 1789.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/visnaga-daucoides
wfo-0000567455,"Bosques de quebradas, Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Urticaceae,Boehmeria cylindrica, (L.) Sw.,"Prodr. [O. P. Swartz] 34, 1788.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/boehmeria-cylindrica
wfo-0000473080,"Ambientes ruderales, Algarrobales, Matorrales mesófilos",Urticaceae,Parietaria debilis, G.Forst.,"Fl. Ins. Austr. 73, 1786.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parietaria-debilis
wfo-0000473199,"Ambientes urbanos, Bosques psamófilos",Urticaceae,Parietaria judaica, L.,"Sp. Pl., ed. 2. 2: 1492, 1763.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parietaria-judaica
wfo-0000416782,Bosques ribereños,Urticaceae,Urera aurantiaca, Wedd.,"Ann. Sci. Nat., Bot. sér. 3, 18: 201, 1852.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/urera-aurantiaca
wfo-0001143672,"Ambientes ruderales, Algarrobales, Palmares",Urticaceae,Urtica circularis, (Hicken) Sorarú,"Darwiniana 17: 277, 1972.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/urtica-circularis
wfo-0001143671,"Ambientes ruderales, Bosques ribereños, Palmares",Urticaceae,Urtica spatulata, Sm.,"Cycl. [A. Rees], (London ed.) 37: 550, n. 17, 1818.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/urtica-spatulata
wfo-0000416948,Ambientes ruderales,Urticaceae,Urtica urens, L.,"Sp. Pl. [Linnaeus] 2: 984, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/urtica-urens
wfo-0000950657,"Bosques serranos, Matorrales xerófilos, Matorrales mesófilos",Verbenaceae,Aloysia chamaedryfolia, Cham.,"Linnaea 7: 234, 1832.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/aloysia-chamaedryfolia
wfo-0000807639,Algarrobales,Verbenaceae,Aloysia decipiens, Ravenna,"Onira 11(4): 14, 2007.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/aloysia-decipiens
wfo-0000950823,"Bosques serranos, Algarrobales, Matorrales xerófilos, Matorrales mesófilos",Verbenaceae,Aloysia gratissima, (Gillies & Hook.) Tronc.,"Darwiniana 12: 527, 1962.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/aloysia-gratissima
wfo-0000951394,Bosques ribereños,Verbenaceae,Aloysia virgata, (Ruiz & Pav.) Pers.,"Syn. Pl. [Persoon] 2(1): 139, 1806.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/aloysia-virgata
wfo-0000867803,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques higrófilos, Bosques psamófilos, Palmares",Verbenaceae,Citharexylum montevidense, (Spreng.) Moldenke,"Phytologia 1: 17, 1933.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/citharexylum-montevidense
wfo-0000972674,Pastizales xerófilos,Verbenaceae,Glandularia aristigera, (S.Moore) Tronc.,"Darwiniana 14: 636, 1968.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-aristigera
wfo-0000835639,"Bosques higrófilos, Matorrales xerófilos, Pastizales higrófilos, Herbazales hidrófilos",Verbenaceae,Glandularia corymbosa, (Ruiz & Pav.) N.O&#39;Leary & P.Peralta,"Darwiniana 45(2): 219, 2007.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-corymbosa
wfo-0000972699,Pastizales xerófilos,Verbenaceae,Glandularia dissecta, (Willd. ex Spreng.) Schnack & Covas,"Darwiniana 6: 475, 1944.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-dissecta
wfo-0000972707,Herbazales hidrófilos,Verbenaceae,Glandularia hasslerana, (Briq.) Tronc.,"Darwiniana 19(2-4): 738, 1975.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-hasslerana
wfo-0000972708,"Bosques ribereños, Pastizales mesófilos",Verbenaceae,Glandularia herteri, (Moldenke) Tronc.,"Darwiniana 18: 319, 1974.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-herteri
wfo-0000920588,Pastizales xerófilos,Verbenaceae,Glandularia lobata, (Vell.) P.Peralta & V.Thode,"Rodriguésia 61(sup): 30, 2010.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-lobata
wfo-0000972725,"Bosques higrófilos, Pastizales higrófilos",Verbenaceae,Glandularia megapotamica, (Spreng.) Cabrera & G.Dawson,"Revista Mus. La Plata, Secc. Bot. 5: 357, 1944.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-megapotamica
wfo-0000972729,Pastizales xerófilos,Verbenaceae,Glandularia nana, (Moldenke) Tronc.,"Darwiniana 18: 319, 1974.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-nana
wfo-0000972733,"Palmares, Pastizales xerófilos, Pastizales mesófilos",Verbenaceae,Glandularia peruviana, (L.) Small,"Man. S.E. Fl. [Small] 1139, 1933.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-peruviana
wfo-0000972735,"Palmares, Pastizales xerófilos, Pastizales mesófilos",Verbenaceae,Glandularia platensis, (Spreng.) Schnack & Covas,"Darwiniana 6: 475, 1944.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-platensis
wfo-0000972751,"Ambientes ruderales, Ambientes urbanos, Palmares, Pastizales mesófilos, Herbazales psamófilos",Verbenaceae,Glandularia selloi, (Spreng.) Tronc.,"Darwiniana 13: 481, 1964.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-selloi
wfo-0000972752,Pastizales higrófilos,Verbenaceae,Glandularia sessilis, (Cham.) Tronc.,"Fl. Ilustr. Entre Rios 5: 247, 1979.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-sessilis
wfo-0000972757,"Matorrales xerófilos, Matorrales mesófilos",Verbenaceae,Glandularia subincana, Tronc.,"Darwiniana 13: 478, 1964.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/glandularia-subincana
