WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000928205,2945,Populus tremula,Fiodhad,0,,ga,IE,
wfo-0000928205,2946,Populus tremula,Poibleog chreathach,0,,ga,IE,
wfo-0000928384,2948,Populus alba,Poibleog gheal,1,,ga,IE,
wfo-0000928384,2949,Populus alba,Poibleag,0,,ga,IE,
wfo-0000928145,2951,Populus ×canescens,Poibleog liath,1,,ga,IE,
wfo-0000928101,2952,Populus deltoides,Poibleog ghallda,1,,ga,IE,
wfo-0000769725,2956,Potamogeton alpinus,Líobhógach dhearg,1,,ga,IE,
wfo-0000769744,2958,Potamogeton berchtoldii,Líobhógach bheag,1,,ga,IE,
wfo-0000728869,2960,Potamogeton coloratus,Liach eanaigh,1,,ga,IE,
wfo-0000769780,2962,Potamogeton crispus,Líobhógach chatach,1,,ga,IE,
wfo-0000769815,2964,Potamogeton filiformis,Líobhógach chaol,1,,ga,IE,
wfo-0000769826,2966,Potamogeton friesii,Líobhógach leata,1,,ga,IE,
wfo-0000769833,2968,Potamogeton gramineus,Líobhógach fhéarúil,1,,ga,IE,
wfo-0000769883,2970,Potamogeton lucens,Líobhógach lonrach,1,,ga,IE,
wfo-0000769905,2976,Potamogeton natans,Liach Bhríde,1,,ga,IE,
wfo-0000769905,2977,Potamogeton natans,Liachroda,0,,ga,IE,
wfo-0000769905,2978,Potamogeton natans,Duileasg na h-abhan,0,,ga,IE,
wfo-0000769905,2979,Potamogeton natans,Liachbrighide,0,,ga,IE,
wfo-0000752882,2981,Potamogeton obtusifolius,Líobhógach mhaol,1,,ga,IE,
wfo-0000769943,2983,Potamogeton pectinatus,Líobhógach fhinéiliúl,1,,ga,IE,
wfo-0000769945,2985,Potamogeton perfoliatus,Dréimire uisce,1,,ga,IE,
wfo-0000769953,2987,Potamogeton polygonifolius,Liach mhóna,1,,ga,IE,
wfo-0000769953,2988,Potamogeton polygonifolius,Duileasc abhann móna,0,,ga,IE,
wfo-0000769956,2990,Potamogeton praelongus,Líobhógach fhada,1,,ga,IE,
wfo-0000769966,2992,Potamogeton pusillus,Líobhógach mhion,1,,ga,IE,
wfo-0001017376,2994,Potentilla anglica,Néalfartach shraoilleach,1,,ga,IE,
wfo-0001016615,3000,Potentilla anserina,Briosclán,1,,ga,IE,
wfo-0001016615,3001,Potentilla anserina,Bliogarán,0,,ga,IE,
wfo-0001016615,3002,Potentilla anserina,Briosglán,0,,ga,IE,
wfo-0001016615,3003,Potentilla anserina,Fearbán,0,,ga,IE,
wfo-0001016615,3004,Potentilla anserina,Blioscán,0,,ga,IE,
wfo-0001016615,3005,Potentilla anserina,Briosc,0,,ga,IE,
wfo-0001016615,3006,Potentilla anserina,Brioscán,0,,ga,IE,
wfo-0001016615,3007,Potentilla anserina,Brioslóg,0,,ga,IE,
wfo-0001004690,3013,Potentilla erecta,Néalfartach,1,,ga,IE,
wfo-0001004690,3014,Potentilla erecta,Néanthartach,0,,ga,IE,
wfo-0001004690,3015,Potentilla erecta,Benedín,0,,ga,IE,
wfo-0001004690,3016,Potentilla erecta,Leanartach,0,,ga,IE,
wfo-0001004690,3017,Potentilla erecta,Neamhnaidh,0,,ga,IE,
wfo-0001004690,3018,Potentilla erecta,Lus na (or an) codlata,0,,ga,IE,
wfo-0001004690,3019,Potentilla erecta,Bárr braonán na gcon,0,,ga,IE,
wfo-0001004690,3020,Potentilla erecta,Mianfhartach,0,,ga,IE,
wfo-0001004690,3021,Potentilla erecta,Neamhain (Neamhna),0,,ga,IE,
wfo-0001004690,3022,Potentilla erecta,Nealfhartach,0,,ga,IE,
wfo-0001004690,3023,Potentilla erecta,Niamhnaid,0,,ga,IE,
wfo-0001004690,3024,Potentilla erecta,Néunartach,0,,ga,IE,
wfo-0000987238,3026,Potentilla fruticosa,Tor cúigmhéarach,1,,ga,IE,
wfo-0000991038,3028,Potentilla reptans,Cúig mhéar Mhuire,1,,ga,IE,
wfo-0000991038,3029,Potentilla reptans,Cúig-mhéarach,0,,ga,IE,
wfo-0000988128,3031,Potentilla sterilis,Sú talún bréige,1,,ga,IE,
wfo-0000988128,3032,Potentilla sterilis,Súgh-thalmhan seasc,0,,ga,IE,
wfo-0000482741,3035,Primula veris,Bainne bó bleachtáin,1,,ga,IE,
wfo-0000482741,3036,Primula veris,Bainne-bó-báine,0,,ga,IE,
wfo-0000482741,3037,Primula veris,Fleasc i mbeal bó,0,,ga,IE,
wfo-0000482741,3038,Primula veris,Seichearlan,0,,ga,IE,
wfo-0000482741,3039,Primula veris,Seicheirghin,0,,ga,IE,
wfo-0000482741,3040,Primula veris,Seicheirghlan,0,,ga,IE,
wfo-0000482741,3041,Primula veris,Bainne bó bleacht,0,,ga,IE,
wfo-0000482741,3042,Primula veris,Baine bó bleacht,0,,ga,IE,
wfo-0000482741,3043,Primula veris,Bó muc,0,,ga,IE,
wfo-0000482741,3044,Primula veris,Múiseán,0,,ga,IE,
wfo-0000482741,3045,Primula veris,Lusna múiseán,0,,ga,IE,
wfo-0000482741,3046,Primula veris,Seimhirín,0,,ga,IE,
wfo-0000482762,3052,Primula vulgaris,Sabhaircín,1,,ga,IE,
wfo-0000482762,3053,Primula vulgaris,Ba bleachtas,0,,ga,IE,
wfo-0000482762,3054,Primula vulgaris,Samhaircín,0,,ga,IE,
wfo-0000482762,3055,Primula vulgaris,Padhcán buidhe,0,,ga,IE,
wfo-0000482762,3056,Primula vulgaris,Buidheacán,0,,ga,IE,
wfo-0000482762,3057,Primula vulgaris,Soghradhach,0,,ga,IE,
wfo-0000482762,3058,Primula vulgaris,Baine bó bleacht,0,,ga,IE,
wfo-0000482762,3059,Primula vulgaris,Buidheachán bó bleacht,0,,ga,IE,
wfo-0000482762,3060,Primula vulgaris,Seimhirín,0,,ga,IE,
wfo-0000482762,3061,Primula vulgaris,Sobhrach (-bhairche),0,,ga,IE,
wfo-0000482762,3062,Primula vulgaris,Buíoc(h)án,0,,ga,IE,
wfo-0000482762,3063,Primula vulgaris,Neóinín buidhe,0,,ga,IE,
wfo-0000482762,3064,Primula vulgaris,Péacán buí,0,,ga,IE,
wfo-0000482762,6065,Primula vulgaris,Sobhaircín,0,,ga,IE,
wfo-0000283746,3072,Prunella vulgaris,Duán ceannchosach,1,,ga,IE,
wfo-0000283746,3073,Prunella vulgaris,Coinnleoir,0,,ga,IE,
wfo-0000283746,3074,Prunella vulgaris,Lus an chroidhe,0,,ga,IE,
wfo-0000283746,3075,Prunella vulgaris,Ceannabhán beag,0,,ga,IE,
wfo-0000283746,3076,Prunella vulgaris,Dubháinín an tseanchuis,0,,ga,IE,
wfo-0000283746,3077,Prunella vulgaris,Dubhán ceannchasach,0,,ga,IE,
wfo-0000283746,3078,Prunella vulgaris,Té na ngarrdhanta,0,,ga,IE,
wfo-0000283746,3079,Prunella vulgaris,Duainín an tseanchais,0,,ga,IE,
wfo-0000283746,3080,Prunella vulgaris,Dubhan-ceanchosach (-ain-ceanchosaigh),0,,ga,IE,
wfo-0000283746,3081,Prunella vulgaris,Té na ngarrantaí (or na gcailleach),0,,ga,IE,
wfo-0000283746,3082,Prunella vulgaris,Ténagarantai,0,,ga,IE,
wfo-0001005630,3085,Prunus avium,Crann silíní fiáin,1,,ga,IE,
wfo-0001005630,3086,Prunus avium,Sirís,0,,ga,IE,
wfo-0001005630,3087,Prunus avium,Seilín fhiadhain,0,,ga,IE,
wfo-0001005630,3088,Prunus avium,Cran-siris,0,,ga,IE,
wfo-0001005630,3089,Prunus avium,Crann sirise,0,,ga,IE,
wfo-0001005630,3090,Prunus avium,Silín,0,,ga,IE,
wfo-0001006731,3092,Prunus padus,Donnroisc,1,,ga,IE,
wfo-0001007437,3097,Prunus spinosa,Draighean,1,,ga,IE,
wfo-0001007437,3098,Prunus spinosa,Áirne,0,,ga,IE,
wfo-0001007437,3099,Prunus spinosa,Droíghion,0,,ga,IE,
wfo-0001007437,3100,Prunus spinosa,Droíghneán,0,,ga,IE,
wfo-0001007437,3101,Prunus spinosa,Áirneog,0,,ga,IE,
wfo-0001007437,3102,Prunus spinosa,Cosán,0,,ga,IE,
wfo-0001007437,3103,Prunus spinosa,Máthair an áirne,0,,ga,IE,
wfo-0001007437,3104,Prunus spinosa,Straith,0,,ga,IE,
wfo-0001007437,3105,Prunus spinosa,Draighean dubh or donn,0,,ga,IE,
wfo-0001007437,3106,Prunus spinosa,Tom draighin,0,,ga,IE,
wfo-0000284199,3108,Pseudorchis albida,Magairlín bán,1,,ga,IE,
wfo-0000284199,3109,Pseudorchis albida,Magairlín bán an tsléibhe,0,,ga,IE,
wfo-0000895236,3111,Puccinellia distans,Féar muirisce crom,0,,ga,IE,
wfo-0000895236,3112,Puccinellia distans,Cuise sgaoltebhlathach,0,,ga,IE,
wfo-0000895268,3114,Puccinellia fasciculata,Féar muirisce triopallach,1,,ga,IE,
wfo-0000895389,3118,Puccinellia maritima,Féar muirisce,1,,ga,IE,
wfo-0000895389,3119,Puccinellia maritima,Cuise muruisc,0,,ga,IE,
wfo-0000012754,3121,Pulicaria dysenterica,Lus buí na ndreancaidí,1,,ga,IE,
wfo-0000012754,3122,Pulicaria dysenterica,Lus buidhe na ndeanathairtí,0,,ga,IE,
wfo-0000012754,3123,Pulicaria dysenterica,Lus na gcoscart,0,,ga,IE,
wfo-0000012754,3124,Pulicaria dysenterica,Dreancaid díbeartach,0,,ga,IE,
wfo-0000012754,3125,Pulicaria dysenterica,Lus na ndreancaidí,0,,ga,IE,
wfo-0000012754,3126,Pulicaria dysenterica,Luibh (or Lus) na ndeargnataí,0,,ga,IE,
wfo-0000396088,2128,Pyrola media,Glasluibh bheag,1,,ga,IE,
wfo-0000396086,3130,Pyrola minor,Glasluibh mheánach,1,,ga,IE,
wfo-0000745473,3131,Pyrola rotundifolia subsp. maritima,Glasluibh chruinn,1,,ga,IE,
wfo-0001128963,3133,Pyrola rotundifolia var. rotundifolia,Glasluibh chruinn,1,,ga,IE,
wfo-0000292459,3136,Quercus petraea,Dair ghaelach,1,,ga,IE,
wfo-0000292459,3137,Quercus petraea,Rí na coille,0,,ga,IE,
wfo-0000292459,3138,Quercus petraea,Cran-daraigh,0,,ga,IE,
wfo-0000292459,3139,Quercus petraea,Crann darach (daraighe)(daróige),0,,ga,IE,
wfo-0000292459,3140,Quercus petraea,Railach,0,,ga,IE,
wfo-0000292459,3141,Quercus petraea,Tuilm,0,,ga,IE,
wfo-0000292858,3144,Quercus robur,Dair ghallda,1,,ga,IE,
wfo-0000292858,3145,Quercus robur,Cran-daraigh,0,,ga,IE,
wfo-0000733793,3147,Radiola linoides,Gathán lín,1,,ga,IE,
wfo-0000461396,3151,Ranunculus acris,Fearbán feír,1,,ga,IE,
wfo-0000461396,3152,Ranunculus acris,Cearbán feóir,0,,ga,IE,
wfo-0000461396,3153,Ranunculus acris,Fearbán feoir,0,,ga,IE,
wfo-0000461396,3154,Ranunculus acris,Cam an ime,0,,ga,IE,
wfo-0000461562,3157,Ranunculus bulbosus,Tuile thalún,1,,ga,IE,
wfo-0000461562,3158,Ranunculus bulbosus,Fuil talmhan,0,,ga,IE,
wfo-0000461562,3159,Ranunculus bulbosus,Tuile talmhan,0,,ga,IE,
wfo-0000461562,3160,Ranunculus bulbosus,Tuile-talmhuin,0,,ga,IE,
wfo-0000461139,3162,Ranunculus aquatilis,Néal uisce coiteann,1,,ga,IE,
wfo-0000461139,3163,Ranunculus aquatilis,Neul uisge,0,,ga,IE,
wfo-0000461139,3164,Ranunculus aquatilis,Fleanuisge,0,,ga,IE,
wfo-0000461139,3165,Ranunculus aquatilis,Niúl uisce,0,,ga,IE,
wfo-0000461139,3166,Ranunculus aquatilis,Fliodh uisce,0,,ga,IE,
wfo-0000461139,3167,Ranunculus aquatilis,Líon abhann,0,,ga,IE,
wfo-0000461317,3170,Ranunculus auricomus,Gruaig Mhuire,1,,ga,IE,
wfo-0000461317,3171,Ranunculus auricomus,Garbhlus na Móna,0,,ga,IE,
wfo-0000461317,3172,Ranunculus auricomus,Foloscain,0,,ga,IE,
wfo-0000461601,3174,Ranunculus baudotii,Néal uisce sáile,1,,ga,IE,
wfo-0000460611,3176,Ranunculus circinatus,Néal uisce righin,1,,ga,IE,
wfo-0000460611,3177,Ranunculus circinatus,Flidh uisce,0,,ga,IE,
wfo-0000460611,3178,Ranunculus circinatus,Fleann uisce,0,,ga,IE,
wfo-0000460611,3179,Ranunculus circinatus,Líon na hAbhann,0,,ga,IE,
wfo-0000460525,3181,Ranunculus flammula,Glasair léane bheag,1,,ga,IE,
wfo-0000460525,3182,Ranunculus flammula,Lasair léana,0,,ga,IE,
wfo-0000460525,3183,Ranunculus flammula,Luibh na Franncac,0,,ga,IE,
wfo-0000460525,3184,Ranunculus flammula,Glasiar léun,0,,ga,IE,
wfo-0000460503,3187,Ranunculus fluitans,Néal uisce abhann,1,,ga,IE,
wfo-0000461100,3189,Ranunculus hederaceus,Néal uisce eidhneach,1,,ga,IE,
wfo-0000463023,3191,Ranunculus lingua,Glasair léana mhór,1,,ga,IE,
wfo-0000462949,3193,Ranunculus omiophyllus,Néal uisce cruinn,1,,ga,IE,
wfo-0000463389,3195,Ranunculus peltatus,Néal uisce scéithe,1,,ga,IE,
wfo-0000463394,3197,Ranunculus penicillatus,Néal uisce bréige,1,,ga,IE,
wfo-0000463198,3201,Ranunculus repens,Fearbán (reatha),1,,ga,IE,
wfo-0000463198,3202,Ranunculus repens,Bairghin,0,,ga,IE,
wfo-0000463198,3203,Ranunculus repens,Crobh préacháin,0,,ga,IE,
wfo-0000463198,3204,Ranunculus repens,Fearbóg,0,,ga,IE,
wfo-0000463198,3205,Ranunculus repens,Gurradh préachán,0,,ga,IE,
wfo-0000463300,3207,Ranunculus sceleratus,Toircheas fiáin,1,,ga,IE,
wfo-0000463300,3208,Ranunculus sceleratus,Torachas biadhain,0,,ga,IE,
wfo-0000461462,3210,Ranunculus tripartitus,Néal uisce na dtrí chluas,1,,ga,IE,
wfo-0000402425,3214,Raphanus raphanistrum,Meacan raidigh,1,,ga,IE,
wfo-0000402425,3215,Raphanus raphanistrum,Currán dearg,0,,ga,IE,
wfo-0000402425,3216,Raphanus raphanistrum,Fiadh roidis,0,,ga,IE,
wfo-0000402425,3217,Raphanus raphanistrum,Corrán dearg,0,,ga,IE,
wfo-0000735896,3219,Raphanus raphanistrum subsp. maritimus,Meacan mara,1,,ga,IE,
wfo-0000462056,3221,Reseda alba,Buí geal,1,,ga,IE,
wfo-0000462704,3226,Reseda luteola,Buí mór,1,,ga,IE,
wfo-0000462704,3227,Reseda luteola,Ruadhchán,0,,ga,IE,
wfo-0000462704,3228,Reseda luteola,Ruadhchán buidhe,0,,ga,IE,
wfo-0000462704,3229,Reseda luteola,Buidhe mór,0,,ga,IE,
wfo-0000462704,3230,Reseda luteola,Buidhemór,0,,ga,IE,
wfo-0000460239,3233,Rhamnus cathartica,Paide bréan,1,,ga,IE,
wfo-0000460239,3234,Rhamnus cathartica,Ramhdhraighean,0,,ga,IE,
wfo-0000460239,3235,Rhamnus cathartica,Maide bréan,0,,ga,IE,
wfo-0000460239,3236,Rhamnus cathartica,Bréan-ubhall,0,,ga,IE,
wfo-0000747233,3241,Rhinanthus minor,Gliográn,1,,ga,IE,
wfo-0000747233,3242,Rhinanthus minor,Boilgeáin,0,,ga,IE,
wfo-0000747233,3243,Rhinanthus minor,Maothlán móna,0,,ga,IE,
wfo-0000747233,3244,Rhinanthus minor,Bodach gliogair,0,,ga,IE,
wfo-0000747233,3245,Rhinanthus minor,Gliogarán,0,,ga,IE,
wfo-0000747233,3246,Rhinanthus minor,Míl-ghabhair,0,,ga,IE,
wfo-0000747233,3247,Rhinanthus minor,Lus an giolla,0,,ga,IE,
wfo-0000747233,3248,Rhinanthus minor,Lus riabhach,0,,ga,IE,
wfo-0000747233,3249,Rhinanthus minor,Bodán cloigín,0,,ga,IE,
wfo-0000399342,3251,Rhodiola rosea,Lus na laoch,1,,ga,IE,
wfo-0000399342,3252,Rhodiola rosea,Rós lus,0,,ga,IE,
wfo-0000400178,3254,Rhododendron ponticum,Róslabhras,1,,ga,IE,
wfo-0000400178,3255,Rhododendron ponticum,Ródaideandrón fiáin,0,,ga,IE,
wfo-0000513576,3257,Rhynchospora alba,Gobsheisc,1,,ga,IE,
wfo-0000516673,3259,Rhynchospora fusca,Gobsheisc rua,1,,ga,IE,
wfo-0000405161,3261,Ribes nigrum,Cuirín dubh,1,,ga,IE,
wfo-0000405161,3262,Ribes nigrum,Raosar dubh,0,,ga,IE,
wfo-0000405161,3263,Ribes nigrum,Srionán dubh,0,,ga,IE,
wfo-0000405161,3264,Ribes nigrum,Dearcóg dubh,0,,ga,IE,
wfo-0000405218,3267,Ribes rubrum,Cuirín dearg,0,,ga,IE,
wfo-0000405218,3268,Ribes rubrum,Raosar dearg,0,,ga,IE,
wfo-0000405218,3269,Ribes rubrum,Srionán dearg,0,,ga,IE,
wfo-0000405218,3270,Ribes rubrum,Dearcóg dearg,0,,ga,IE,
wfo-0000405193,3272,Ribes uva-crispa,Spíonán,1,,ga,IE,
wfo-0000405193,3273,Ribes uva-crispa,Spiúnán,0,,ga,IE,
wfo-0000405193,3274,Ribes uva-crispa,Spriúnán,0,,ga,IE,
wfo-0000405193,3275,Ribes uva-crispa,Grosaid,0,,ga,IE,
wfo-0000405193,3276,Ribes uva-crispa,Spionóg,0,,ga,IE,
wfo-0000405193,3277,Ribes uva-crispa,Ifin,0,,ga,IE,
wfo-0000405193,3278,Ribes uva-crispa,Crann spíonáin,0,,ga,IE,
wfo-0000405193,3279,Ribes uva-crispa,Groiseog,0,,ga,IE,
wfo-0000405193,3280,Ribes uva-crispa,Iphin,0,,ga,IE,
wfo-0000405193,3281,Ribes uva-crispa,Iphín,0,,ga,IE,
wfo-0000405193,3282,Ribes uva-crispa,Sceach spíonán,0,,ga,IE,
wfo-0000405193,3283,Ribes uva-crispa,Tor spíonán,0,,ga,IE,
wfo-0000399575,3286,Rorippa amphibia,Biolar buí mór,1,,ga,IE,
wfo-0000399575,3287,Rorippa amphibia,Biolar curraigh,0,,ga,IE,
wfo-0000399609,3289,Rorippa islandica,Biolar buí na Boirne,1,,ga,IE,
wfo-0000399555,3291,Rorippa palustris,Biolar buí corraigh,1,,ga,IE,
wfo-0000399565,3293,Rorippa sylvestris,Biolar buí reatha,1,,ga,IE,
wfo-0000399565,3294,Rorippa sylvestris,Biolar coilleadh,0,,ga,IE,
wfo-0000985731,3296,Rosa agrestis,Dris chumhra gheal,1,,ga,IE,
wfo-0001004521,3299,Rosa arvensis,Rós léana,1,,ga,IE,
wfo-0001009356,3301,Rosa caesia,Feirdhris bhog,1,,ga,IE,
wfo-0001011707,3308,Rosa canina,Feirdhris,1,,ga,IE,
wfo-0001011707,3309,Rosa canina,Rós cú,0,,ga,IE,
wfo-0001011707,3310,Rosa canina,Sgeach mhadra,0,,ga,IE,
wfo-0001011707,3311,Rosa canina,Con-rós (or Conrós),0,,ga,IE,
wfo-0001011707,3312,Rosa canina,Oireachas,0,,ga,IE,
wfo-0001011707,3313,Rosa canina,Sceach mhadraidh,0,,ga,IE,
wfo-0001011707,3314,Rosa canina,Coindris,0,,ga,IE,
wfo-0000984236,3316,Rosa micrantha,Dris chumhra bheag,1,,ga,IE,
wfo-0000998132,3319,Rosa mollis,Rós bog,1,,ga,IE,
wfo-0001018829,3321,Rosa obtusifolia,Feirdhris mhaolduilleach,1,,ga,IE,
wfo-0001008670,3324,Rosa pimpinellifolia,Briúlán,1,,ga,IE,
wfo-0001008670,3325,Rosa pimpinellifolia,Rós fiáin,0,,ga,IE,
wfo-0001008670,3326,Rosa pimpinellifolia,Stancán,0,,ga,IE,
wfo-0001004321,3328,Rosa rubiginosa,Dris chumhra,1,,ga,IE,
wfo-0001004321,3329,Rosa rubiginosa,Sgeach-chumhra,0,,ga,IE,
wfo-0001004321,3330,Rosa rubiginosa,Forrdris,0,,ga,IE,
wfo-0001004321,3331,Rosa rubiginosa,Foirdhris,0,,ga,IE,
wfo-0001004321,3332,Rosa rubiginosa,Fordhris,0,,ga,IE,
wfo-0001006828,3334,Rosa sherardii,Rós Shioraird,1,,ga,IE,
wfo-0001002631,3336,Rosa stylosa,Rós stíleach,1,,ga,IE,
wfo-0000994255,3339,Rosa tomentosa,Rós clúmhach,1,,ga,IE,
wfo-0000298572,3341,Rubia peregrina,Garbhlus na Boirne,1,,ga,IE,
wfo-0000298572,3342,Rubia peregrina,Madar,0,,ga,IE,
wfo-0001007404,3344,Rubus caesius,Eithreog,1,,ga,IE,
wfo-0001007404,3345,Rubus caesius,Gorm dhearc,0,,ga,IE,
wfo-0001001132,3347,Rubus chamaemorus,Eithreog shléibhe,1,,ga,IE,
wfo-0001001132,3348,Rubus chamaemorus,Lus na nEithreóg,0,,ga,IE,
wfo-0001001132,3349,Rubus chamaemorus,Eireag,0,,ga,IE,
wfo-0001004881,3355,Rubus fruticosus,Dris,0,,ga,IE,
wfo-0001004881,3356,Rubus fruticosus,Sceach,0,,ga,IE,
wfo-0001004881,3357,Rubus fruticosus,Smear dubh,0,,ga,IE,
wfo-0001004881,3358,Rubus fruticosus,Driseóg,0,,ga,IE,
wfo-0001004881,3359,Rubus fruticosus,Dreasóg,0,,ga,IE,
wfo-0001004881,3360,Rubus fruticosus,Smeur,0,,ga,IE,
wfo-0001004881,3361,Rubus fruticosus,Sméire,0,,ga,IE,
wfo-0001004881,3362,Rubus fruticosus,Foirdhreis,0,,ga,IE,
wfo-0001004881,3363,Rubus fruticosus,Sméir-dhris,0,,ga,IE,
wfo-0001004881,3364,Rubus fruticosus,Sméardhris,0,,ga,IE,
wfo-0001004881,3365,Rubus fruticosus,Sméirdhris,0,,ga,IE,
wfo-0001004881,3366,Rubus fruticosus,Sgeach,0,,ga,IE,
wfo-0001004881,3367,Rubus fruticosus,Fordhris,0,,ga,IE,
wfo-0000994356,3371,Rubus idaeus,Sú craobh,1,,ga,IE,
wfo-0000994356,3372,Rubus idaeus,Súghchraobh,0,,ga,IE,
wfo-0000994356,3373,Rubus idaeus,Sobha craobh,0,,ga,IE,
wfo-0000994356,3374,Rubus idaeus,Subh-chraobh,0,,ga,IE,
wfo-0001016374,3375,Rubus saxatilis,Stone bramble,0,,ga,IE,
wfo-0001016374,3376,Rubus saxatilis,Stoneberry,0,,ga,IE,
wfo-0001016374,3377,Rubus saxatilis,Sú na mban mín,0,,ga,IE,
wfo-0001016374,3378,Rubus saxatilis,Crúíbíní,0,,ga,IE,
wfo-0001016374,3379,Rubus saxatilis,Súgh na mban mín,0,,ga,IE,
wfo-0000403595,3388,Rumex acetosa,Samhadh bó,1,,ga,IE,
wfo-0000403595,3389,Rumex acetosa,Samhadh,0,,ga,IE,
wfo-0000403595,3390,Rumex acetosa,Bileoga milse,0,,ga,IE,
wfo-0000403595,3391,Rumex acetosa,Ribleachán,0,,ga,IE,
wfo-0000403595,3392,Rumex acetosa,Puinneóg,0,,ga,IE,
wfo-0000403595,3393,Rumex acetosa,Puineoga,0,,ga,IE,
wfo-0000403595,3394,Rumex acetosa,Sealgan,0,,ga,IE,
wfo-0000403595,3395,Rumex acetosa,Samh,0,,ga,IE,
wfo-0000403595,3396,Rumex acetosa,Sobha,0,,ga,IE,
wfo-0000403595,3397,Rumex acetosa,Sámha bo,0,,ga,IE,
wfo-0000403595,3398,Rumex acetosa,Sámha,0,,ga,IE,
wfo-0000403586,3404,Rumex acetosella,Samhadh caorach,1,,ga,IE,
wfo-0000403586,3405,Rumex acetosella,Ruanaidh,0,,ga,IE,
wfo-0000403586,3406,Rumex acetosella,Pluirín seangan,0,,ga,IE,
wfo-0000403640,3410,Rumex conglomeratus,Copóg thriopallach,1,,ga,IE,
wfo-0000403640,3411,Rumex conglomeratus,Copóg ghéar,0,,ga,IE,
wfo-0000403671,3415,Rumex crispus,Copóg chatach,1,,ga,IE,
wfo-0000403671,3416,Rumex crispus,Copóg sráide,0,,ga,IE,
wfo-0000403529,3420,Rumex hydrolapathum,Copóg uisce,1,,ga,IE,
wfo-0000403529,3421,Rumex hydrolapathum,Copóg mhór uisce,0,,ga,IE,
wfo-0000403529,3422,Rumex hydrolapathum,Bior-chopóg,0,,ga,IE,
wfo-0000403949,3424,Rumex maritimus,Copóg bhuí,1,,ga,IE,
wfo-0000403904,3430,Rumex obtusifolius,Copóg shráide,1,,ga,IE,
wfo-0000403904,3431,Rumex obtusifolius,Bileóg sráide,0,,ga,IE,
wfo-0000403904,3432,Rumex obtusifolius,Cupóg sráide,0,,ga,IE,
wfo-0000404086,3434,Rumex pulcher,Copóg chumtha,1,,ga,IE,
wfo-0000404004,3436,Rumex sanguineus,Copóg choille,1,,ga,IE,
wfo-0000400090,3438,Rumex tenuifolius,Samhadh caorach caol,1,,ga,IE,
wfo-0000733703,3440,Ruppia cirrhosa,Scothóga uisce,1,,ga,IE,
wfo-0000770081,3442,Ruppia maritima,Scothóga mara,1,,ga,IE,
wfo-0000438405,3445,Sagina apetala,Mongán lom,1,,ga,IE,
wfo-0000438405,3446,Sagina apetala,Lus na bpéarlaí,0,,ga,IE,
wfo-0000438539,3448,Sagina maritima,Mongán mara,1,,ga,IE,
wfo-0000438470,3451,Sagina nodosa,Mongán gluineach,1,,ga,IE,
wfo-0000438492,3453,Sagina procumbens,Mongán sinte,1,,ga,IE,
wfo-0000438234,3455,Sagina subulata,Mongán móna,1,,ga,IE,
wfo-0000738109,3457,Sagittaria sagittifolia,Rinn saighde,1,,ga,IE,
wfo-0000435635,3461,Salicornia europaea,Lus na gloine,1,,ga,IE,
wfo-0000435635,3462,Salicornia europaea,Praiseach na mar,0,,ga,IE,
wfo-0000929085,3469,Salix alba,Saileach bhán,1,,ga,IE,
wfo-0000929085,3470,Salix alba,Saileóg,0,,ga,IE,
wfo-0000928969,3472,Salix aurita,Crann sníofa,1,,ga,IE,
wfo-0000928969,3473,Salix aurita,Sliotharnach,0,,ga,IE,
wfo-0000928969,3474,Salix aurita,Crann sníomhtha,0,,ga,IE,
wfo-0000928969,3475,Salix aurita,Saileán,0,,ga,IE,
wfo-0000929313,3481,Salix caprea,Sailchearnach,1,,ga,IE,
wfo-0000929313,3482,Salix caprea,Saileog,0,,ga,IE,
wfo-0000929149,3490,Salix cinerea,Saileach liath,1,,ga,IE,
wfo-0000929149,3491,Salix cinerea,Crann sríomtha,0,,ga,IE,
wfo-0000929149,3492,Salix cinerea,Crann sníomhtha,0,,ga,IE,
wfo-0000928469,3494,Salix fragilis,Saileach bhriosc,1,,ga,IE,
wfo-0000928469,3495,Salix fragilis,Gad sailí,0,,ga,IE,
wfo-0000928687,3497,Salix pentandra,Saileach labhrais,1,,ga,IE,
wfo-0000930408,3499,Salix purpurea,Saileach chorcra,1,,ga,IE,
wfo-0000929571,3503,Salix triandra,Saileach na dtrí bhall,1,,ga,IE,
wfo-0000929391,3507,Salix viminalis,Saileánach,1,,ga,IE,
wfo-0000929391,3508,Salix viminalis,Gallshaileach,0,,ga,IE,
wfo-0000929391,3509,Salix viminalis,Maothán,0,,ga,IE,
wfo-0000929391,3510,Salix viminalis,Fineamhain,0,,ga,IE,
wfo-0000929391,3511,Salix viminalis,Bior-ghas,0,,ga,IE,
wfo-0000929391,3512,Salix viminalis,Suileasc,0,,ga,IE,
wfo-0000929391,3513,Salix viminalis,Tuigíos,0,,ga,IE,
wfo-0000929391,3514,Salix viminalis,Fualascach,0,,ga,IE,
wfo-0000929391,3515,Salix viminalis,Gallsaileach,0,,ga,IE,
wfo-0000929391,3516,Salix viminalis,Slat sailí,0,,ga,IE,
wfo-0000929391,3517,Salix viminalis,Biorraide,0,,ga,IE,
wfo-0000929391,3518,Salix viminalis,Féith,0,,ga,IE,
