wfo_id,identifier,bibliographicCitation,creator,date,URL,coreId
wfo-0001075848,urn:kew.org:ftea:spec:ref:31055,"Polh. & Wiens in Upland Kenya Wild Flowers, ed. 2: 158 (1994)",Polh. & Wiens,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552273-1#bibliography,urn:lsid:ipni.org:names:552273-1
wfo-0001075848,urn:kew.org:ftea:spec:ref:31056,"Polh. & Wiens in Mistletoes Afr.: 294, photo. 134, fig. 36A–B (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552273-1#bibliography,urn:lsid:ipni.org:names:552273-1
wfo-0001247820,urn:kew.org:ftea:spec:ref:31057,"Polh. & Wiens, Mistletoes Afr.: 295, fig. 41C (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1003151-1#bibliography,urn:lsid:ipni.org:names:1003151-1
wfo-0001247821,urn:kew.org:ftea:spec:ref:31059,"Engl. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 20: 133 (1894)",Engl.,1894,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552564-1#bibliography,urn:lsid:ipni.org:names:552564-1
wfo-0001247821,urn:kew.org:ftea:spec:ref:31060,"Engl. in Die Pflanzenwelt Ost-Afrikas und der Nachbargebiete, Theile C: 167, t. 19H–L (1895).",Engl.,1895,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552564-1#bibliography,urn:lsid:ipni.org:names:552564-1
wfo-0001247821,urn:kew.org:ftea:spec:ref:31061,"Sprague in Flora of Tropical Africa 6(1): 409 (1911), excl. specim. Kirk.",Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552564-1#bibliography,urn:lsid:ipni.org:names:552564-1
wfo-0001247821,urn:kew.org:ftea:spec:ref:31062,"Peter, Flora von Deutsch-Ostafrika 2: 182 (1932), excl. specim. ex L. Victoria.",Peter,1932,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552564-1#bibliography,urn:lsid:ipni.org:names:552564-1
wfo-0001247821,urn:kew.org:ftea:spec:ref:31063,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 293 (1949), pro parte.",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552564-1#bibliography,urn:lsid:ipni.org:names:552564-1
wfo-0001247821,urn:kew.org:ftea:spec:ref:31064,"Polh. & Wiens, Mistletoes Afr.: 296 (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552564-1#bibliography,urn:lsid:ipni.org:names:552564-1
wfo-0001075868,urn:kew.org:ftea:spec:ref:31065,"Polh. & Wiens in Novon 7: 279, fig. 2F–L (1997)",Polh. & Wiens,1997,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:997536-1#bibliography,urn:lsid:ipni.org:names:997536-1
wfo-0001075868,urn:kew.org:ftea:spec:ref:31066,"Polh. & Wiens, Mistletoes Afr.: 297, photo. 11B, 13, fig. 38C (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:997536-1#bibliography,urn:lsid:ipni.org:names:997536-1
wfo-0001247824,urn:kew.org:ftea:spec:ref:31067,"Polh. & Wiens, Mistletoes Afr.: 299, fig. 38B (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1003154-1#bibliography,urn:lsid:ipni.org:names:1003154-1
wfo-0001075076,urn:kew.org:ftea:spec:ref:31068,"Polh. & Wiens, Mistletoes Afr.: 300, fig. 39A–B (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1003156-1#bibliography,urn:lsid:ipni.org:names:1003156-1
wfo-0001074281,urn:kew.org:ftea:spec:ref:31069,"Engl. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 20: 133 (1894)",Engl.,1894,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552393-1#bibliography,urn:lsid:ipni.org:names:552393-1
wfo-0001074281,urn:kew.org:ftea:spec:ref:31070,"Engl. in Die Pflanzenwelt Ost-Afrikas und der Nachbargebiete, Theile C: 167 (1895).",Engl.,1895,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552393-1#bibliography,urn:lsid:ipni.org:names:552393-1
wfo-0001074281,urn:kew.org:ftea:spec:ref:31071,Sprague in Flora of Tropical Africa 6(1): 408 (1911).,Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552393-1#bibliography,urn:lsid:ipni.org:names:552393-1
wfo-0001074281,urn:kew.org:ftea:spec:ref:31072,"Peter, Flora von Deutsch-Ostafrika 2: 182 (1932), excl. specim. ex Rwanda.",Peter,1932,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552393-1#bibliography,urn:lsid:ipni.org:names:552393-1
wfo-0001074281,urn:kew.org:ftea:spec:ref:31073,"Polh. & Wiens in Upland Kenya Wild Flowers, ed. 2: 158 (1994)",Polh. & Wiens,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552393-1#bibliography,urn:lsid:ipni.org:names:552393-1
wfo-0001074281,urn:kew.org:ftea:spec:ref:31074,"Polh. & Wiens in Mistletoes Afr.: 301, fig. 36C (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552393-1#bibliography,urn:lsid:ipni.org:names:552393-1
wfo-0001075023,urn:kew.org:ftea:spec:ref:31075,"Polh. & Wiens, Mistletoes Afr.: 301, fig. 36D (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1003158-1#bibliography,urn:lsid:ipni.org:names:1003158-1
wfo-0001247827,urn:kew.org:ftea:spec:ref:31076,"Engl. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 30: 304 (1901).",Engl.,1901,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552379-1#bibliography,urn:lsid:ipni.org:names:552379-1
wfo-0001247827,urn:kew.org:ftea:spec:ref:31077,Sprague in Flora of Tropical Africa 6(1): 407 (1911).,Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552379-1#bibliography,urn:lsid:ipni.org:names:552379-1
wfo-0001247827,urn:kew.org:ftea:spec:ref:31078,"Flora von Deutsch-Ostafrika 2: 182 (1932), excl. Peter 44125.",Peter,1932,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552379-1#bibliography,urn:lsid:ipni.org:names:552379-1
wfo-0001247827,urn:kew.org:ftea:spec:ref:31079,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 293 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552379-1#bibliography,urn:lsid:ipni.org:names:552379-1
wfo-0001247827,urn:kew.org:ftea:spec:ref:31080,"Polh. & Wiens, Mistletoes Afr.: 302, fig. 36E, 40C (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552379-1#bibliography,urn:lsid:ipni.org:names:552379-1
wfo-0001239577,urn:kew.org:ftea:spec:ref:31081,"Polh. & Wiens in Novon 7: 278, fig. 2D–E (1997)",Polh. & Wiens,1997,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:997534-1#bibliography,urn:lsid:ipni.org:names:997534-1
wfo-0001239577,urn:kew.org:ftea:spec:ref:31082,"Polh. & Wiens, Mistletoes Afr.: 302, fig. 36F, 40B (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:997534-1#bibliography,urn:lsid:ipni.org:names:997534-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31083,"Engl. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 40: 542 (1908).",Engl.,1908,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31084,Sprague in Flora of Tropical Africa 6(1): 404 (1911),Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31085,Sprague in Fl. Cap. 5(2): 130 (1915).,Sprague,1915,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31086,"Balle in Flore du Congo Belge et du Ruanda-Urundi, 1: 380 (1948).",Balle,1948,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31087,"Robyns, Flore des Spermatophytes du Parc National Albert 1: 106 (1948).",Robyns,1948,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31088,"Wiens & Tölken in Flora of Southern Africa 10(1): 45, fig. 16/3 (1979).",Wiens & Tölken,1979,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31089,"Polh. & Wiens in Upland Kenya Wild Flowers, ed. 2: 158 (1994)",Polh. & Wiens,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425052,urn:kew.org:ftea:spec:ref:31090,"Polh. & Wiens in Mistletoes Afr.: 303, photo. 137, fig. 40D (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552304-1#bibliography,urn:lsid:ipni.org:names:552304-1
wfo-0000425064,urn:kew.org:ftea:spec:ref:31091,"Polh. & Wiens in Novon 7: 279, fig. 2A–C (1997)",Polh. & Wiens,1997,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:997535-1#bibliography,urn:lsid:ipni.org:names:997535-1
wfo-0000425064,urn:kew.org:ftea:spec:ref:31092,"Polh. & Wiens, Mistletoes Afr.: 303, fig. 40A (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:997535-1#bibliography,urn:lsid:ipni.org:names:997535-1
wfo-0001074280,urn:kew.org:ftea:spec:ref:31093,Tiegh. in Bull. Soc. Bot. Fr. 43: 190 (1896).,Tiegh.,1896,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552344-1#bibliography,urn:lsid:ipni.org:names:552344-1
wfo-0001074280,urn:kew.org:ftea:spec:ref:31094,Sprague in Flora of Tropical Africa 6(1): 405 (1911).,Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552344-1#bibliography,urn:lsid:ipni.org:names:552344-1
wfo-0001074280,urn:kew.org:ftea:spec:ref:31095,"Engl. & K. Krause in A. Engler & K. Prantl, Die Natürlischen Pflanzenfamilien, ed. 2, 16B: 203, fig. 102A–J (1935).",Engl. & K. Krause,1935,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552344-1#bibliography,urn:lsid:ipni.org:names:552344-1
wfo-0001074280,urn:kew.org:ftea:spec:ref:31096,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 292 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552344-1#bibliography,urn:lsid:ipni.org:names:552344-1
wfo-0001074280,urn:kew.org:ftea:spec:ref:31097,"Polh. & Wiens, Mistletoes Afr.: 304, photos 138A–B, fig. 41D (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552344-1#bibliography,urn:lsid:ipni.org:names:552344-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31098,"Engl. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 20: 132 (1894).",Engl.,1894,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31099,"Sprague in Flora of Tropical Africa 6(1): 407 (1911), excl. syn. V. taenioides.",Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31100,"Cufod., Enumeratio Plantarum Aethiopiae Spermatophyta (Supplement in Bull. Jard. Bot. Brux.) p. 34 (1953).",Cufod.,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31101,"A.D.Q. Agnew, Upland Kenya Wild Flowers p. 334, fig. on 327 (1974).",A.D.Q. Agnew,1974,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31102,"Blundell, Wild Fl. E. Afr.: 127 (1987), excl. syn.",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31103,"M.G. Gilbert in Fl. Ethiopia 3: 377, fig. 115.3.1–2 (1990).",M.G. Gilbert,1990,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31104,"Polh. & Wiens in Upland Kenya Wild Flowers, ed. 2: 158, t. 56 (1994)",Polh. & Wiens,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0001247828,urn:kew.org:ftea:spec:ref:31105,"Polh. & Wiens in Mistletoes Afr.: 305, fig. 39C (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552541-1#bibliography,urn:lsid:ipni.org:names:552541-1
wfo-0000424927,urn:kew.org:ftea:spec:ref:31106,"Sprague in Bulletin of Miscellaneous Information, Kew 1911: 184 (June 1911)",Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552547-1#bibliography,urn:lsid:ipni.org:names:552547-1
wfo-0000424927,urn:kew.org:ftea:spec:ref:31107,Sprague in Flora of Tropical Africa 6(1): 406 (Oct. 1911).,Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552547-1#bibliography,urn:lsid:ipni.org:names:552547-1
wfo-0000424927,urn:kew.org:ftea:spec:ref:31108,"A. Engler & O. Drude, Die Vegetation Der Erde, IX, Pflanzenwelt Afrikas 3(1): 109, fig. 71K–M (1915).",Engl. & Drude,1915,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552547-1#bibliography,urn:lsid:ipni.org:names:552547-1
wfo-0000424927,urn:kew.org:ftea:spec:ref:31109,"Peter, Flora von Deutsch-Ostafrika 2: 181 (1932).",Peter,1932,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552547-1#bibliography,urn:lsid:ipni.org:names:552547-1
wfo-0000424927,urn:kew.org:ftea:spec:ref:31110,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 293 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552547-1#bibliography,urn:lsid:ipni.org:names:552547-1
wfo-0000424927,urn:kew.org:ftea:spec:ref:31111,"Polh. & Wiens, Mistletoes Afr.: 306, fig. 38A (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552547-1#bibliography,urn:lsid:ipni.org:names:552547-1
wfo-0000611786,urn:kew.org:ftea:spec:ref:31191,"Brylska & Lisowski in Polish Bot. Sudies 1: 117, fig. 1–14 (1990).",Brylska & Lisowski,1990,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:960674-1#bibliography,urn:lsid:ipni.org:names:960674-1
wfo-0000610591,urn:kew.org:ftea:spec:ref:31192,Lock in Kew Bulletin 53: 885 (1998).,Lock,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1004859-1#bibliography,urn:lsid:ipni.org:names:1004859-1
wfo-0000610465,urn:kew.org:ftea:spec:ref:31193,Lock in Kew Bulletin 53: 883 (1998).,Lock,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1004858-1#bibliography,urn:lsid:ipni.org:names:1004858-1
wfo-0000609957,urn:kew.org:ftea:spec:ref:31194,Büttner in Verh. Bot. Ver. Brandenb. 31: 71 (1890).,Büttner,1890,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871402-1#bibliography,urn:lsid:ipni.org:names:871402-1
wfo-0000609957,urn:kew.org:ftea:spec:ref:31195,N.E. Br. in Flora of Tropical Africa 8: 23 (1901).,N.E. Br.,1901,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871402-1#bibliography,urn:lsid:ipni.org:names:871402-1
wfo-0000609957,urn:kew.org:ftea:spec:ref:31196,"Malme in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 48: 298 (1912).",Malme,1912,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871402-1#bibliography,urn:lsid:ipni.org:names:871402-1
wfo-0000609957,urn:kew.org:ftea:spec:ref:31197,"J. Lewis in Fl. Cameroun 22: 46, t. 6/1–4 (1981) pro parte.",J. Lewis,1981,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871402-1#bibliography,urn:lsid:ipni.org:names:871402-1
wfo-0000609957,urn:kew.org:ftea:spec:ref:31198,"J. Lewis & Oberm. in Flora of Southern Africa 4(2): 4, fig. 1/1 (1985) pro parte.",J. Lewis & Oberm.,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871402-1#bibliography,urn:lsid:ipni.org:names:871402-1
wfo-0000608858,urn:kew.org:ftea:spec:ref:31199,N.E. Br. in Flora of Tropical Africa 8: 11 (1901).,N.E. Br.,1901,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871336-1#bibliography,urn:lsid:ipni.org:names:871336-1
wfo-0000608858,urn:kew.org:ftea:spec:ref:31200,Hepper in Kew Bulletin 21: fig. 2/9–10 (1968).,Hepper,1968,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871336-1#bibliography,urn:lsid:ipni.org:names:871336-1
wfo-0000611040,urn:kew.org:ftea:spec:ref:31201,N.E. Br. in Fl. Cap. 7: 5 (1897).,N.E. Br.,1897,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871477-1#bibliography,urn:lsid:ipni.org:names:871477-1
wfo-0000611040,urn:kew.org:ftea:spec:ref:31202,"Malme in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 48: 299 (1912).",Malme,1912,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871477-1#bibliography,urn:lsid:ipni.org:names:871477-1
wfo-0000611040,urn:kew.org:ftea:spec:ref:31203,"J. Lewis & Oberm. in Flora of Southern Africa 4(2): 7, fig. 1/3, t. 1/2 (1985).",J. Lewis & Oberm.,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871477-1#bibliography,urn:lsid:ipni.org:names:871477-1
wfo-0000612718,urn:kew.org:ftea:spec:ref:31204,N.E. Br. in Flora of Tropical Africa 8: 16 (1901-June).,N.E. Br.,1901,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871600-1#bibliography,urn:lsid:ipni.org:names:871600-1
wfo-0000612718,urn:kew.org:ftea:spec:ref:31205,Hepper in Kew Bulletin 21: 424 (1968).,Hepper,1968,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871600-1#bibliography,urn:lsid:ipni.org:names:871600-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31206,L.A. Nilsson in K. Vetensk.-Akad. Handl. Stockholm 24(14): 28 (1892).,L.A. Nilsson,1892,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31207,"Malme in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 48: 299 (1912).",Malme,1912,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31208,Hepper in Kew Bulletin 21: 424 (1968),Hepper,1968,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31209,"Hepper in Flora of West Tropical Africa, ed. 2, 3: 54 (1968).",Hepper,1968,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31210,J. Lewis in Fl. Cameroun 22: 50 (1981).,J. Lewis,1981,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31211,"J. Lewis & Oberm. in Flora of Southern Africa 4(2): 7, t. 1/3 (1985).",J. Lewis & Oberm.,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31212,"Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 325, t. 151 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000613397,urn:kew.org:ftea:spec:ref:31213,"Lye in Fl. Ethiopia 6: 377, fig. 208.1/14–16 (1997).",Lye,1997,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871644-1#bibliography,urn:lsid:ipni.org:names:871644-1
wfo-0000608647,urn:kew.org:ftea:spec:ref:31214,"Lam., Tab. Encycl. Meth. Bot. 1: 132 (1791).",Lam.,1791,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871323-1#bibliography,urn:lsid:ipni.org:names:871323-1
wfo-0000608647,urn:kew.org:ftea:spec:ref:31215,N.E. Br. in Flora of Tropical Africa 8: 12 (1901).,N.E. Br.,1901,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871323-1#bibliography,urn:lsid:ipni.org:names:871323-1
wfo-0000608647,urn:kew.org:ftea:spec:ref:31216,"Malme in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 48: 307 (1912).",Malme,1912,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:871323-1#bibliography,urn:lsid:ipni.org:names:871323-1
