"wfo_id","description","source","bibiographicCitation","URL"
"wfo-0000188562","Twining or trailing perennial herb 1.8–6 m long. Stem sparsely covered with appressed hairs to densely covered with spreading ferruginous hairs, glabrescent. Leaflets 3, 2.5–10 × 0.6–4.5 cm, ovate-lanceolate to lanceolate, more rarely linear-lanceolate, acute to obtuse and mucronate at the apex, rounded or cuneate to truncate at the base, sometimes slightly lobed or subhastate, sparsely pubescent to hairy on both surfaces; petiole 1.5–8.5 cm long; rhachis 0.5–1.8 cm long; stipules 2–5 × 1.5–2 mm, ovate to linear-lanceolate, bilobed at the base, multinerved. Peduncle 12–35 cm × 0.8–3 mm, glabrous; rhachis 1.5–5.5 cm long, 5–15-noded, internodes 1–8 mm long. Flower yellow, 12–20 × 14–22 mm; pedicel 3–7 mm long, expanding as the pod matures; bracteoles 1.5–4 × 1 mm, ovate-lanceolate to linear-lanceolate, 1–3-nerved. Calyx glabrescent to densely hairy; tube 2–4 mm long; lobes 1.5–4 mm long; the lower one almost twice as long as the others, the upper pair united into an acute, rounded and mucronate, or slightly bilobed lip. Standard with two centrally placed appendages; keel slightly twisted towards the right, with a short beak. Ovary 7–12-ovuled, rarely 13–14-ovuled (in Lake Tanganyika area). Pods 5.5–8 cm × 4–6.5 mm, linear, slightly compressed, curved, slightly constricted between the seeds, sparsely to densely covered with spreading ferruginous hairs, with a short curved beak. Seed 3.5–4.5 × 3–3.5 × 2–2.5 mm; hilum almost central, 1.5 mm long, oblong; rim aril not or scarcely developed.","21579A22-5B3F-419E-B566-A786F24A4D9A","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525419-1#descriptions"
"wfo-0000188612","Perennial trailing or twining herb, up to 3 m long, from a very thick rootstock up to 18 × 2–3 cm. Stem slender, glabrous or sparsely pubescent. Leaflets 3, 1.5–9 × 0.3–6.5 cm, linear-lanceolate to ovate-lanceolate, ovate, oblong or rhombic, acute, acuminate or rounded and mucronulate at the apex, cuneate to rounded at the base, glabrous or very sparsely hairy particularly along the margins; petiole 1–5 cm long; rhachis 0.3–1.2 cm long; stipules persistent, 2–3 × 1.5–2 mm, ovate-lanceolate or triangular, not produced below the base, multinerved. Peduncle 3.5–14 cm × 0.8–1.2 mm, glabrous; rhachis 1.5–12 cm long, 5–10-noded, internodes 10–15 mm long, up to 25 mm for the lowest. Flower pinkish-mauve, 11–17 mm long; pedicel 2–5 mm long, slightly expanding as the pod matures; bracteoles persistent, c. 1.5 × 0.8 mm, 3-nerved. Calyx glabrous; tube 2–3 mm long; lobes 2–3 mm long, the lower almost twice as long as the laterals, the upper pair united into a truncate, bluntly acuminate or bifid lip. Standard symmetrical with two central appendages; keel almost symmetrical, with a beak c. 1.5 cm long incurved through almost a circle (c. 330°). Pollen exine not reticulated. Ovary 11–21-ovuled; style tip not extended into a beak beyond the stigma. Pod 8–14 cm × 3–4 mm, linear, flattened, glabrous, margined with raised sutures, with a straight beak. Seed 3–6.5 × 2–2.5 × 1–1.5 mm; hilum 1 mm long, central; without an aril.","0496C83D-B4B9-4162-9699-92DE437CFFA5","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525422-1#descriptions"
"wfo-0000188811","Perennial, erect, climbing or trailing herb, 14–60 cm tall, with slender often woody fusiform tuberous roots up to 7 × 1.5 cm. Stem angled, glabrous or with sparse hairs. Leave simple; leaflet ovate to oblong-lanceolate or ± elliptic, 1.8–11.5 × 0.5–3 cm, acute or rounded but mucronulate at the apex, rounded or very slightly emarginate at the base, glabrous or with a few hairs on the midrib beneath, margins sometimes ciliolate, ± 3-nerved from the base; venation raised and reticulate; petiole and rhachis reduced to a pulvinus c. 1.5 mm long, without stipels; stipules 1.5–4 × c. 1.5 mm, lanceolate, multinerved, bilobed at the base or not produced below the point of attachment. Peduncle 7–35 cm × 0.8–2 mm, winged, glabrescent to puberulous; rhachis 3–15 mm long, 2–9-noded, internodes 1–3 mm long. Flower variously described as yellow or white but mostly purple, 10–14 mm long; pedicel 1 mm long, not expanding as the pod matures; bracteoles 1–2 mm long, ovate-oblong, 1-nerved. Calyx glabrous or densely covered with small appressed blackish hairs; tube c. 2 mm long; lobes 1.5–2.5 mm long, subequal, upper lip emarginate or bidentate. Standard with two weak centrally placed appendages; keel with a short beak up to 2 mm long, slightly twisted towards the left. Alternate anthers with a pair of glands at the base. Pollen exine not reticulate. Ovary 12–16-ovuled; style tip almost not beaked. Pod 4–5 cm × c. 3–4 mm, linear-cylindrical, tomentellous to densely covered with dark brown hairs, with curved tip. Seed small, 1.5–2.5 mm in diameter, subglobose to cubic, white when fresh, cream-coloured later; hilum central; without an aril.","831498D3-5B1A-47C8-BC2B-C1C5EB11A2EF","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525440-1#descriptions"
"wfo-0000188833","Perennial climbing or trailing herb, 0.3–2 m long. Stem slender, wiry, glabrous. Leaflets 3, 6–15 × 0.2–1.3 cm, oblong-lanceolate to lanceolate, acuminate to somewhat rounded and mucronulate at the apex, rounded or subcordate at the base, rather thick, glabrous except for some marginal papillae; lateral nerves very numerous, forming a right-angle with the midrib; venation raised and reticulate on both surfaces; petiole 2–7.5 cm long; rhachis 1–5 mm long; stipules 2–4 mm long, ovate-lanceolate, prolonged and cordate at the base, multinerved. Peduncle 0.5–10 cm × 0.2–0.8 mm, glabrous; rhachis 0.2–1.5 cm long, 2–7-noded, internodes 1–5 mm long, rarely up to 8 mm. Flower yellow, 8–10 × 8–12 mm; pedicel 1.5–3 mm long, not expanding as the pod matures; bracteoles 1.5–2 mm long, ovate-lanceolate, 1-nerved. Calyx glabrous or sparsely pubescent; tube 2 mm long; lobes 1–2 mm long, deltate, ciliate, the lower as long as the laterals; upper pair united to form a slightly emarginate lip. Standard with two central appendages; keel slightly twisted towards the right, the beak short. Ovary 8–10-ovuled. Pod 5–6 cm × 4–5 mm, linear-cylindrical, almost straight, compressed, glabrous or glabrescent, with a small curved beak. Seed 2.8–3 × 1.5–2 × 1.2 mm; hilum excentric; aril excentric, well developed.","24DE110F-C6FA-4DA2-BA52-AC1E480CF53B","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525442-1#descriptions"
"wfo-0000188941","Annual, prostrate or climbing herb, rarely suberect, usually 0.9–4.8 m long. Stem slender, covered with appressed spreading or reflexed ± bristly hairs. Leaflets 3, 3–12 × 0.2–2.5 cm, rounded to acute and mucronulate at the apex, cuneate or rounded at the base, rather sparsely appressed pubescent on both surfaces; petiole 2–6.5 cm long; rhachis 0.3–1.5 cm long; stipules 2–4 × 0.8–1.5 mm, ovate-lanceolate, cordate and slightly prolonged below the point of insertion, multinerved. Peduncle 7–35 cm × 0.5–2 mm, often very hairy at the apex and pilose below; rhachis 0.5–2.5 cm long, 2–10-noded, internodes 2–4 mm long, rarely up to 10 mm long. Flower yellow, 6–12 mm long; pedicel 2–5 mm long, expanding as the pod matures; bracteoles 1–1.5 mm long, linear-lanceolate, 1-nerved. Calyx pubescent; tube 1–2.5 mm long; lobes 1–2.5 mm long, the upper pair joined to form an apiculate lip, lower lobe twice as long as the others. Standard with two central appendages; keel with a short beak, slightly twisted towards the right. Ovary 6–10-ovuled. Pod 2.5–7 cm × 2.5–4.5 mm, slightly compressed, curved or almost straight, slightly constricted between the seeds, covered with appressed, usually mixed pale ferruginous and white bristly hairs, with a short curved beak. Seed 2–4.5 × 2–3.2 × 1–2.2 mm; hilum excentric; aril excentric, fork-shaped.","F84D5581-79CC-4528-AF49-BAE3DA3671D1","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525456-1#descriptions"
"wfo-0000188974","Shrub or small tree 1.2-9 m. high, with a very short bole, branching near the ground; bark on bole dark and rough; branchlets with short inconspicuous puberulence or pubescence, purplish to brownish, soon going grey or sometimes brownish, zig-zag, their epidermis not peeling or flaking away. Stipules spinescent, to 6 cm. long, divergent, slender, straight, never inflated, other prickles absent. Leaves with inconspicuous dull pubescence, petiole 3-14 mm. long, rhachis (5)10-21 cm. long; pinnae of well-developed leaves of mature shoots 15-35 pairs (reduced leaves with fewer pairs sometimes also present), 0.7-2.2(3) cm. long, leaflets 1-5 x (0.5)0.7-1 mm., glabrous or ciliolate. Flowers white or pale pink, in heads, involucel at or above the middle or at the apex of the pubescent and glandular peduncle. Corolla 2-4 times as long as the calyx, glabrous outside Pods dehiscent, 8-18(22) x 0.5-0.8 cm., arcuate, glabrous to slightly pubescent and glandular, deep-red-brown outside, flat or slightly constricted between the seeds. Seeds olive-grey, 7-9 x 3-5 mm., smooth, quadrate or oblong, compressed, areole 3.5-4.5 x 1.5-2.25 mm.","A68D5DC1-178C-4CA1-821E-7A9C8E8AD3A8","Leguminosae, J.P.M. Brenan. Flora Zambesiaca 3:1. 1970","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:469743-1#descriptions"
"wfo-0000189034","Pyrophytic perennial. Stem pubescent, up to 30 cm high, emerging from an elongate carrot-shaped woody rootstock 3–10 mm thick. Leaflets 3, 3–7 cm long, 2–2.5 cm wide, ± pointed at the apex, cuneate at the base, with a spreading indumentum; tertiary venation closely parallel; petiole 4.5–5.5 cm long; rhachis 0.6–0.8 cm long; stipules 7–18 × 2.5–5.5 mm, slightly bilobed at the base, multinerved. Peduncle 4–13 cm × 0.5–0.8 mm, pubescent; rhachis 0.5–1.5 cm long, 2–6-noded, internodes 2–4 mm long. Flower pink to purple, 13–18 × 14–20 mm; pedicel 0.5–2.5 mm long, not expanding as the pod matures; bracteoles 1.5–3 × 0.5–1 mm, ovate, 3–4-nerved. Calyx pubescent; tube c. 3 mm long; lobes 2.5–5 mm long, the upper pair joined for half of their length, the lower equally long. Standard with 2 parallel widely spaced appendages; keel without a beak, slightly twisted towards the left. Ovary 12–15-ovuled. Pod 20–40 × 2–3 mm, linear-cylindrical, pubescent, with a curved beak. Seed c. 2 × 1.5–2 mm; hilum c. 0.5 mm long, central; aril not developed.","4FC05277-E3AB-474E-B311-4AEE94E0FA74","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525474-1#descriptions"
"wfo-0000189052","Perennial climbing or trailing herb up to 2 m long. Stem densely pubescent with short ±appressed or longer spreading hairs. Leaflets 3, 6.5–15 × 3–9 cm, ovate- or rhombic-oblong in outline, terminal leaflet shortly obtusely 3-lobed or more rarely entire, lateral leaflets with only one outer lobe, rounded or truncate or cuneate and mucronulate at the apex, cuneate to rounded at the base, velvety or at least covered with appressed hairs on both surfaces; tertiary venation ± subparallel; petiole 1.2–7 cm long; rhachis 0.5–1.5 cm long; stipules 5–10 × 1–1.5 mm, triangular, multinerved, slightly prolonged and subcordate at the base. Peduncle 3–21 cm × 1–2 mm, pubescent; rhachis 0.6–3 cm long, 3–10-noded, internodes 2–7 mm long. Flower purple, 17–27 mm long; pedicel 0.5–1 mm long, not expanding as the pod matures; bracteoles 4–6 × 1–1.5 mm, linear, 1-nerved. Calyx densely appressed hairy, often velvety, with white and dark brown hairs; tube c. 4 mm long; lobes 1.5–7 mm long, oblong-triangular to triangular-lanceolate, the lowest slightly longer, the upper pair joined for over a half to two-thirds of their length to form a bifid lobe. Standard with 2 parallel widely spaced appendages; keel beaked (2–3 mm long), slightly twisted towards the left. Ovary 9–12-ovuled. Pods 6.5–9 cm × 6–7 mm, linear-cylindrical, densely appressed pubescent with white and dark brown hairs, with a curved beak. Seed 4.5–6 × 3–4.5 × 2.5–3.5 mm; hilum excentric, 1.5 mm long, nearly half the length of the seed; aril slightly developed.","0265B3C3-887A-4D07-AFC6-0719D8424F4E","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525477-1#descriptions"
"wfo-0000189075","Perennial herb with several annual erect stems from a woody rootstock. Stem hairy, up to c. 60 cm tall. Leaflets 3, 1 on first nodes, 4.5–12 × 2–5.5 cm, lateral leaflets half the size of the terminal one, obtuse-rounded and apiculate at apex, truncate at the base, densely hairy; tertiary venation parallel; petiole reduced to pulvinus, up to 2 mm long; rhachis up to 12 mm long; stipules slightly bilobed at the base, 8–11 × 3.5–4 mm, multinerved. Peduncle 9.5–23 cm × 2–4 mm, hairy; rhachis 0.2–2.5 cm long, 2–5-noded, lower internodes 2–13 mm long. Flower pink to purple, 17–22 mm long; pedicel 0.5–2 mm long, not expanding as the pod matures; bracteoles 4–5 × 1.5 mm. Calyx hairy; tube c. 4 mm long; lobes 9–18 mm long, the upper two united for one-fifth to two-thirds of their length, the lower equally long. Standard with 2 parallel widely spaced weak appendages; keel without a beak, slightly twisted towards the left. Ovary 6–8-ovuled. Pod 5–6.5 cm × c. 8 mm, linear, slightly compressed, densely hairy, with a curved beak. Seed 4–5 × 3–4 × c. 2.5 mm; hilum central 1.5 mm long; rim aril reduced.","C86824C9-7193-4E47-A86F-26C99084503C","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525483-1#descriptions"
"wfo-0000189086","Short erect pyrophytic herb with several stems 3–15 cm tall, flowering when quite leafless, arising from slender underground rhizomes 1–1.5 mm thick (but sometimes swollen into a small knot at ground level) which in turn bear beneath them slender fusiform tubers up to 6 × 1 cm. Stem weakly pubescent. Leaflets 3, 1–8 × 0.5–3 cm, elliptic- to linear-oblong, acute at the apex, rounded or subcordate at the base, almost glabrous or with short appressed bristly pubescence on both surfaces; tertiary venation parallel; petiole 1.5–8 cm long; rhachis 1–6 mm long; stipules 2–11 × 1–1.8 mm, lanceolate, almost truncate or slightly bilobed at the base, 3-nerved to multinerved, much more reduced in size on leafless stems than on leafy stems. Inflorescence axillary although appearing terminal; peduncle 0–17 cm × 0.3–0.8 mm; rhachis 1–3-noded, internodes 1–20 mm long. Flower pale to deep mauve or violet, 9–12 mm long; pedicel 1–3 mm long, not expanding as the pod matures; bracteoles 1.2–1.5 × 0.5 mm, lanceolate, 3–5-nerved. Calyx glabrescent to densely covered with white and blackish-brown appressed or spreading bristly pubescence; tube 2–3 mm long; lobes subequal, 1–4 mm long, the upper pair joined for a half to a third of their length. Standard with 2 parallel widely spaced appendages and two smaller internal appendages; keel without a beak, slightly twisted towards the left. Ovary 8–11-ovuled. Pods 3–4 cm × 2.5–3 mm, linear-cylindrical, densely covered with short appressed or spreading bristly white and dark brown pubescence, with a curved beak. Seed 2–2.5 × 2–2.5 mm; hilum central, 0.5 mm long; rim aril not developed.","4DA0702D-6EEA-47E0-A04B-DAF3DC9199E0","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525490-1#descriptions"
"wfo-0000189097","Annual or perennial trailing or entirely prostrate herb, up to 1.8 m long, or sometimes suberect and short, c. 15 cm tall. Stem densely covered with spreading yellowish or dark brown bristly hairs. Leaflets 3, even on the first nodes, 3–10 × 1–7 cm, ovate to lanceolate in outline, entire to 3-lobed or pinnatifid (lobes up to 9, the basal ones sometimes bifid at the apex), subacute and mucronulate at the apex, rounded to cuneate at the base, appressed bristly pubescent on both surfaces; tertiary venation closely parallel and at right-angles to the midrib; petioles 2–26 cm long; rhachis 0.5–3 cm long; stipules 4–10 × 1.5–3 mm, lanceolate, multinerved, prolonged and subcordate at the base. Peduncle 4–25 cm × 0.5–1 mm, pubescent; rhachis 1–2-noded, internodes 1–2 mm long. Flower mauve to purple, 11–18 × 13–20 mm; pedicel c. 1 mm long, not expanding as the pod matures; bracteoles 1.5–6 mm long, linear-lanceolate, usually 1-nerved, rarely multinerved. Calyx densely covered with white or brown bristly hairs; tube 3–4 mm long; lobes 5–9 mm long, linear-lanceolate, subequal, the upper pair joined for two-thirds of their length. Standard with 2 parallel widely spaced appendages; keel without a beak or pocket, not twisted or slightly twisted towards the left. Ovary 5–9-ovuled. Pods erect, 4–5 cm × 4–5 mm, linear-cylindrical, sparsely covered with appressed white or dark brown bristly hairs, with a curved beak. Seed 3.5–6.5 × 2.5–3.5 × 2–5 mm; rim aril developed as two parallel lines.","71C39A32-8709-4440-95E6-7A12AA9C9430","Leguminosae, B. Mackinder, R. Pasquet, R. Polhill and B. Verdcourt. Flora Zambesiaca 3:5. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:525493-1#descriptions"
