WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation
wfo-0000527366,ver-THA-0000527366.01,dok mai nang(ดอกไม้หนัง),,ref-THA-0000527366,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08253,Forest Herbarium,All rights reserved,"Alphonsea pallida . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 23. Accessed 2024-06-07"
wfo-0000527366,ver-THA-0000527366.02,naun paeng (นวลแป้ง)(Peninsular),,ref-THA-0000527366,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08253,Forest Herbarium,All rights reserved,"Alphonsea pallida . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 23. Accessed 2024-06-07"
wfo-1000020947,ver-THA-1000020947.01,tam yao phu wua(ตำหยาวภูวัว),,ref-THA-1000020947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08254,Forest Herbarium,All rights reserved,"Alphonsea phuwuaensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 23. Accessed 2024-06-07"
wfo-0000527374,ver-THA-0000527374.01,chan khao (จันขาว)(Sa Kaeo),,ref-THA-0000527374,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08255,Forest Herbarium,All rights reserved,"Alphonsea siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 24. Accessed 2024-06-07"
wfo-0000527374,ver-THA-0000527374.02,tam yao sayam(ตำหยาวสยาม),,ref-THA-0000527374,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08255,Forest Herbarium,All rights reserved,"Alphonsea siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 24. Accessed 2024-06-07"
wfo-0000527381,ver-THA-0000527381.01,tam yao doi phu kha (ตำหยาวดอยภูคา)(ตำหยาวเวียดนาม),,ref-THA-0000527381,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08256,Forest Herbarium,All rights reserved,"Alphonsea tonquinensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 26. Accessed 2024-06-07"
wfo-0000527381,ver-THA-0000527381.02,tam yao vietnam(ตำหยาวเวียดนาม),,ref-THA-0000527381,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08256,Forest Herbarium,All rights reserved,"Alphonsea tonquinensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 26. Accessed 2024-06-07"
wfo-0000533464,ver-THA-0000533464.01,kamlang wua thaloeng (กำลังวัวเถลิง)(Central),,ref-THA-0000533464,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08261,Forest Herbarium,All rights reserved,"Anaxagorea luzonensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 30. Accessed 2024-06-07"
wfo-0000533464,ver-THA-0000533464.02,pun (ปูน)(Surat Thani),,ref-THA-0000533464,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08261,Forest Herbarium,All rights reserved,"Anaxagorea luzonensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 30. Accessed 2024-06-07"
wfo-0000533464,ver-THA-0000533464.03,ya nang ton (หญ้านางต้น)(Loei),,ref-THA-0000533464,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08261,Forest Herbarium,All rights reserved,"Anaxagorea luzonensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 30. Accessed 2024-06-07"
wfo-0000537770,ver-THA-0000537770.01,noi na nam (น้อยหน่าน้ำ)(น้อยหน่าเกลี้ยง),,ref-THA-0000537770,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08263,Forest Herbarium,All rights reserved,"Annona glabra . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 33. Accessed 2024-06-07"
wfo-0000537770,ver-THA-0000537770.02,noi na kliang(น้อยหน่าเกลี้ยง),,ref-THA-0000537770,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08263,Forest Herbarium,All rights reserved,"Annona glabra . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 33. Accessed 2024-06-07"
wfo-0000537847,ver-THA-0000537847.01,noi na Brazil(น้อยหน่าบราซิล),,ref-THA-0000537847,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08264,Forest Herbarium,All rights reserved,"Annona mucosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 34. Accessed 2024-06-07"
wfo-0000537848,ver-THA-0000537848.01,thurian thet (ทุเรียนเทศ)(Central),,ref-THA-0000537848,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08265,Forest Herbarium,All rights reserved,"Annona muricata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 35. Accessed 2024-06-07"
wfo-0000537848,ver-THA-0000537848.02,thurian khaek (ทุเรียนแขก)(Central),,ref-THA-0000537848,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08265,Forest Herbarium,All rights reserved,"Annona muricata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 35. Accessed 2024-06-07"
wfo-0000537848,ver-THA-0000537848.03,ma thurian (มะทุเรียน)(Northern),,ref-THA-0000537848,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08265,Forest Herbarium,All rights reserved,"Annona muricata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 35. Accessed 2024-06-07"
wfo-0000537848,ver-THA-0000537848.04,thurian nam (ทุเรียนน้ำ)(Southern),,ref-THA-0000537848,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08265,Forest Herbarium,All rights reserved,"Annona muricata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 35. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.01,noi nong(น้อยโหน่ง),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.02,ma nong (มะโหน่ง)(Northern),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.03,ma niang haeng (มะเนียงแฮ้ง)(Northern),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.04,mak o (หมากอ้อ)(Mae Hong Son),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.05,non lao (หนอนลาว)(Ubon Ratchathani),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.06,rengna (เร็งนา)(Kanchanaburi),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.07,ma dak (มะดาก)(Phetchaburi),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.08,noi nang (น้อยหนัง)(Peninsular),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537905,ver-THA-0000537905.09,barasa (บ้าราสา)(Phatthalung),,ref-THA-0000537905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08266,Forest Herbarium,All rights reserved,"Annona reticulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 36. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.01,noi na (น้อยหน่า)(Northern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.02,ma no nae (มะนอแน่)(Northern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.03,ma nae (มะแน่)(Northern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.04,ma-o-cha (มะออจ้า(Shan-Northern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.05,มะโอจ่า)(Shan-Northern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.06,no-klo-sae (หน่อเกล๊ะแซ)(Shan-Mae Hong Son),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.07,mak khiap (หมากเขียบ)(North-Eastern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.08,bak khiap (บักเขียบ)(North-Eastern),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.09,noi nae (น้อยแน่)(Peninsular),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000537947,ver-THA-0000537947.10,la nang (ลาหนัง)(Pattani),,ref-THA-0000537947,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08267,Forest Herbarium,All rights reserved,"Annona squamosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 37. Accessed 2024-06-07"
wfo-0000549739,ver-THA-0000549739.01,karawek nang (การเวกหนัง)(Northeastern),,ref-THA-0000549739,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08269,Forest Herbarium,All rights reserved,"Artabotrys brevipes . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 40. Accessed 2024-06-07"
wfo-0001345515,ver-THA-0001345515.01,karawek bai yai (การเวกใบใหญ่)(Central),,ref-THA-0001345515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08270,Forest Herbarium,All rights reserved,"Artabotrys byrsophyllus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 41. Accessed 2024-06-07"
wfo-0000549754,ver-THA-0000549754.01,karawek bai na(การเวกใบหนา),,ref-THA-0000549754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08271,Forest Herbarium,All rights reserved,"Artabotrys crassifolius . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 43. Accessed 2024-06-07"
wfo-0000549773,ver-THA-0000549773.01,nom ngua (นมงัว)(Surin),,ref-THA-0000549773,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08272,Forest Herbarium,All rights reserved,"Artabotrys harmandii . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 43. Accessed 2024-06-07"
wfo-0000549776,ver-THA-0000549776.01,kradang nga chin (กระดังงาจีน)(Central),,ref-THA-0000549776,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08273,Forest Herbarium,All rights reserved,"Artabotrys hexapetalus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 44. Accessed 2024-06-07"
wfo-0000549776,ver-THA-0000549776.02,karawek(การเวก),,ref-THA-0000549776,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08273,Forest Herbarium,All rights reserved,"Artabotrys hexapetalus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 44. Accessed 2024-06-07"
wfo-0000549776,ver-THA-0000549776.03,saban nga chin (สะบันงาจีน)(Northern),,ref-THA-0000549776,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08273,Forest Herbarium,All rights reserved,"Artabotrys hexapetalus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 44. Accessed 2024-06-07"
wfo-0000549776,ver-THA-0000549776.04,saban nga khruea (สะบันงาเครือ)(Northern),,ref-THA-0000549776,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08273,Forest Herbarium,All rights reserved,"Artabotrys hexapetalus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 44. Accessed 2024-06-07"
wfo-1000021111,ver-THA-1000021111.01,karawek ton(การเวกโตน),,ref-THA-1000021111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08274,Forest Herbarium,All rights reserved,"Artabotrys insurae . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 45. Accessed 2024-06-07"
wfo-1000021112,ver-THA-1000021112.01,karawek sae(การเวกแส้),,ref-THA-1000021112,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08275,Forest Herbarium,All rights reserved,"Artabotrys longipetalus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 45. Accessed 2024-06-07"
wfo-0000549816,ver-THA-0000549816.01,karawek cho (การเวกช่อ)(Central),,ref-THA-0000549816,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08276,Forest Herbarium,All rights reserved,"Artabotrys multiflorus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 46. Accessed 2024-06-07"
wfo-0000549820,ver-THA-0000549820.01,hok (ฮอก)(Si Sa Ket),,ref-THA-0000549820,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08277,Forest Herbarium,All rights reserved,"Artabotrys oblanceolatus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 47. Accessed 2024-06-07"
wfo-0000549820,ver-THA-0000549820.02,hua sum (หัวสุ่ม)(Ubon Ratchathani),,ref-THA-0000549820,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08277,Forest Herbarium,All rights reserved,"Artabotrys oblanceolatus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 47. Accessed 2024-06-07"
wfo-0000549820,ver-THA-0000549820.03,kradang nga khao (กระดังงาเขา)(Eastern),,ref-THA-0000549820,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08277,Forest Herbarium,All rights reserved,"Artabotrys oblanceolatus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 47. Accessed 2024-06-07"
wfo-0000549829,ver-THA-0000549829.01,karawek bai man(การเวกใบมัน),,ref-THA-0000549829,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08278,Forest Herbarium,All rights reserved,"Artabotrys oxycarpus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 47. Accessed 2024-06-07"
wfo-0000549840,ver-THA-0000549840.01,karawek luk khang(การเวกลูกข่าง),,ref-THA-0000549840,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08279,Forest Herbarium,All rights reserved,"Artabotrys pleurocarpus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 49. Accessed 2024-06-07"
wfo-0000549844,ver-THA-0000549844.01,karawek kra (การะเวกกระ)(Central),,ref-THA-0000549844,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08280,Forest Herbarium,All rights reserved,"Artabotrys punctulatus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 49. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.01,karawek (การะเวก)(Central),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.02,nom chani (นมชะนี)(Prachuap Khiri Khan),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.03,kradang ngua (กระดังงัว)(Ratchaburi),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.04,kradang nga pa (กระดังงาป่า)(Ratchaburi),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.05,kradang nga thao (กระดังงาเถา)(Peninsular),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.06,nam khwai non (หนามควายนอน)(Chon Buri),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.07,tin tang (ตีนตั่ง(Loei),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.08,ตีนต้าง)(Loei),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-0000549858,ver-THA-0000549858.09,saban nga khruea (สะบันงาเครือ)(Northern),,ref-THA-0000549858,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08281,Forest Herbarium,All rights reserved,"Artabotrys siamensis . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 51. Accessed 2024-06-07"
wfo-1000003204,ver-THA-1000003204.01,karawek phrueksa sawan (การะเวกพฤกษาสวรรค์)(Central),,ref-THA-1000003204,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08282,Forest Herbarium,All rights reserved,"Artabotrys spathulatus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 52. Accessed 2024-06-07"
wfo-0000549860,ver-THA-0000549860.01,nao nam (นาวน้ำ)(Ubon Ratchathani),,ref-THA-0000549860,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08283,Forest Herbarium,All rights reserved,"Artabotrys spinosus . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 52. Accessed 2024-06-07"
wfo-0000549866,ver-THA-0000549866.01,kai (ก๋าย)(Narathiwat),,ref-THA-0000549866,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08284,Forest Herbarium,All rights reserved,"Artabotrys suaveolens . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 53. Accessed 2024-06-07"
