taxonID,measurementValue,identifier,source
wfo-0000039550,tree,9F3841EE-53DC-446D-9CA0-A8B33F1AC3C6,http://kew.org/wcs/terms/lifeform
wfo-0000039614,tree,406C2641-B88D-4617-ABE2-DA28D4F90457,http://kew.org/wcs/terms/lifeform
wfo-0000039899,tree,ED5F29AB-F25F-4EEE-A1AF-4D9C06B5A37A,http://kew.org/wcs/terms/lifeform
wfo-0000040104,tree,9C13EB04-52B0-4D85-B46F-0D3A1382006A,http://kew.org/wcs/terms/lifeform
wfo-0000040189,tree,73DE0E37-70FD-41FB-B4CF-6D8DC1ECE089,http://kew.org/wcs/terms/lifeform
wfo-0000040448,tree,5B4AA976-3946-47C2-8846-D4CA54D242C3,http://kew.org/wcs/terms/lifeform
wfo-0000040632,tree,67EDE4CF-FB98-4D36-9985-A7D4CA064FD8,http://kew.org/wcs/terms/lifeform
wfo-0000040812,tree,93377818-E542-4F99-A223-930E3E550793,http://kew.org/wcs/terms/lifeform
wfo-0000040993,tree,5F15BBA6-9097-4526-B165-20907B4E3696,http://kew.org/wcs/terms/lifeform
wfo-0000041273,tree,662C3B17-6711-40F6-A871-BE5184B55C90,http://kew.org/wcs/terms/lifeform
wfo-0000041303,tree,243099BE-0AA5-4ED7-983D-93B8E451E98B,http://kew.org/wcs/terms/lifeform
wfo-0000041383,tree,CA2C537E-3D28-4852-9296-85D730F1B92E,http://kew.org/wcs/terms/lifeform
wfo-0000041644,tree,09488330-B7EE-4738-8D97-2E9866266624,http://kew.org/wcs/terms/lifeform
wfo-0000041684,tree,685942EE-8222-4C39-932F-C1F8A2010E25,http://kew.org/wcs/terms/lifeform
wfo-0000041810,tree,09146A5C-1378-4731-AEBF-591E0EF22600,http://kew.org/wcs/terms/lifeform
wfo-0000041821,tree,6305C064-36A9-4D04-A489-5020BD6A2410,http://kew.org/wcs/terms/lifeform
wfo-0000041987,tree,6840209D-B2F5-46FF-AC15-8BE8E6532AC9,http://kew.org/wcs/terms/lifeform
wfo-0000042175,tree,3CD7DDD3-F3AA-4E36-908E-A32E9F9792F7,http://kew.org/wcs/terms/lifeform
wfo-0000042243,tree,3E4B9406-580F-48C5-A142-F6C989F211E9,http://kew.org/wcs/terms/lifeform
wfo-0000042297,tree,161F6FDD-D0BD-4E7A-A49A-C57B3E66C629,http://kew.org/wcs/terms/lifeform
wfo-0000042402,tree,6C86674C-6B07-40B3-9FFA-D837AABFFD46,http://kew.org/wcs/terms/lifeform
wfo-0000042795,tree,5F3583D7-F19A-44AD-8951-F4FAEFC15D5D,http://kew.org/wcs/terms/lifeform
wfo-0000042866,tree,0AD61258-2858-4C01-A941-4116317A5AF6,http://kew.org/wcs/terms/lifeform
wfo-0000043012,tree,2409C80C-2224-41AF-A426-555D041B649E,http://kew.org/wcs/terms/lifeform
wfo-0000043266,tree,6D0D6580-E165-45BB-8AE8-FD990CD31D44,http://kew.org/wcs/terms/lifeform
wfo-0000043650,tree,9F898B6F-D8E4-4AF3-B1AB-D5699F7CC59A,http://kew.org/wcs/terms/lifeform
wfo-0000043755,tree,92BDFABF-ABC9-44E6-B979-03053C6C6FA6,http://kew.org/wcs/terms/lifeform
wfo-0000043789,tree,9EC570BC-F5E6-4F8F-98BC-A04D20BB2577,http://kew.org/wcs/terms/lifeform
wfo-0000043910,tree,A67EC43C-6DD3-4883-8605-637430F4C9C6,http://kew.org/wcs/terms/lifeform
wfo-0000043913,tree,872E0FDA-2FF9-4BCD-948F-87E249781C38,http://kew.org/wcs/terms/lifeform
wfo-0000043931,tree,DD8916AD-6F47-4EDB-9CBD-ECCE1F99877A,http://kew.org/wcs/terms/lifeform
wfo-0000044090,tree,8B1EE915-5251-4D94-83D3-8BFBD5F92DC3,http://kew.org/wcs/terms/lifeform
wfo-0000044114,tree,5C12796E-CF95-4670-9285-BC6CE3ABE333,http://kew.org/wcs/terms/lifeform
wfo-0000044196,tree,F7C19145-9641-45BE-BF5C-7DBDB01B68B3,http://kew.org/wcs/terms/lifeform
wfo-0000044281,tree,EDA85CE8-FE59-4FF6-B1F0-D5D1A334BD27,http://kew.org/wcs/terms/lifeform
wfo-0000044433,tree,72C7C0C1-A2D4-4E41-A58F-6DC621EC193B,http://kew.org/wcs/terms/lifeform
wfo-0000044584,tree,5F10E8BD-4560-4D20-AB4F-185302B1B1EC,http://kew.org/wcs/terms/lifeform
wfo-0000044608,tree,1F5F9DA8-2281-4E85-A251-635185F5B88C,http://kew.org/wcs/terms/lifeform
wfo-0000045039,tree,A411A4BF-875C-4A07-8857-F5AF41C46430,http://kew.org/wcs/terms/lifeform
wfo-0000045237,tree,3D947546-B592-4789-B965-08E1BDB125E5,http://kew.org/wcs/terms/lifeform
wfo-0000045314,tree,E3D9CE03-BE1E-4F80-A96A-67E91F2EF5FC,http://kew.org/wcs/terms/lifeform
wfo-0000045689,tree,3377BE2B-ED40-490C-AF3A-E945559434D8,http://kew.org/wcs/terms/lifeform
wfo-0000045846,tree,98337F02-0068-402E-920E-E6869437EBB6,http://kew.org/wcs/terms/lifeform
wfo-0000046135,tree,323AF100-3E0F-4709-A4CA-FC35C4346054,http://kew.org/wcs/terms/lifeform
wfo-0000046146,tree,73CB4593-C8C4-49FB-AA6A-3C550FC19FDB,http://kew.org/wcs/terms/lifeform
wfo-0000046412,tree,BD34B8AB-CCF6-474C-A791-7AFD1BE2AA1B,http://kew.org/wcs/terms/lifeform
wfo-0000046504,tree,4D36515E-069B-49CB-BB7A-992072DFB9DF,http://kew.org/wcs/terms/lifeform
wfo-0000046592,tree,594C57D1-DB86-42AA-A4CC-91C4DF524650,http://kew.org/wcs/terms/lifeform
wfo-0000047100,tree,1D83EC29-7563-47D3-B309-6960D8E20C4D,http://kew.org/wcs/terms/lifeform
wfo-0000047836,tree,D3A466BB-EDBC-49C6-8AFD-9A582FBF4B26,http://kew.org/wcs/terms/lifeform
wfo-0000049028,tree,40D58A2F-F959-4743-8A9B-E14BD8A03B7D,http://kew.org/wcs/terms/lifeform
wfo-0000049769,tree,EF654A34-CE00-44C2-BCD0-22C294D83179,http://kew.org/wcs/terms/lifeform
wfo-0000050339,tree,DB964AB8-1879-4097-B778-64E24D95653D,http://kew.org/wcs/terms/lifeform
wfo-0000050491,tree,923496F6-6E15-4A49-B5AB-D2B69AA43D9B,http://kew.org/wcs/terms/lifeform
wfo-0000051885,tree,B326F1C7-44DF-4B13-8060-3ECEDC2A3B94,http://kew.org/wcs/terms/lifeform
wfo-0000052388,tree,282AE187-D8E3-4D90-A93E-9CA00096856B,http://kew.org/wcs/terms/lifeform
wfo-0000052522,tree,A3D06546-39AE-4C05-9BA4-EA5A5E95435C,http://kew.org/wcs/terms/lifeform
wfo-0000053537,tree,B41804F7-6D0B-40FB-91D3-A4F108CC145A,http://kew.org/wcs/terms/lifeform
wfo-0000053591,tree,8CF175E4-2D11-4CD2-86A3-4718E200FEB2,http://kew.org/wcs/terms/lifeform
wfo-0000054246,tree,F75622AB-733D-4FA2-A212-133E25ECC3F3,http://kew.org/wcs/terms/lifeform
wfo-0000054985,tree,E8DBFD32-B422-440D-A037-FA51D6A976FF,http://kew.org/wcs/terms/lifeform
wfo-0000055144,tree,85D230AF-D611-4AC7-8614-6FD0F3E28D0F,http://kew.org/wcs/terms/lifeform
wfo-0000055383,tree,AB3F4720-DD14-43E6-B607-8C49F8F63D8F,http://kew.org/wcs/terms/lifeform
wfo-0000055628,tree,0E17AD81-6EB6-4A31-9DD2-68B6418D4812,http://kew.org/wcs/terms/lifeform
wfo-0000056834,tree,1507ADB4-04A3-4D96-8276-F51F2DA3C900,http://kew.org/wcs/terms/lifeform
wfo-0000057822,tree,C1A82F68-1D99-446A-B9A2-CCF89E904D82,http://kew.org/wcs/terms/lifeform
wfo-0000058777,tree,18A917A0-2B46-4989-818F-02DF378921A0,http://kew.org/wcs/terms/lifeform
wfo-0000058801,tree,DFB044A1-C47F-42F9-B153-6EF5D3FB0D86,http://kew.org/wcs/terms/lifeform
wfo-0000059005,tree,DD640933-C68B-4298-9AD3-7F9AC96C4CD2,http://kew.org/wcs/terms/lifeform
wfo-0000059017,tree,BAAA989E-D453-4322-A277-7BA023C2F1DB,http://kew.org/wcs/terms/lifeform
wfo-0000059435,tree,73376092-584E-4AB8-8869-8F5562B8D58F,http://kew.org/wcs/terms/lifeform
wfo-0000059467,tree,4E128EC1-5034-4158-A20D-EA31CB45F29A,http://kew.org/wcs/terms/lifeform
wfo-0000059472,tree,EA3EF099-9E02-4E7A-8354-ACF9A541A35D,http://kew.org/wcs/terms/lifeform
wfo-0000059575,tree,A4DF2E30-31C1-4639-B3DD-64D2D120ADC6,http://kew.org/wcs/terms/lifeform
wfo-0000059618,tree,AF1291DB-BA37-4969-9F24-C83BC015DF5C,http://kew.org/wcs/terms/lifeform
wfo-0000059759,tree,560BCA19-29BA-43F8-BDAC-BD31539C3712,http://kew.org/wcs/terms/lifeform
wfo-0000059860,tree,7E6E7E43-B982-44D6-B4F8-D2BB9D19C0E4,http://kew.org/wcs/terms/lifeform
wfo-0000060198,tree,488EC703-D543-4198-9CC3-380FD65816A4,http://kew.org/wcs/terms/lifeform
wfo-0000060221,tree,6C9E9642-646E-42BF-8A98-A236B8EC77A0,http://kew.org/wcs/terms/lifeform
wfo-0000060295,tree,58902A3F-0910-4B84-AF5E-0D0DA079CD6B,http://kew.org/wcs/terms/lifeform
wfo-0000060333,tree,31D03BDE-1659-4216-9226-8213818DB2AD,http://kew.org/wcs/terms/lifeform
wfo-0000060379,tree,44B3F424-2257-4D20-9BC9-52F8150C60A9,http://kew.org/wcs/terms/lifeform
wfo-0000060728,tree,9254EAD4-05F2-4498-8691-AD96E4A19317,http://kew.org/wcs/terms/lifeform
wfo-0000061082,tree,02E1CE70-4E3E-4C93-9FE4-628EC159B6F8,http://kew.org/wcs/terms/lifeform
wfo-0000061249,tree,05171636-C857-4AD7-B0E7-E649281A88CD,http://kew.org/wcs/terms/lifeform
wfo-0000061587,tree,4755ADFE-45F2-45B9-A40F-8963F7A32F0D,http://kew.org/wcs/terms/lifeform
wfo-0000061653,tree,4784C21B-408A-45D0-8824-20D7382D0BDF,http://kew.org/wcs/terms/lifeform
wfo-0000062351,tree,778737CD-C2A8-432F-96A9-D4C50776D011,http://kew.org/wcs/terms/lifeform
wfo-0000062396,tree,C8F2480B-D36D-46C5-93B4-625A6ABF4128,http://kew.org/wcs/terms/lifeform
wfo-0000062675,tree,5D152ACA-542B-45F6-91E1-659DE1F29460,http://kew.org/wcs/terms/lifeform
wfo-0000062985,tree,08AA7CC1-1770-4B07-97DF-2A2F150216B3,http://kew.org/wcs/terms/lifeform
wfo-0000063507,tree,DFE5044A-1C79-4B44-AAE7-C99F8198439D,http://kew.org/wcs/terms/lifeform
wfo-0000063675,tree,0EE8BDE3-0217-4899-BCBB-DA5740767B3C,http://kew.org/wcs/terms/lifeform
wfo-0000064141,tree,5FDBF950-E94D-4D00-B31C-3EC1A2A0FFE3,http://kew.org/wcs/terms/lifeform
wfo-0000064264,tree,8D23A7DC-5AE0-4743-9855-0588D27B26A9,http://kew.org/wcs/terms/lifeform
wfo-0000064280,tree,80521A39-9809-42A7-8A70-21C31F391619,http://kew.org/wcs/terms/lifeform
wfo-0000064682,tree,6886CC46-6054-4168-BF75-F79B00830B60,http://kew.org/wcs/terms/lifeform
wfo-0000064921,tree,E2A52A5B-FECE-4B51-A827-015DA478A087,http://kew.org/wcs/terms/lifeform
wfo-0000065072,tree,E6ADF9BF-01D9-4D3D-AA71-022707E0F049,http://kew.org/wcs/terms/lifeform
wfo-0000065093,tree,505A9F93-016C-4369-AC4A-FD11D4F78EBC,http://kew.org/wcs/terms/lifeform
wfo-0000065254,tree,3558B2EF-F535-4D56-99B9-3495FAC5A120,http://kew.org/wcs/terms/lifeform
wfo-0000065264,tree,714F897B-39BC-475C-B4E1-1BB562DD8884,http://kew.org/wcs/terms/lifeform
wfo-0000065526,tree,BBCC8FAF-E629-429D-998F-FC067204CBB8,http://kew.org/wcs/terms/lifeform
wfo-0000065655,tree,2853A911-E7C8-4FBD-AB36-F269B060AF7F,http://kew.org/wcs/terms/lifeform
wfo-0000066228,tree,7C2479A5-CB62-44EE-9752-4394B66DD470,http://kew.org/wcs/terms/lifeform
wfo-0000066431,tree,9C6B6DAF-3969-40CA-8765-EA7E4B3AA10F,http://kew.org/wcs/terms/lifeform
wfo-0000066496,tree,58B8D841-07DF-4D56-8973-9EA6BAA5532F,http://kew.org/wcs/terms/lifeform
wfo-0000066703,tree,9AD6391E-31F9-475B-8A26-795EDCA2D69D,http://kew.org/wcs/terms/lifeform
wfo-0000066779,tree,EFD4FAEA-7BD2-4EF0-AF6B-A703262CA88E,http://kew.org/wcs/terms/lifeform
wfo-0000066827,tree,90745154-F595-4E56-BADC-DAAB52F76037,http://kew.org/wcs/terms/lifeform
wfo-0000067091,tree,2B2A03AF-EE8F-4B17-8773-D1FCBAF0A7BB,http://kew.org/wcs/terms/lifeform
wfo-0000067164,tree,651B047C-2C39-47AF-9A44-CC655FC18856,http://kew.org/wcs/terms/lifeform
wfo-0000067422,tree,F4AFD2F0-B7FF-49EF-A971-68F73E20E967,http://kew.org/wcs/terms/lifeform
wfo-0000067491,tree,4CF19B7E-6436-4603-AFDF-6DEAF8E46AB2,http://kew.org/wcs/terms/lifeform
wfo-0000067725,tree,216DA94F-56F0-479D-8F00-A9A9D4AA73A0,http://kew.org/wcs/terms/lifeform
wfo-0000067858,tree,23599886-E78C-4CAA-AE01-70B3B7B86698,http://kew.org/wcs/terms/lifeform
wfo-0000067947,tree,44728DDE-BB49-42F7-9C34-21AFF5F0231B,http://kew.org/wcs/terms/lifeform
wfo-0000068003,tree,7D86E4BD-857A-4F7F-9DFD-BCE845200397,http://kew.org/wcs/terms/lifeform
wfo-0000068097,tree,563B6AA0-C2D3-4ECD-B14F-04CF242B892E,http://kew.org/wcs/terms/lifeform
wfo-0000068190,tree,F9D7A293-8CB8-45F3-8B92-160FF8694031,http://kew.org/wcs/terms/lifeform
wfo-0000068230,tree,6E4B80A1-4B6C-482D-8CC2-620F9A0506FE,http://kew.org/wcs/terms/lifeform
wfo-0000068264,tree,EF0FD7A2-3DB2-453B-BA00-9E700B0500EC,http://kew.org/wcs/terms/lifeform
wfo-0000068488,tree,1C5E216E-A31B-47DA-AB57-522005DC6767,http://kew.org/wcs/terms/lifeform
wfo-0000068603,tree,85BD05C8-7668-424F-8771-EBF2B5856A8C,http://kew.org/wcs/terms/lifeform
wfo-0000068958,tree,05527307-7F0B-4A5C-AEAD-8DCD0790C8BA,http://kew.org/wcs/terms/lifeform
wfo-0000069018,tree,95861CF9-143B-4AF4-ADE2-BBEB66D72433,http://kew.org/wcs/terms/lifeform
wfo-0000069393,tree,DF7972B7-5405-405B-8892-646705712A61,http://kew.org/wcs/terms/lifeform
wfo-0000069660,tree,0F289C27-75C1-4A27-924C-E3198C5E3389,http://kew.org/wcs/terms/lifeform
wfo-0000069691,tree,AF959EB1-E189-4C20-BFF3-C76DA80B08BD,http://kew.org/wcs/terms/lifeform
wfo-0000069702,tree,7F8B9F47-2E16-4CBA-BB73-12DCBD342E7A,http://kew.org/wcs/terms/lifeform
wfo-0000069940,tree,0A6B6C64-BE40-4D0D-A124-092FC8CA34C2,http://kew.org/wcs/terms/lifeform
wfo-0000070003,tree,3C3912FD-D567-4CCC-A06A-120DAC84E8A5,http://kew.org/wcs/terms/lifeform
wfo-0000070016,tree,9AB091BB-79AF-4786-849B-521168C12922,http://kew.org/wcs/terms/lifeform
wfo-0000070658,tree,2293BBC4-CB3F-40F8-B333-C7CD5F53E8FE,http://kew.org/wcs/terms/lifeform
wfo-0000070659,tree,06C58BCA-27D0-43B4-899A-9C27FA44C260,http://kew.org/wcs/terms/lifeform
wfo-0000071418,tree,B33D4884-1645-419E-BB2E-7C46AECCE77A,http://kew.org/wcs/terms/lifeform
wfo-0000071545,tree,7AF0B874-BF6A-4297-B9F1-4C8BA28D9630,http://kew.org/wcs/terms/lifeform
wfo-0000071731,tree,8A1386F1-610D-4F58-B51C-9C7D1B58F49C,http://kew.org/wcs/terms/lifeform
wfo-0000071802,tree,44B5D6D6-2EF2-41B4-9024-3AB173BCB1FB,http://kew.org/wcs/terms/lifeform
wfo-0000072311,tree,23BA1829-9F8F-4BFC-B81E-3966C46EC855,http://kew.org/wcs/terms/lifeform
wfo-0000072789,tree,51046AF6-CAD0-4D97-90C0-08E9DC1E65BE,http://kew.org/wcs/terms/lifeform
wfo-0000072797,tree,2FE66A57-1A70-4FF2-8E09-549628EAA497,http://kew.org/wcs/terms/lifeform
wfo-0000073229,tree,A80B2709-2DB1-473C-BFA5-79022ADD0EEE,http://kew.org/wcs/terms/lifeform
wfo-0000073498,tree,CDC326DA-EA37-4DA4-B746-E6F6AA91D8BF,http://kew.org/wcs/terms/lifeform
wfo-0000073772,tree,2EC0DF8A-F3B7-4569-AB2F-E29870FA601B,http://kew.org/wcs/terms/lifeform
wfo-0000074117,tree,D1F2BD9D-CAB6-4338-B1F6-15327E466877,http://kew.org/wcs/terms/lifeform
wfo-0000074162,tree,B2C7E4E0-E454-428D-BFDD-DE7D48EBDB3C,http://kew.org/wcs/terms/lifeform
wfo-0000074238,tree,965842BE-69BE-42EE-8934-D372C5818C6A,http://kew.org/wcs/terms/lifeform
wfo-0000074327,tree,C338D15C-DAF5-4580-A19A-04761648116F,http://kew.org/wcs/terms/lifeform
wfo-0000074517,tree,3AF94F31-4426-458B-B23F-D8B16554AF31,http://kew.org/wcs/terms/lifeform
wfo-0000074524,tree,1B1AC0BF-0A74-4C4E-AD3E-5169157EE40B,http://kew.org/wcs/terms/lifeform
wfo-0000074845,tree,ED96FE8D-B278-498D-A5B1-452275E27C53,http://kew.org/wcs/terms/lifeform
wfo-0000074877,tree,B51B503A-1E9F-4D01-A961-A56D4BA5306C,http://kew.org/wcs/terms/lifeform
wfo-0000075061,tree,96A90599-DA26-4C5A-AAED-B19A4E962C79,http://kew.org/wcs/terms/lifeform
wfo-0000075175,tree,C544C4F8-E9B6-4A8A-A1DE-F82D45928E16,http://kew.org/wcs/terms/lifeform
wfo-0000075585,tree,E4229413-3CB0-46AA-A5BF-08A61B260622,http://kew.org/wcs/terms/lifeform
wfo-0000075606,tree,62AC4DB9-2D26-4118-8C71-5A6B499227BA,http://kew.org/wcs/terms/lifeform
wfo-0000075703,tree,09444955-EBFC-4F37-BBA3-E6DCE2B42784,http://kew.org/wcs/terms/lifeform
wfo-0000076061,tree,D261323A-2863-4AE9-B1A7-D5036B51672E,http://kew.org/wcs/terms/lifeform
wfo-0000076206,tree,907C0E04-2C8C-4D6E-A412-1C8E9235D37D,http://kew.org/wcs/terms/lifeform
wfo-0000076214,tree,FC0EEB9E-49CF-43D2-9E9B-E0697C988A54,http://kew.org/wcs/terms/lifeform
wfo-0000076269,tree,EF44A7CC-FB38-445D-B4BC-30CEF6AC2BF8,http://kew.org/wcs/terms/lifeform
wfo-0000076344,tree,69B254F5-F801-461B-BEAF-BCA4967A6D7F,http://kew.org/wcs/terms/lifeform
wfo-0000076505,tree,DB72ADE6-CB8F-4AD9-B65B-27366A7D4292,http://kew.org/wcs/terms/lifeform
wfo-0000076676,tree,D32A225A-EED8-428D-B474-57F280CA22B2,http://kew.org/wcs/terms/lifeform
wfo-0000076728,tree,51687F6D-B918-408A-9C67-43FA395494EB,http://kew.org/wcs/terms/lifeform
wfo-0000077014,tree,BCE7F2DE-D455-4BB0-A78F-CFFA30E2758A,http://kew.org/wcs/terms/lifeform
wfo-0000077423,tree,8E6B567B-B420-43EE-B37A-BA8659905852,http://kew.org/wcs/terms/lifeform
wfo-0000077639,tree,89C8BC73-9F75-4D9C-BDD8-350432A9219C,http://kew.org/wcs/terms/lifeform
wfo-0000077688,tree,B996B426-0DC5-4FB2-A59B-19BD9807513E,http://kew.org/wcs/terms/lifeform
wfo-0000078058,tree,FB17F245-D94E-46FE-BE3B-D2D7A6C0F5E1,http://kew.org/wcs/terms/lifeform
wfo-0000078151,tree,B7AF3F3B-04BF-4ADA-A956-FC441FAC0B5F,http://kew.org/wcs/terms/lifeform
wfo-0000078258,tree,E37B0C23-69AB-4481-AD76-CF9DF202C3D6,http://kew.org/wcs/terms/lifeform
wfo-0000078466,tree,691EE959-3782-409F-9174-8C84255A9F73,http://kew.org/wcs/terms/lifeform
wfo-0000078771,tree,D57B2519-2478-46D3-9E4D-E8A4676ACF50,http://kew.org/wcs/terms/lifeform
wfo-0000079033,tree,B6874569-CD6D-4D8F-80C6-C6FD3A39F454,http://kew.org/wcs/terms/lifeform
wfo-0000079114,tree,7055DB63-483B-4226-A444-E2FCC54601CC,http://kew.org/wcs/terms/lifeform
wfo-0000079371,tree,57278ADE-62EF-4B21-92F0-6AD330DE270A,http://kew.org/wcs/terms/lifeform
wfo-0000079457,tree,927E1706-6815-4316-A235-12657FDE3187,http://kew.org/wcs/terms/lifeform
wfo-0000079476,tree,B5688871-AD65-4F14-B32D-CB01842107B0,http://kew.org/wcs/terms/lifeform
wfo-0000079802,tree,C329E23A-48E2-4EF4-9FC4-410DE5A2C296,http://kew.org/wcs/terms/lifeform
wfo-0000079908,tree,2FC2633A-EA7B-4947-AEA7-6D64745F62E1,http://kew.org/wcs/terms/lifeform
wfo-0000079948,tree,E0BAC936-AEAA-4CDC-AF6E-CD6B437C2B6A,http://kew.org/wcs/terms/lifeform
wfo-0000080376,tree,2DD15E2A-F5E8-4E0F-A49C-197B873DE800,http://kew.org/wcs/terms/lifeform
wfo-0000080402,tree,948F3019-2EF3-4AEA-BAE8-BE84094E727E,http://kew.org/wcs/terms/lifeform
wfo-0000080504,tree,0B99755A-4BAA-4729-A7D2-E41FC9D4FB6A,http://kew.org/wcs/terms/lifeform
wfo-0000080506,tree,796DCC6F-ED34-4FE1-B3A4-1655E62D467F,http://kew.org/wcs/terms/lifeform
wfo-0000080538,tree,D11ECC05-1783-43D3-9318-073596219E7D,http://kew.org/wcs/terms/lifeform
wfo-0000080829,tree,E9B403D9-C88C-457E-B06A-C26398C2A8E5,http://kew.org/wcs/terms/lifeform
wfo-0000081175,tree,545F66C6-E940-4794-A251-37CE45F12D60,http://kew.org/wcs/terms/lifeform
wfo-0000081375,tree,1B25BF13-AA0C-4DA4-8DE3-501BCC7D5A43,http://kew.org/wcs/terms/lifeform
wfo-0000081577,tree,AD269E0D-2E08-4F1C-AE04-6F05F4707024,http://kew.org/wcs/terms/lifeform
wfo-0000081604,tree,502A2BEA-2C2B-4CE7-87B8-B564E1E2E0BF,http://kew.org/wcs/terms/lifeform
wfo-0000081646,tree,99EC4B70-98E4-4D57-A955-C30F99E3E759,http://kew.org/wcs/terms/lifeform
wfo-0000081702,tree,64E5640D-966A-4BA1-BB20-91914CA6FBC6,http://kew.org/wcs/terms/lifeform
wfo-0000081918,tree,8FCB371A-C244-4CCF-BE16-727D6C238A81,http://kew.org/wcs/terms/lifeform
wfo-0000082067,tree,A09DE5AE-EF4F-40BC-90EE-13AD23D1F597,http://kew.org/wcs/terms/lifeform
wfo-0000082179,tree,8474457D-4860-4655-9F9B-2E539BBB461F,http://kew.org/wcs/terms/lifeform
wfo-0000082632,tree,B8412FA9-24D3-4522-AAB6-A710F843ABE5,http://kew.org/wcs/terms/lifeform
wfo-0000082761,tree,F25886D9-C452-4EC0-B097-6AEE5A7A7607,http://kew.org/wcs/terms/lifeform
wfo-0000082965,tree,09CCEC20-8676-4D1F-9413-C9BC5A37502B,http://kew.org/wcs/terms/lifeform
wfo-0000082988,tree,E4501326-D665-412C-A606-36949ECBA008,http://kew.org/wcs/terms/lifeform
wfo-0000083166,tree,002D9E6F-3868-44A5-AB1A-D665A02488D7,http://kew.org/wcs/terms/lifeform
wfo-0000083434,tree,BD3C6F9F-05A9-4FA1-828D-B8ABE319886B,http://kew.org/wcs/terms/lifeform
wfo-0000083845,tree,01EAB162-21A1-4D32-BD5B-851046F7D6BF,http://kew.org/wcs/terms/lifeform
wfo-0000084015,tree,93B78499-2641-4FFB-B5ED-CBCDCEE18D2D,http://kew.org/wcs/terms/lifeform
wfo-0000084308,tree,6717EEE2-3179-4DD2-9E83-64CB24AF4609,http://kew.org/wcs/terms/lifeform
wfo-0000084317,tree,2877EBA6-1FDE-43FC-88C7-FC96244733D4,http://kew.org/wcs/terms/lifeform
wfo-0000084736,tree,CEB46E35-2D92-4CBA-8B88-12546F2651EE,http://kew.org/wcs/terms/lifeform
wfo-0000084826,tree,D176C24E-AC31-44D0-AADB-EA6B4ED636C0,http://kew.org/wcs/terms/lifeform
wfo-0000085238,tree,1D3658A6-EC84-442F-9847-91C56BA4C4D8,http://kew.org/wcs/terms/lifeform
wfo-0000085390,tree,1090E329-8C5C-4506-8638-1FB04049C5E1,http://kew.org/wcs/terms/lifeform
wfo-0000085696,tree,C9DA48BD-7B13-4B01-B8F5-6D6D654245BC,http://kew.org/wcs/terms/lifeform
wfo-0000086111,tree,0D7F98B4-7268-4E2A-9761-DDE345F47796,http://kew.org/wcs/terms/lifeform
wfo-0000086467,tree,355FC187-E206-4AB2-94EE-2947BB73CCA8,http://kew.org/wcs/terms/lifeform
wfo-0000086736,tree,2CEABE54-62DC-4518-89C2-61E98E5A5E11,http://kew.org/wcs/terms/lifeform
wfo-0000086900,tree,247398AC-6988-4A92-B31E-A15AFFB2F46D,http://kew.org/wcs/terms/lifeform
wfo-0000086932,tree,5C508D87-FDE1-4687-9F9C-ED217BB406D1,http://kew.org/wcs/terms/lifeform
wfo-0000087018,tree,454B845A-8601-4061-952E-8F259F5779CA,http://kew.org/wcs/terms/lifeform
wfo-0000087550,tree,806F8C44-A457-4804-8734-879C2FC8792F,http://kew.org/wcs/terms/lifeform
wfo-0000087674,tree,AF2DA89F-9134-4063-8CCB-4FFFC619F764,http://kew.org/wcs/terms/lifeform
wfo-0000087676,tree,368445C2-EA3D-4E3C-97F3-374060C72B6D,http://kew.org/wcs/terms/lifeform
wfo-0000087708,tree,6608263C-F4DA-4C08-9AC5-FAEB141C0DAC,http://kew.org/wcs/terms/lifeform
wfo-0000087751,tree,1F3C5B40-215B-4AE8-BBD6-4BA43A638EEA,http://kew.org/wcs/terms/lifeform
wfo-0000087769,tree,A43753D5-2A17-4630-A386-885B7DFA6FD5,http://kew.org/wcs/terms/lifeform
wfo-0000088288,tree,457AF20E-F0EF-4B37-A237-0CCF309F7887,http://kew.org/wcs/terms/lifeform
wfo-0000088447,tree,DBD9ECDF-617E-4714-AB87-4A0F37DDC265,http://kew.org/wcs/terms/lifeform
wfo-0000088792,tree,7C73CBEC-BB3A-4309-800B-C1A408DE6E2B,http://kew.org/wcs/terms/lifeform
wfo-0000088833,tree,1B3850BF-7D65-416E-8DE9-575655912A4D,http://kew.org/wcs/terms/lifeform
wfo-0000088981,tree,82565EC9-AA95-4DDC-8322-012BCFC755FD,http://kew.org/wcs/terms/lifeform
wfo-0000089099,tree,DC3F47C7-2F8D-4008-A638-2D5012FA8E26,http://kew.org/wcs/terms/lifeform
wfo-0000089561,tree,85EBF160-27E6-4AF2-966C-B0B2F20A9B3D,http://kew.org/wcs/terms/lifeform
wfo-0000089677,tree,E1773403-C9C1-4BCD-81ED-5A0BC159183A,http://kew.org/wcs/terms/lifeform
wfo-0000089800,tree,40546BEF-564D-465E-A767-34AEEA8FDB9F,http://kew.org/wcs/terms/lifeform
wfo-0000090194,tree,DD9757DE-E50E-4934-9E45-80E725FB6E13,http://kew.org/wcs/terms/lifeform
wfo-0000090209,tree,DCD79190-27BB-46CA-9753-6255C98F0E01,http://kew.org/wcs/terms/lifeform
wfo-0000090260,tree,3A1D173D-CDB0-4D73-B3D3-9A3FB7298629,http://kew.org/wcs/terms/lifeform
